MODEL RESULTS

Report produced by model_selection.R
Contact: Sherri.Dressel@alaska.gov or Jane.Sullivan1@alaska.gov
HER_condCatch.1_111

Model structure
Survival time blocks:,1980-2018
Maturity time blocks:,1980-2018
Selectivity time blocks:,1980-2018

Model diagnostics
Number of parameters:,55
Negative log likelihood:,-1166.2
Maximum gradient compoent:,9.82175855375707e-05

Forecast
Mature biomass forecast (tons):,76027.4
Threshold placeholder, TODO
GHL (tons):,15205.5
Harvest rate:, 0.2

Forecast values by age
Age,Mature and immature numbers-at-age forecast (millions),Mature numbers-at-age (millions),Proportion mature numbers-at-age,Weight-at-age used in forecast (g),Survival,Maturity,Selectivity
3,584.0056,72.6371,0.116095648476983,80.5,0.580828352717897,0.14,0.1012
4,252.4978,178.3554,0.285064874869339,95.9,0.580828352717897,0.3831,0.2776
5,143.9149,201.5544,0.322143763605502,100.8,0.580828352717897,0.7032,0.5674
6,12.2196,23.54,0.0376239079636739,126.8,0.580828352717897,0.9004,0.8174
7,60.6725,130.8601,0.209153286258163,151.4,0.580828352717897,0.9718,0.9386
8+,8.3869,18.719,0.0299185188263387,155.2,0.580828352717897,0.9925,0.9812

Catch and biomass time series
Year,Mature biomass (tons),Spawning biomass (tons),Catch (tons),Mature and immature age-3 abundance (recruitment in millions)
1980,19924.7772217201,15539.7772217201,4385,166.271
1981,26596.0847902291,23090.0847681827,3506.00002204634,44.6056
1982,22750.1414272801,18387.1414713728,4362.99995590732,123.2022
1983,26676.2000925946,21226.2000925946,5450,597.8432
1984,29812.4991732622,23982.4991732622,5830,278.5501
1985,31442.4374435063,23967.4374435063,7475,86.6519
1986,28183.6009391741,22740.6009832668,5442.99995590732,223.9297
1987,34333.9755065147,30117.9754844684,4216.00002204634,1291.9879
1988,40778.1647523093,31203.1647523093,9575,190.7396
1989,38050.0577614145,25915.0577614145,12135,39.9889
1990,30039.4786040257,26235.478626072,3803.99997795366,102.1794
1991,33834.565025684,31926.5650697767,1907.99995590732,1571.8944
1992,47472.8133336273,42104.81337772,5367.99995590732,147.1557
1993,48016.4730263013,37830.4730042549,10186.0000220463,67.2068
1994,42519.7445931348,37632.8346083467,4886.90998478802,100.62
1995,40656.9861548976,37679.0861791486,2977.89997574902,426.5461
1996,35950.3877951454,27701.2377918384,8249.15000330695,373.3703
1997,46655.9208756807,35401.4008245332,11254.5200511475,940.0284
1998,64308.6582596618,57522.0982605437,6786.55999911815,965.7466
1999,75010.220132719,65588.7601137591,9421.46001895985,242.4549
2000,78295.6680041447,73676.2979783505,4619.37002579422,587.9043
2001,83402.3683282259,71342.3683282259,12060,811.2414
2002,83781.2662316189,73845.7662205957,9935.50001102317,542.2145
2003,104205.405762914,97249.2957296237,6956.11003328998,1951.1758
2004,116631.302608082,106014.71262594,10616.5899821425,281.6362
2005,120115.846910205,108595.516876474,11520.3300337309,534.6862
2006,107712.671024493,97643.2410326506,10069.4299918429,650.8317
2007,106231.258846094,94469.0087964902,11762.2500496043,943.0305
2008,115033.649220662,100473.249189797,14560.4000308649,1196.2669
2009,127302.250380299,112427.760422408,14874.4899578915,851.4199
2010,125253.773782491,107290.283736414,17963.4900460769,805.3219
2011,115851.149165546,96311.929165105,19539.2200004409,310.1075
2012,84292.8576467735,70984.3476487577,13308.5099980158,198.9132
2013,78554.5006503671,72768.7806168566,5785.72003351044,506.2634
2014,64454.2848166847,47376.8947728124,17077.3900438722,69.6141
2015,59142.2711038603,50286.4410591062,8855.83004475407,1551.923
2016,59906.7408893494,49851.2808924359,10055.4599969135,150.7054
2017,69823.5425163694,55760.6224784497,14062.9200379197,883.9792
2018,70136.4252959721,67127.3352587138,3009.09003725832,805.809

Mature and immature numbers-at-age (millions)
Year,3,4,5,6,7,8+
1980,166.271,372.7435,57.1178,5.5763,0.2849,0.2853
1981,44.6056,93.7066,198.8537,27.648,2.4614,0.2378
1982,123.2022,25.4823,51.9717,104.846,13.9246,1.3276
1983,597.8432,69.9732,13.9005,26.4326,49.9868,7.0292
1984,278.5501,338.7732,37.9213,6.9687,12.3254,25.5764
1985,86.6519,157.8174,183.5097,18.9916,3.2443,16.8442
1986,223.9297,48.8537,84.2865,89.0493,8.416,8.3711
1987,1291.9879,127.1007,26.6008,42.6964,42.1946,7.6414
1988,190.7396,739.0532,70.7531,14.1367,21.7611,24.846
1989,39.9889,107.4618,393.9052,34.1758,6.2192,19.348
1990,102.1794,22.3236,55.7571,178.8898,13.6129,9.3082
1991,1571.8944,58.4935,12.4533,29.7664,91.7988,11.4993
1992,147.1557,906.8351,33.3444,6.9588,16.3441,56.2136
1993,67.2068,84.2379,505.8344,17.7977,3.5699,36.2943
1994,100.62,38.0225,45.4428,251.0232,8.1689,17.3466
1995,426.5461,57.684,21.2972,24.4706,130.4906,12.978
1996,373.3703,245.7112,32.7472,11.7983,13.2668,76.9328
1997,940.0284,210.9936,132.1135,16.1319,5.3534,38.7189
1998,965.7466,531.528,113.6392,65.3281,7.3632,19.0525
1999,242.4549,553.3316,297.2408,60.9845,33.7864,13.3492
2000,587.9043,138.6061,307.4914,157.3815,30.9096,23.3219
2001,811.2414,339.0637,78.9469,171.5254,86.1948,29.3947
2002,542.2145,463.1191,187.6759,41.4459,85.8269,56.3361
2003,1951.1758,310.4545,258.4903,100.3064,21.3046,71.4726
2004,281.6362,1123.981,176.249,143.2065,54.3852,49.6275
2005,534.6862,161.7375,632.6241,95.8892,75.5913,53.9489
2006,650.8317,306.9897,90.9756,343.7261,50.5153,67.0536
2007,943.0305,373.9348,173.0153,49.6342,182.1887,61.2535
2008,1196.2669,540.6414,209.4654,93.1833,25.8081,124.1908
2009,851.4199,684.2497,300.8987,111.2704,47.4624,74.3488
2010,805.3219,487.4847,381.8904,160.7984,57.1851,61.1351
2011,310.1075,459.7071,269.7745,200.3996,80.4066,57.4912
2012,198.9132,176.5407,252.4505,139.2247,97.7035,65.0447
2013,506.2634,113.4381,97.433,131.7011,69.0038,78.3184
2014,69.6141,291.6079,64.3839,53.9501,71.351,78.8013
2015,1551.923,39.2194,155.4135,31.095,23.7291,62.3248
2016,150.7054,885.1303,21.6511,81.1253,15.4253,41.3322
2017,883.9792,85.6887,484.362,11.0881,39.0901,26.3025
2018,805.809,500.6658,46.3719,242.0605,5.1451,29.0512

Mature numbers-at-age (millions)
Year,3,4,5,6,7,8+
1980,23.272,142.7869,40.1644,5.0208,0.2769,0.2832
1981,6.2432,35.8962,139.831,24.8939,2.392,0.2361
1982,17.2439,9.7615,36.5457,94.4022,13.5323,1.3176
1983,83.6767,26.8047,9.7746,23.7996,48.5782,6.9762
1984,38.9871,129.7738,26.6657,6.2746,11.9781,25.3835
1985,12.1282,60.4551,129.0413,17.0999,3.1529,16.7172
1986,31.3422,18.7144,59.269,80.1791,8.1788,8.308
1987,180.8322,48.6885,18.7053,38.4434,41.0056,7.5837
1988,26.6967,283.1091,49.7525,12.7285,21.1479,24.6586
1989,5.597,41.1654,276.9883,30.7715,6.0439,19.2021
1990,14.3015,8.5515,39.2076,161.0705,13.2293,9.2379
1991,220.0091,22.4071,8.757,26.8014,89.212,11.4126
1992,20.5965,347.3814,23.4473,6.2656,15.8836,55.7896
1993,9.4065,32.269,355.6952,16.0248,3.4693,36.0205
1994,14.0832,14.5653,31.9547,226.0187,7.9387,17.2158
1995,59.7012,22.097,14.9759,22.0331,126.8135,12.8801
1996,52.2585,94.1246,23.0273,10.6231,12.8929,76.3526
