MODEL RESULTS

Report produced by model_selection.R
Contact: Sherri.Dressel@alaska.gov or Jane.Sullivan1@alaska.gov
model.14_122

Model structure
Survival time blocks:,1980-2017
Maturity time blocks:,1980-2014; 2015-2017
Selectivity time blocks:,1980-2014; 2015-2017

Model diagnostics
Number of parameters:,58
Negative log likelihood:,-1064
Maximum gradient compoent:,1750.06339663185

Forecast
Mature biomass forecast (tons):,50438.5
Threshold placeholder, TODO
GHL (tons):,10087.7
Harvest rate:, 0.2

Forecast values by age
Age,Mature and immature numbers-at-age forecast (millions),Mature numbers-at-age (millions),Proportion mature numbers-at-age,Weight-at-age used in forecast (g),Survival,Maturity,Selectivity
3,106.5617,156.0686,0.344230194069315,77.2,0.692394083938164,1,0.392
4,77.3801,134.4144,0.296468956585185,88.2,0.692394083938164,1,0.7414
5,12.2445,23.2345,0.0512468007280356,117.1,0.692394083938164,1,1.0508
6,51.1166,102.1155,0.225229407981395,124.8,0.692394083938164,1,1.2187
7,2.1985,4.4877,0.00989822322955973,137.1,0.692394083938164,1,1.2865
8+,16.0724,33.0637,0.0729264174065098,174.6,0.692394083938164,1,1.3106

Catch and biomass time series
Year,Mature biomass (tons),Spawning biomass (tons),Catch (tons),Mature and immature age-3 abundance (recruitment in millions)
1980,25108.1417138826,20723.1417138826,4385,97.1295
1981,26927.6946140788,23421.6945920325,3506.00002204634,28.6231
1982,22044.2159218678,17681.2159659605,4362.99995590732,74.1595
1983,28731.3518816552,23281.3518816552,5450,298.997
1984,35586.116426729,29756.116426729,5830,143.3096
1985,33498.5262020768,26023.5262020768,7475,44.7207
1986,27464.9440022928,22021.9440463855,5442.99995590732,123.4422
1987,36398.1256200533,32182.125598007,4216.00002204634,642.6373
1988,49019.1979540995,39444.1979540995,9575,106.83
1989,37462.3444079455,25327.3444079455,12135,22.855
1990,25862.9789016513,22058.9789236976,3803.99997795366,55.2438
1991,32508.2842434798,30600.2842875725,1907.99995590732,725.1488
1992,55130.2575012677,49762.2575453603,5367.99995590732,80.7678
1993,45925.3805198527,35739.3804978064,10186.0000220463,36.0631
1994,36619.1385392094,31732.2285544214,4886.90998478802,53.5656
1995,38712.7002358959,35734.8002601468,2977.89997574902,212.8693
1996,39999.1032650632,31749.9532617562,8249.15000330695,189.2776
1997,50091.9527546904,38837.4327035428,11254.5200511475,428.6533
1998,68213.1166912851,61426.5566921669,6786.55999911815,435.197
1999,75255.807116559,65834.3470975992,9421.46001895985,118.2319
2000,70788.7284772592,66169.358451465,4619.37002579422,282.4507
2001,80067.4005158844,68007.4005158844,12060,359.6261
2002,83293.8122533565,73358.3122423334,9935.50001102317,272.2538
2003,100416.427059679,93460.3170263895,6956.11003328998,828.2384
2004,119631.206816729,109014.616834586,10616.5899821425,143.7334
2005,109197.392248506,97677.0622147755,11520.3300337309,248.0957
2006,98685.0382504023,88615.6082585595,10069.4299918429,302.6723
2007,104520.988888644,92758.7388390397,11762.2500496043,460.3738
2008,118926.422760643,104366.022729778,14560.4000308649,550.5514
2009,131277.989042968,116403.499085077,14874.4899578915,383.6794
2010,122698.304085187,104734.81403911,17963.4900460769,398.0922
2011,113541.544897374,94002.3248969334,19539.2200004409,164.6648
2012,80490.5288917304,67182.0188937146,13308.5099980158,107.2233
2013,76509.1893560264,70723.4693225159,5785.72003351044,255.7322
2014,69754.2368658921,52676.8468220199,17077.3900438722,40.4959
2015,87446.5387243987,78590.7086796446,8855.83004475407,508.4529
2016,63716.2329416433,53660.7729447298,10055.4599969135,64.1241
2017,62022.4673162989,47959.5472783791,14062.9200379197,215.7012

Mature and immature numbers-at-age (millions)
Year,3,4,5,6,7,8+
1980,97.1295,210.3565,46.3364,6.6966,0.2822,1.0535
1981,28.6231,63.7806,126.1222,24.8759,3.3811,0.6578
1982,74.1595,19.2074,40.6255,75.6121,14.4388,2.3185
1983,298.997,49.2079,11.8597,23.028,40.9092,8.9226
1984,143.3096,197.7514,30.1077,6.6111,12.1982,25.932
1985,44.7207,94.952,121.6015,16.9382,3.543,20.0489
1986,123.4422,29.3324,56.7438,64.8831,8.4851,11.5147
1987,642.6373,81.7836,18.034,31.9135,34.7586,10.5162
1988,106.83,432.0886,52.3736,10.9155,18.7451,26.3171
1989,22.855,69.9895,257.3732,27.7734,5.4249,21.8384
1990,55.2438,14.6707,39.2801,121.6386,11.8721,11.1739
1991,725.1488,37.1087,9.3705,23.6653,71.0374,13.3046
1992,80.7678,495.1299,24.7698,6.0973,15.196,53.9161
1993,36.0631,54.4048,318.6568,15.1249,3.6207,40.5892
1994,53.5656,23.7255,32.7933,172.7819,7.7344,22.0617
1995,212.8693,36.0988,15.2891,20.0701,102.8928,17.5545
1996,189.2776,145.0099,23.9473,9.8431,12.7207,75.9406
1997,428.6533,124.7108,87.7802,13.088,5.0846,44.7505
1998,435.197,282.2532,75.3585,47.8168,6.7324,25.0328
1999,118.2319,293.321,181.947,46.1466,28.495,18.7264
2000,282.4507,79.2942,186.5439,108.7793,26.6932,26.9894
2001,359.6261,192.7212,52.8296,120.9917,69.5754,34.1596
2002,272.2538,240.4074,121.4765,31.0847,68.6062,58.0473
2003,828.2384,183.2258,154.3477,73.8586,18.3609,74.0196
2004,143.7334,563.8831,121.3617,99.1041,46.6603,57.9892
2005,248.0957,97.2932,367.7482,75.852,60.5691,63.4242
2006,302.6723,167.7811,63.2939,228.8451,46.1095,74.7223
2007,460.3738,204.9579,109.5357,39.631,140.1756,73.3983
2008,550.5514,310.7081,132.6043,67.5083,23.8058,127.1212
2009,383.6794,370.1854,198.9932,80.2744,39.6606,87.6064
2010,398.0922,258.4782,238.3287,121.584,47.7051,74.8224
2011,164.6648,266.5021,163.5664,141.2234,69.5519,69.153
2012,107.2233,109.631,166.1057,94.3119,78.0695,75.4767
2013,255.7322,71.6476,69.0222,97.531,53.3376,85.6316
2014,40.4959,174.2952,47.5927,44.5378,61.9897,87.8243
2015,508.4529,26.5765,104.3296,25.4719,22.3986,73.5463
2016,64.1241,333.8815,16.6056,62.2471,14.8079,55.0223
2017,215.7012,41.3843,201.49,9.4052,34.0031,37.4183

Mature numbers-at-age (millions)
Year,3,4,5,6,7,8+
1980,30.2649,182.9006,45.8685,6.692,0.2822,1.0535
1981,8.9188,55.4559,124.8488,24.8587,3.381,0.6578
1982,23.1076,16.7005,40.2153,75.5597,14.4382,2.3185
1983,93.1654,42.7852,11.74,23.012,40.9072,8.9226
1984,44.6543,171.9407,29.8037,6.6065,12.1976,25.932
1985,13.9347,82.5587,120.3737,16.9265,3.5428,20.0488
1986,38.4637,25.5039,56.1708,64.8382,8.4847,11.5147
1987,200.2414,71.1091,17.852,31.8914,34.7569,10.5162
1988,33.2875,375.692,51.8448,10.9079,18.7442,26.317
1989,7.1215,60.8544,254.7746,27.7542,5.4246,21.8384
1990,17.2136,12.7559,38.8835,121.5544,11.8715,11.1739
1991,225.9514,32.2652,9.2759,23.6489,71.034,13.3045
1992,25.1667,430.5051,24.5198,6.093,15.1952,53.9159
1993,11.237,47.3038,315.4395,15.1144,3.6205,40.5891
1994,16.6907,20.6288,32.4622,172.6623,7.734,22.0616
1995,66.3286,31.3871,15.1348,20.0562,102.888,17.5544
1996,58.9776,126.083,23.7055,9.8363,12.7201,75.9404
