MODEL RESULTS

Report produced by model_selection.R
Contact: Sherri.Dressel@alaska.gov or Jane.Sullivan1@alaska.gov
HER_best_condEffort.4_311

Model structure
Survival time blocks:,1980-1998; 1999-2014; 2015-2018
Maturity time blocks:,1980-2018
Selectivity time blocks:,1980-2018

Model diagnostics
Number of parameters:,96
Negative log likelihood:,-400
Maximum gradient compoent:,0.000535045279405901

Forecast
Mature biomass forecast (tons):,60278.9
Threshold:25000
GHL (tons):,12055.8
Harvest rate:, 0.2

Forecast values by age
Age,Mature and immature numbers-at-age forecast (millions),Mature numbers-at-age (millions),Proportion mature numbers-at-age,Weight-at-age used in forecast (g),Survival,Maturity,Selectivity
3,710.9325,63.531,0.128526378141999,80.5,0.489241033453553,0.0946,0.0765
4,241.3989,129.0048,0.260983137475137,95.9,0.489241033453553,0.2492,0.2289
5,135.9808,159.5561,0.322789939454165,100.8,0.489241033453553,0.5132,0.5155
6,10.1852,19.1525,0.0387464616858641,126.8,0.489241033453553,0.7701,0.7922
7,46.9636,108.5492,0.219600439568265,151.4,0.489241033453553,0.9141,0.9318
8+,5.8357,14.5096,0.0293536436745706,155.2,0.489241033453553,0.9713,0.98

Catch and biomass time series
Year,Mature biomass (tons),Spawning biomass (tons),Catch (tons),Mature and immature age-3 abundance (recruitment in millions)
1980,27241.5425825084,22856.5425825084,4385,432.7037
1981,34194.9652770123,30688.9652549659,3506.00002204634,111.3844
1982,28664.1289490509,24301.1289931436,4362.99995590732,297.875
1983,35598.8680306003,30148.8680306003,5450,1471.4049
1984,37463.3223836504,31633.3223836504,5830,662.0566
1985,37415.8759011442,29940.8759011442,7475,195.4221
1986,33815.1464979387,28372.1465420313,5442.99995590732,508.6404
1987,46430.5480720474,42214.5480500011,4216.00002204634,3265.1832
1988,50200.1908110849,40625.1908110849,9575,433.5655
1989,45228.2918494676,33093.2918494676,12135,83.8623
1990,36784.6204722326,32980.620494279,3803.99997795366,216.8354
1991,44895.9368592782,42987.9369033709,1907.99995590732,3776.957
1992,55628.5869397474,50260.58698384,5367.99995590732,285.1932
1993,52449.1816398069,42263.1816177605,10186.0000220463,122.8891
1994,45655.1028461827,40768.1928613947,4886.90998478802,172.9269
1995,40331.8287440199,37353.9287682709,2977.89997574902,730.3132
1996,31167.1330937631,22917.9830904561,8249.15000330695,566.1563
1997,38539.2310236116,27284.7109724641,11254.5200511475,1357.0589
1998,48106.2645781433,41319.7045790251,6786.55999911815,1149.618
1999,48666.6261381424,39245.1661191825,9421.46001895985,222.8333
2000,57159.6545338301,52540.2845080359,4619.37002579422,567.6868
2001,65566.0790581803,53506.0790581803,12060,808.2091
2002,67503.6624484667,57568.1624374435,9935.50001102317,539.9457
2003,82509.3124848431,75553.2024515532,6956.11003328998,1836.2083
2004,92362.6591194691,81746.0691373267,10616.5899821425,282.8217
2005,99788.2249388214,88267.8949050905,11520.3300337309,530.9927
2006,95983.4909279305,85914.0609360877,10069.4299918429,641.4252
2007,95001.3938799356,83239.1438303314,11762.2500496043,912.2851
2008,99130.1890473776,84569.7890165127,14560.4000308649,1135.5566
2009,106488.560484138,91614.0705262462,14874.4899578915,825.1144
2010,106825.128309707,88861.6382636302,17963.4900460769,792.7828
2011,102533.825701625,82994.6057011839,19539.2200004409,339.8528
2012,79406.7286536299,66098.2186556141,13308.5099980158,235.7033
2013,79668.2722282237,73882.5521947133,5785.72003351044,643.0697
2014,68806.5930686303,51729.203024758,17077.3900438722,101.8839
2015,68384.0167331731,59528.1866884191,8855.83004475407,2582.08
2016,59215.2132983531,49159.7533014396,10055.4599969135,233.8537
2017,64582.6778588593,50519.7578209396,14062.9200379197,1338.7978
2018,61310.9833770586,58301.8933398003,3009.09003725832,1062.4993

Mature and immature numbers-at-age (millions)
Year,3,4,5,6,7,8+
1980,432.7037,754.6387,106.1688,9.2757,0.5357,0.4324
1981,111.3844,198.3713,336.7319,45.0255,3.7453,0.3799
1982,297.875,51.3416,89.9655,148.125,19.2311,1.7351
1983,1471.4049,136.7154,22.9877,38.4481,60.5191,8.3686
1984,662.0566,674.5857,61.0116,9.7515,15.5304,27.1192
1985,195.4221,303.6011,301.2599,25.9229,3.9487,16.7667
1986,508.6404,89.2948,134.1377,124.9465,10.1144,7.7704
1987,3265.1832,233.2277,39.867,56.9585,50.5473,7.035
1988,433.5655,1505.4181,105.8502,17.5657,24.3889,24.2882
1989,83.8623,198.2177,666.2073,44.0617,6.8923,18.4439
1990,216.8354,38.1051,86.1194,266.0579,16.2215,8.8609
1991,3776.957,99.9464,17.2806,37.8786,113.6171,10.5337
1992,285.1932,1748.8244,45.944,7.8363,16.9528,55.1866
1993,122.8891,131.4725,793.4079,20.2264,3.3511,30.2836
1994,172.9269,56.2222,58.3048,331.8429,7.9945,12.8064
1995,730.3132,79.689,25.4788,25.6045,141.3688,8.6984
1996,566.1563,337.386,36.3839,11.3785,11.193,64.8848
1997,1357.0589,257.3746,146.7985,14.5783,4.2103,26.7256
1998,1149.618,616.9922,112.025,58.8666,5.401,10.8824
1999,222.8333,527.9039,276.668,48.0378,24.1764,6.5108
2000,567.6868,132.0019,302.8675,149.4558,24.4844,15.1565
2001,808.2091,339.5586,77.9588,174.6443,84.2146,22.0442
2002,539.9457,479.2349,195.3813,42.3916,89.9203,53.1198
2003,1836.2083,321.1513,278.2991,108.4665,22.5327,74.1738
2004,282.8217,1097.7585,189.3795,159.9278,60.7969,53.3501
2005,530.9927,168.6715,642.644,107.0604,87.4123,61.1696
2006,641.4252,316.7183,98.7805,363.6137,58.5938,79.7753
2007,912.2851,382.9218,185.9681,56.2211,200.8143,75.0394
2008,1135.5566,543.7439,223.7586,104.6999,30.5351,146.8823
2009,825.1144,675.4322,315.7896,124.2461,55.6695,91.7186
2010,792.7828,491.109,393.0567,176.141,66.522,76.9581
2011,339.8528,470.7558,283.7866,215.788,92.035,72.7863
2012,235.7033,201.4431,270.5676,153.9244,110.6728,81.829
2013,643.0697,139.9533,116.3842,148.4858,80.3803,97.6805
2014,101.8839,384.9002,82.8168,67.4081,84.2373,99.768
2015,2582.08,60.022,217.2086,43.1049,32.4491,84.5326
2016,233.8537,1249.3432,28.4066,98.6117,18.7992,49.7443
2017,1338.7978,112.7726,585.3877,12.609,41.5424,27.9395
2018,1062.4993,643.011,52.2048,252.8524,5.0939,27.0125

Mature numbers-at-age (millions)
Year,3,4,5,6,7,8+
1980,40.9174,188.0187,54.4872,7.1432,0.4897,0.42
1981,10.5328,49.4243,172.8153,34.6742,3.4236,0.369
1982,28.1677,12.7918,46.1715,114.0711,17.5794,1.6853
1983,139.1394,34.0627,11.7976,29.6089,55.3212,8.1282
1984,62.6056,168.0735,31.312,7.5096,14.1965,26.3402
1985,18.4796,75.6424,154.6106,19.9632,3.6095,16.2851
1986,48.0982,22.2478,68.8412,96.2213,9.2457,7.5472
1987,308.7631,58.1088,20.4603,43.8637,46.2058,6.8329
1988,40.9989,375.0759,54.3237,13.5274,22.2942,23.5906
1989,7.9302,49.3861,341.9064,33.932,6.3003,17.9141
1990,20.5044,9.4939,44.1976,204.8913,14.8282,8.6064
1991,357.1576,24.9017,8.8686,29.1704,103.8586,10.2311
1992,26.9685,435.7207,23.5791,6.0347,15.4967,53.6015
1993,11.6207,32.7565,407.1875,15.5764,3.0633,29.4138
1994,16.3524,14.0078,29.9228,255.5523,7.3079,12.4385
1995,69.0601,19.8546,13.0761,19.7181,129.2267,8.4485
1996,53.537,84.0599,18.6727,8.7626,10.2316,63.0211
1997,128.3265,64.125,75.3389,11.2268,3.8487,25.9579
