MODEL RESULTS

Report produced by model_selection.R
Contact: Sherri.Dressel@alaska.gov or Jane.Sullivan1@alaska.gov
HER_condEffort_fixedmat.4_3

Model structure
Survival time blocks:,1980-1998; 1999-2014; 2015-2018
Maturity time blocks:,
Selectivity time blocks:,

Model diagnostics
Number of parameters:,94
Negative log likelihood:,-279.4
Maximum gradient compoent:,5.29524386326865e-05

Forecast
Mature biomass forecast (tons):,76432.6
Threshold:25000
GHL (tons):,15286.5
Harvest rate:, 0.2

Forecast values by age
Age,Mature and immature numbers-at-age forecast (millions),Mature numbers-at-age (millions),Proportion mature numbers-at-age,Weight-at-age used in forecast (g),Survival,Maturity,Selectivity
3,270.9275,28.8628,0.0439677016506549,80.5,0.54985536943529,0.0805,0.1138
4,204.2811,317.3679,0.483457500335895,95.9,0.54985536943529,0.7685,0.3271
5,87.7892,197.7401,0.301224334477967,100.8,0.54985536943529,0.9921,0.6478
6,7.122,17.7041,0.026969267943282,126.8,0.54985536943529,0.9998,0.8744
7,31.3634,81.008,0.123402288596957,151.4,0.54985536943529,1,0.9634
8+,5.2699,13.7717,0.0209789069952438,155.2,0.54985536943529,1,0.9901

Catch and biomass time series
Year,Mature biomass (tons),Spawning biomass (tons),Catch (tons),Mature and immature age-3 abundance (recruitment in millions)
1980,37756.3516611918,33371.3516611918,4385,208.7823
1981,39557.3069291651,36051.3069071188,3506.00002204634,61.0293
1982,26453.6335677594,22090.6336118521,4362.99995590732,156.4686
1983,28383.9171939417,22933.9171939417,5450,703.2058
1984,46300.1890473776,40470.1890473776,5830,317.0391
1985,44477.0163583853,37002.0163583853,7475,87.9033
1986,30919.1527590996,25476.1528031923,5442.99995590732,243.6131
1987,33513.0051367976,29297.0051147512,4216.00002204634,1547.5441
1988,68577.2191847263,59002.2191847263,9575,202.9858
1989,50470.6782556935,38335.6782556935,12135,44.4299
1990,30623.4654644062,26819.4654864525,3803.99997795366,100.387
1991,27683.8576688199,25775.8577129125,1907.99995590732,1763.5907
1992,78239.7404043299,72871.7404484226,5367.99995590732,149.7352
1993,60241.277475253,50055.2774532066,10186.0000220463,62.2981
1994,40563.0242068829,35676.1142220948,4886.90998478802,95.0913
1995,33121.9530853855,30144.0531096365,2977.89997574902,400.6114
1996,36115.1324985119,27865.9824952049,8249.15000330695,304.8052
1997,40712.5693908596,29458.0493397121,11254.5200511475,655.0749
1998,56969.5565378425,50182.9965387244,6786.55999911815,599.1365
1999,62856.2030688507,53434.7430498909,9421.46001895985,123.732
2000,57928.8165523931,53309.4465265989,4619.37002579422,327.8601
2001,65778.0874798827,53718.0874798827,12060,427.1688
2002,73611.371172204,63675.8711611808,9935.50001102317,301.588
2003,79821.9772261293,72865.8671928393,6956.11003328998,1003.9644
2004,116088.202672017,105471.612689874,10616.5899821425,166.1498
2005,107455.379197072,95935.0491633413,11520.3300337309,296.6789
2006,93660.4062038405,83590.9762119976,10069.4299918429,375.8311
2007,97103.3399104918,85341.0898608876,11762.2500496043,529.2018
2008,109943.21193148,95382.8119006151,14560.4000308649,647.1592
2009,127398.723406601,112524.233448709,14874.4899578915,511.2857
2010,122350.735906876,104387.245860799,17963.4900460769,504.1137
2011,119140.796975242,99601.576974801,19539.2200004409,199.3468
2012,86397.4006261161,73088.8906281003,13308.5099980158,138.9639
2013,79290.2026058776,73504.4825723671,5785.72003351044,359.0654
2014,77236.1713221191,60158.7812782469,17077.3900438722,59.6725
2015,58685.2378800238,49829.4078352697,8855.83004475407,1275.7876
2016,79657.2941422871,69601.8341453736,10055.4599969135,126.8815
2017,65594.9229480368,51532.0029101171,14062.9200379197,698.6843
2018,65568.5097775524,62559.4197402941,3009.09003725832,756.7469

Mature and immature numbers-at-age (millions)
Year,3,4,5,6,7,8+
1980,208.7823,395.0679,70.3655,6.6104,0.3758,0.3666
1981,61.0293,108.5076,195.2436,32.2394,2.871,0.3147
1982,156.4686,32.0489,55.2487,94.8999,15.1644,1.4787
1983,703.2058,81.4407,15.9067,25.5292,41.6913,7.1642
1984,317.0391,365.255,40.1809,7.2639,11.0382,20.6558
1985,87.9033,164.878,180.8488,18.4782,3.1706,13.4995
1986,243.6131,45.357,79.814,79.5315,7.5933,6.6273
1987,1547.5441,126.4386,22.3285,36.2878,34.1843,5.9606
1988,202.9858,812.606,64.3623,10.8475,17.0572,18.6165
1989,44.4299,104.8618,394.7024,28.4953,4.4982,14.3597
1990,100.387,22.6254,48.8769,161.0468,10.5834,6.6935
1991,1763.5907,52.624,11.4617,23.5189,74.7284,7.8901
1992,149.7352,934.212,27.4718,5.8534,11.826,41.2832
1993,62.2981,78.6783,476.4785,13.3978,2.7658,24.7128
1994,95.0913,32.2318,38.3829,212.7815,5.6209,11.1749
1995,400.6114,49.89,16.3678,18.5583,99.3765,7.7172
1996,304.8052,211.4191,25.7657,8.1826,9.0669,51.842
1997,655.0749,156.3034,100.5361,10.938,3.2061,22.9408
1998,599.1365,335.5866,74.1147,42.4384,4.2531,9.7609
1999,123.732,312.6755,167.8366,34.7684,19.0283,6.1501
2000,327.8601,79.5447,189.8939,93.5703,18.2467,12.8813
2001,427.1688,214.5718,50.8527,117.1928,56.3264,18.5331
2002,301.588,274.7998,130.5619,28.4579,61.8172,38.514
2003,1003.9644,195.2167,170.2075,75.682,15.7414,54.3716
2004,166.1498,656.5597,124.5306,104.5925,45.2944,41.4284
2005,296.6789,108.1941,413.7244,74.689,60.5793,49.4483
2006,375.8311,193.2276,68.2129,248.3928,43.3196,62.8412
2007,529.2018,245.1418,122.3426,41.3,145.7139,61.3734
2008,647.1592,344.2783,154.0496,72.9782,23.7456,117.2059
2009,511.2857,419.6427,214.3248,90.1975,40.9184,77.3687
2010,504.1137,332.05,262.4047,126.5983,51.1772,65.8583
2011,199.3468,326.048,205.1921,151.4107,69.5958,62.9245
2012,138.9639,128.5281,199.6727,116.3005,81.2517,69.3912
2013,359.0654,89.8668,79.3954,115.1296,63.8718,80.9517
2014,59.6725,235.5474,57.8409,49.6587,70.5671,87.948
2015,1275.7876,38.0651,139.892,30.851,24.5503,75.6883
2016,126.8815,687.229,19.7288,68.419,14.4831,46.1375
2017,698.6843,67.9019,349.5555,9.2966,30.5461,26.3688
2018,756.7469,370.3882,33.6118,156.0842,3.8596,22.8719

Mature numbers-at-age (millions)
Year,3,4,5,6,7,8+
1980,16.8077,303.5904,69.8106,6.609,0.3758,0.3666
1981,4.9131,83.3828,193.7039,32.2326,2.871,0.3147
1982,12.5963,24.628,54.813,94.88,15.1643,1.4787
1983,56.6106,62.5832,15.7813,25.5238,41.6911,7.1642
1984,25.5228,280.6807,39.8641,7.2623,11.0381,20.6558
1985,7.0765,126.7007,179.4225,18.4743,3.1706,13.4995
1986,19.6117,34.8546,79.1846,79.5148,7.5933,6.6273
1987,124.5829,97.1619,22.1524,36.2802,34.1842,5.9606
1988,16.3411,624.448,63.8547,10.8453,17.0571,18.6165
1989,3.5768,80.5811,391.5896,28.4893,4.4982,14.3597
1990,8.0815,17.3865,48.4914,161.013,10.5833,6.6935
1991,141.9755,40.439,11.3713,23.514,74.728,7.8901
1992,12.0542,717.8963,27.2551,5.8522,11.8259,41.2831
1993,5.0152,60.4605,472.7208,13.395,2.7658,24.7128
1994,7.6552,24.7686,38.0802,212.7369,5.6209,11.1749
1995,32.2507,38.338,16.2388,18.5544,99.376,7.7172
1996,24.5379,162.4652,25.5625,8.1809,9.0669,51.842
1997,52.7359,120.1115,99.7433,10.9357,3.2061,22.9407
