MODEL RESULTS

Report produced by model_selection.R
Contact: Sherri.Dressel@alaska.gov or Jane.Sullivan1@alaska.gov
model.8_222

Model structure
Survival time blocks:,1980-1998; 1999-2017
Maturity time blocks:,1980-1998; 1999-2017
Selectivity time blocks:,1980-1998; 1999-2017

Model diagnostics
Number of parameters:,59
Negative log likelihood:,-1191.1
Maximum gradient compoent:,8.63716336600739e-05

Forecast
Mature biomass forecast (tons):,81570
Threshold placeholder, TODO
GHL (tons):,16314
Harvest rate:, 0.2

Forecast values by age
Age,Mature and immature numbers-at-age forecast (millions),Mature numbers-at-age (millions),Proportion mature numbers-at-age,Weight-at-age used in forecast (g),Survival,Maturity,Selectivity
3,656.9031,71.7538,0.107088079347542,77.2,0.610608059168023,0.1102,0.1601
4,449.6469,225.674,0.336804395288852,88.2,0.610608059168023,0.2893,0.4489
5,41.576,44.0655,0.0657650153788247,117.1,0.610608059168023,0.5721,0.9282
6,171.9434,275.3809,0.410988848952913,124.8,0.610608059168023,0.8145,1.337
7,3.61,6.8359,0.0102021551696476,137.1,0.610608059168023,0.9352,1.5299
8+,23.128,46.3346,0.0691515058622208,174.6,0.610608059168023,0.9793,1.5959

Catch and biomass time series
Year,Mature biomass (tons),Spawning biomass (tons),Catch (tons),Mature and immature age-3 abundance (recruitment in millions)
1980,26376.9512114465,21991.9512114465,4385,502.4265
1981,32972.2646001896,29466.2645781433,3506.00002204634,129.1278
1982,28311.9129610441,23948.9130051368,4362.99995590732,346.444
1983,35832.2638285677,30382.2638285677,5450,1702.6381
1984,36662.5602416279,30832.5602416279,5830,769.1075
1985,35971.7374721665,28496.7374721665,7475,227.3774
1986,33206.9852730439,27763.9853171366,5442.99995590732,587.7847
1987,46547.8941334686,42331.8941114222,4216.00002204634,3779.1005
1988,48479.8004806102,38904.8004806102,9575,501.7458
1989,43218.8865495271,31083.8865495271,12135,98.1429
1990,36368.7859079786,32564.7859300249,3803.99997795366,253.413
1991,46068.1115103949,44160.1115544875,1907.99995590732,4487.86
1992,54838.7458938689,49470.7459379616,5367.99995590732,335.6335
1993,50965.4730042549,40779.4729822086,10186.0000220463,144.7453
1994,45794.5803478913,40907.6703631032,4886.90998478802,203.2052
1995,41435.544103706,38457.644127957,2977.89997574902,860.8519
1996,31321.7465111665,23072.5965078595,8249.15000330695,646.2439
1997,37009.9844573293,25755.4644061818,11254.5200511475,1460.1685
1998,43943.6908882471,37157.130889129,6786.55999911815,1139.3932
1999,54771.2950020944,45349.8349831346,9421.46001895985,211.1283
2000,62857.6379549814,58238.2679291872,4619.37002579422,530.722
2001,70641.4745695452,58581.4745695452,12060,748.6036
2002,72128.4570867965,62192.9570757733,9935.50001102317,499.7816
2003,87237.4809850305,80281.3709517406,6956.11003328998,1677.1895
2004,97089.4265746599,86472.8365925175,10616.5899821425,261.114
2005,103499.424149562,91979.0941158315,11520.3300337309,489.262
2006,97952.852576115,87883.4225842721,10069.4299918429,591.4167
2007,97041.3207963139,85279.0707467096,11762.2500496043,842.5833
2008,102076.739676801,87516.3396459357,14560.4000308649,1048.0243
2009,110212.839568774,95338.3496108821,14874.4899578915,752.9889
2010,109800.686082145,91837.1960360678,17963.4900460769,712.746
2011,104085.002535329,84545.7825348883,19539.2200004409,295.0986
2012,79111.4959544963,65802.9859564805,13308.5099980158,198.606
2013,77839.4518177209,72053.7317842104,5785.72003351044,539.3328
2014,66410.2105425605,49332.8204986882,17077.3900438722,73.203
2015,61206.9396371172,52351.1095923631,8855.83004475407,1764.104
2016,61880.9639762781,51825.5039793646,10055.4599969135,221.2059
2017,78317.8705438832,64254.9505059635,14062.9200379197,1301.106

Mature and immature numbers-at-age (millions)
Year,3,4,5,6,7,8+
1980,502.4265,867.4014,117.1181,9.8565,0.5416,0.4173
1981,129.1278,224.9355,379.056,48.5575,3.8535,0.3615
1982,346.444,58.0773,99.7957,163.3295,20.2678,1.7291
1983,1702.6381,155.3923,25.5365,42.0332,65.6033,8.6071
1984,769.1075,762.8106,68.0662,10.6515,16.6046,28.4347
1985,227.3774,344.5069,333.9208,28.345,4.196,17.1066
1986,587.7847,101.6421,149.7967,136.6596,10.8359,7.7659
1987,3779.1005,263.435,44.5764,62.6775,54.2753,7.1543
1988,501.7458,1699.5448,116.839,19.1918,26.1261,25.1531
1989,98.1429,224.2195,738.2164,47.6877,7.3022,18.6555
1990,253.413,43.704,96.2593,292.1863,17.1885,8.766
1991,4487.86,114.0001,19.403,41.5471,122.3049,10.6692
1992,335.6335,2025.0882,51.1178,8.5851,18.1228,57.5602
1993,144.7453,150.9324,897.9864,21.9968,3.5755,30.8389
1994,203.2052,64.757,65.8057,370.0978,8.5121,12.7335
1995,860.8519,91.4073,28.7431,28.3864,154.7675,8.7102
1996,646.2439,387.848,40.7819,12.56,12.1291,69.0172
1997,1460.1685,287.6057,166.1713,16.0553,4.484,26.988
1998,1139.3932,649.4132,122.9546,65.0407,5.6724,10.3193
1999,211.1283,510.5371,284.5893,51.345,25.7443,6.1104
2000,530.722,126.6927,296.6575,156.3877,26.8337,16.2169
2001,748.6036,321.6977,75.7759,173.4722,89.6679,24.4228
2002,499.7816,449.3027,187.031,41.6902,90.8237,58.1961
2003,1677.1895,300.9673,263.7511,105.0802,22.5274,78.8109
2004,261.114,1015.8498,179.6183,153.5184,59.8414,56.9494
2005,489.262,157.692,601.233,102.7092,85.1622,63.6897
2006,591.4167,295.452,93.3095,343.6321,56.936,81.1297
2007,842.5833,357.4453,175.2518,53.6095,191.9687,75.8869
2008,1048.0243,508.2676,210.8586,99.5065,29.4281,144.4209
2009,752.9889,630.7864,297.9142,118.0806,53.5056,91.1327
2010,712.746,453.5808,370.5976,167.6821,63.9786,76.6237
2011,295.0986,428.1276,264.3238,204.9383,88.4724,72.1876
2012,198.606,176.838,247.7829,143.9888,105.6941,80.3214
2013,539.3328,119.257,102.9515,136.7308,75.7271,95.2219
2014,73.203,326.8986,71.317,60.1809,78.3579,96.866
2015,1764.104,43.5605,185.3587,37.1185,28.9334,80.3406
2016,221.2059,1061.3663,25.5036,103.5477,19.886,57.066
2017,1301.106,132.856,618.2892,14.0924,54.5696,39.3902

Mature numbers-at-age (millions)
Year,3,4,5,6,7,8+
1980,41.6869,182.16,51.3599,6.8649,0.4717,0.3973
1981,10.7139,47.2379,166.2278,33.8198,3.3558,0.3441
1982,28.7449,12.1966,43.7635,113.7571,17.65,1.646
1983,141.27,32.6334,11.1985,29.2756,57.1299,8.1934
1984,63.8138,160.1953,29.8491,7.4187,14.4599,27.0682
1985,18.8658,72.3487,146.4346,19.742,3.6541,16.2845
1986,48.7692,21.3455,65.6905,95.1819,9.4363,7.3927
1987,313.5566,55.3231,19.5481,43.6542,47.265,6.8105
1988,41.6305,356.9156,51.2375,13.3669,22.7516,23.9443
1989,8.143,47.0876,323.7307,33.214,6.359,17.759
1990,21.026,9.1781,42.2127,203.5045,14.9684,8.3447
1991,372.3632,23.9408,8.5088,28.9371,106.5078,10.1565
1992,27.8479,425.2819,22.4168,5.9794,15.782,54.7941
1993,12.0097,31.6968,393.7948,15.3205,3.1137,29.3569
1994,16.8602,13.5994,28.8579,257.769,7.4126,12.1216
1995,71.4259,19.1961,12.6047,19.7708,134.7775,8.2916
1996,53.6197,81.4506,17.8841,8.7479,10.5625,65.7006
1997,121.152,60.3991,72.8713,11.1824,3.9049,25.6911
1998,94.5369,136.3811,53.9194,45.3001,4.9398,9.8234
1999,23.2746,147.6832,162.8143,41.8227,24.0757,5.9842
2000,58.5065,36.6484,169.7186,127.3844,25.0944,15.8818
2001,82.5256,93.0575,43.3516,141.3005,83.8559,23.9182
2002,55.0956,129.9699,107.0009,33.9585,84.9368,56.9936
2003,184.8923,87.0609,150.8927,85.5923,21.0672,77.1824
2004,28.785,293.855,102.7601,125.0473,55.9626,55.7726
2005,53.9359,45.6156,343.9671,83.6611,79.6422,62.3737
2006,65.1974,85.4654,53.3826,279.9031,53.2455,79.4533
2007,92.8859,103.3982,100.262,43.6672,179.5258,74.3189
2008,115.5335,147.0267,120.6328,81.0523,27.5206,141.4367
2009,83.009,182.4677,170.4375,96.1817,50.0375,89.2497
2010,78.5727,131.2074,212.0199,136.5843,59.8317,75.0404
2011,32.5315,123.8445,151.2204,166.931,82.7379,70.696
2012,21.8942,51.154,141.7573,117.2851,98.8433,78.6618
2013,59.4557,34.4975,58.8988,111.3731,70.8187,93.2543
2014,8.0699,94.562,40.8007,49.0199,73.2789,94.8644
2015,194.4737,12.6008,106.0442,30.2346,27.058,78.6805
2016,24.3856,307.0216,14.5907,84.3441,18.597,55.8869
2017,143.4331,38.4313,353.725,11.4789,51.0325,38.5763

Spawning numbers-at-age (millions)
Year,3,4,5,6,7,8+
1980,36.3408,152.427,41.5481,5.5243,0.3834,0.3255
1981,9.93,42.839,148.1103,30.0518,2.9973,0.3086
1982,25.6993,10.5518,36.8561,95.403,14.9196,1.4001
1983,124.3517,27.6592,9.2007,23.9367,47.1405,6.8096
1984,56.0251,135.3096,24.4219,6.0399,11.8831,22.4092
1985,16.1053,58.8745,114.5151,15.343,2.8734,12.9242
1986,43.1441,18.2119,54.4035,78.4641,7.8472,6.1902
1987,290.2462,50.0884,17.3832,38.7122,42.1347,6.0965
1988,35.3828,288.7404,39.7827,10.3121,17.7663,18.8768
1989,6.5808,35.5897,231.211,23.5107,4.5778,12.9543
1990,19.5396,8.3523,37.7674,181.5975,13.4235,7.5128
1991,359.7053,22.905,8.0779,27.4392,101.2216,9.6696
1992,25.7568,384.6358,19.9092,5.2957,14.0517,48.9917
1993,10.3696,26.1872,313.6801,12.1344,2.4928,23.703
1994,15.6541,12.3612,25.7826,229.6888,6.6384,10.8987
1995,67.6716,17.9119,11.6177,18.1883,124.4342,7.677
1996,42.9497,60.8212,12.5826,6.0971,7.4937,47.2634
1997,96.1089,44.5085,50.4321,7.6625,2.7264,18.202
1998,83.3695,115.8761,44.4311,37.1513,4.0878,8.187
1999,19.6318,122.984,134.3421,34.4235,19.8305,4.9332
2000,54.631,34.0544,157.1577,117.8465,23.2217,14.7013
2001,69.7482,77.6617,35.8521,116.571,69.2289,19.7626
2002,48.2103,112.6141,92.0604,29.1615,72.9786,49.0011
2003,171.367,80.2556,138.5598,78.5148,19.331,70.8467
2004,25.9242,262.6486,91.3494,110.9996,49.6968,49.5527
2005,48.5377,40.7372,305.5028,74.1963,70.6622,55.3685
2006,59.1713,77.0244,47.8697,250.6595,47.7011,71.2126
2007,82.696,91.2775,87.9727,38.2523,157.3381,65.17
2008,100.5525,126.6551,103.1557,69.1723,23.5003,120.8567
2009,72.8525,158.6115,147.1375,82.8793,43.1402,76.9958
2010,66.9742,110.5115,177.0512,113.7941,49.8816,62.6103
2011,27.0417,101.5128,122.7081,135.0887,67.0082,57.3087
2012,18.5962,42.9204,117.8993,97.3151,82.0696,65.3655
