MODEL RESULTS

Report produced by model_selection.R
Contact: Sherri.Dressel@alaska.gov or Jane.Sullivan1@alaska.gov
model.2_211

Model structure
Survival time blocks:,1980-1998; 1999-2017
Maturity time blocks:,1980-2017
Selectivity time blocks:,1980-2017

Model diagnostics
Number of parameters:,55
Negative log likelihood:,-1187.6
Maximum gradient compoent:,6.21133099615883e-05

Forecast
Mature biomass forecast (tons):,81848
Threshold placeholder, TODO
GHL (tons):,16369.6
Harvest rate:, 0.2

Forecast values by age
Age,Mature and immature numbers-at-age forecast (millions),Mature numbers-at-age (millions),Proportion mature numbers-at-age,Weight-at-age used in forecast (g),Survival,Maturity,Selectivity
3,607.2772,62.3204,0.0933139319860797,77.2,0.606166850470493,0.1035,0.1376
4,478.5004,223.8544,0.335182929769139,88.2,0.606166850470493,0.2693,0.4088
5,45.0592,45.192,0.067667139721743,117.1,0.606166850470493,0.5407,0.9003
6,180.9984,282.7493,0.423367772820964,124.8,0.606166850470493,0.7899,1.3494
7,3.7698,7.1088,0.0106441884150718,137.1,0.606166850470493,0.9231,1.5656
8+,23.1638,46.6325,0.0698240372870017,174.6,0.606166850470493,0.9746,1.6383

Catch and biomass time series
Year,Mature biomass (tons),Spawning biomass (tons),Catch (tons),Mature and immature age-3 abundance (recruitment in millions)
1980,27060.4499658282,22675.4499658282,4385,386.8905
1981,33924.0661169779,30418.0660949315,3506.00002204634,100.0549
1982,28402.6579069203,24039.657951013,4362.99995590732,267.5868
1983,35204.1983950263,29754.1983950263,5450,1313.3592
1984,37235.9443550343,31405.9443550343,5830,594.3462
1985,37195.6072664741,29720.6072664741,7475,176.1736
1986,33563.1220926387,28120.1221367314,5442.99995590732,458.8866
1987,45818.3175334553,41602.317511409,4216.00002204634,2910.9296
1988,49872.3447386406,40297.3447386406,9575,389.7888
1989,44834.2741242091,32699.2741242091,12135,76.2234
1990,36267.8949050905,32463.8949271368,3803.99997795366,197.5134
1991,44644.1070129412,42736.1070570339,1907.99995590732,3432.8449
1992,56146.6204060936,50778.6204501863,5367.99995590732,263.8946
1993,53074.4932648427,42888.4932427964,10186.0000220463,114.5816
1994,46088.1524063582,41201.2424215701,4886.90998478802,162.2251
1995,41195.6523512423,38217.7523754933,2977.89997574902,684.8705
1996,32305.968936705,24056.818933398,8249.15000330695,529.7266
1997,39800.51401045,28545.9939593025,11254.5200511475,1265.7998
1998,49760.257391036,42973.6973919178,6786.55999911815,1085.6201
1999,50668.2310015653,41246.7709826054,9421.46001895985,214.7243
2000,58695.7889283273,54076.4189025331,4619.37002579422,544.3333
2001,66893.8710068564,54833.8710068564,12060,770.7647
2002,68579.0873916974,58643.5873806742,9935.50001102317,514.63
2003,83992.2659229701,77036.1558896801,6956.11003328998,1758.3144
2004,93918.4781410525,83301.88815891,10616.5899821425,269.9006
2005,100922.698802884,89402.3687691528,11520.3300337309,507.128
2006,96423.1278246875,86353.6978328446,10069.4299918429,613.3984
2007,95548.3520359796,83786.1019863754,11762.2500496043,873.9796
2008,100102.290614872,85541.8905840076,14560.4000308649,1087.7855
2009,107696.579289667,92822.0893317754,14874.4899578915,781.1462
2010,107518.351595053,89554.861548976,17963.4900460769,741.133
2011,102290.673956657,82751.453956216,19539.2200004409,309.228
2012,78145.8548468882,64837.3448488723,13308.5099980158,209.5034
2013,77392.195595141,71606.4755616305,5785.72003351044,570.3239
2014,66117.0263894707,49039.6363455985,17077.3900438722,78.4148
2015,61261.4927577768,52405.6627130228,8855.83004475407,1886.8158
2016,61813.2330959677,51757.7730990542,10055.4599969135,241.6574
2017,78714.5580810864,64651.6380431667,14062.9200379197,1392.3304

Mature and immature numbers-at-age (millions)
Year,3,4,5,6,7,8+
1980,386.8905,695.3918,100.1372,8.9244,0.5148,0.4331
1981,100.0549,182.0255,317.6745,43.2681,3.6544,0.3763
1982,267.5868,47.3541,84.6678,143.0796,18.9048,1.7341
1983,1313.3592,126.1212,21.7516,37.0522,59.7744,8.4195
1984,594.3462,618.3202,57.7318,9.4427,15.2847,27.3928
1985,176.1736,279.8115,283.0272,25.0606,3.8949,17.0637
1986,458.8866,82.6781,126.8409,120.0991,9.9707,7.9985
1987,2910.9296,216.0856,37.8699,55.145,49.6588,7.2183
1988,389.7888,1377.9416,100.5665,17.0781,24.1412,24.523
1989,76.2234,182.9334,624.6944,42.6841,6.7973,18.6451
1990,197.5134,35.5712,81.4963,254.3363,15.8821,8.9316
1991,3432.8449,93.4839,16.5481,36.7179,111.1824,10.6678
1992,263.8946,1632.4522,44.1106,7.6977,16.8561,55.5692
1993,114.5816,124.9175,759.7109,19.8904,3.3694,31.1216
1994,162.2251,53.8293,56.8085,324.8157,8.0095,13.3507
1995,684.8705,76.7779,25.0381,25.5859,141.9159,9.1648
1996,529.7266,324.9503,35.9838,11.4718,11.4774,67.0597
1997,1265.7998,247.2764,144.8897,14.6809,4.2831,27.6372
1998,1085.6201,590.9252,110.2852,59.1502,5.4869,11.2454
1999,214.7243,511.9809,271.9162,48.4605,24.8701,6.848
2000,544.3333,128.0954,295.7069,147.6996,24.7998,15.7171
2001,770.7647,327.7928,76.1291,171.5241,83.7471,22.686
2002,514.63,460.091,189.6854,41.5364,88.4012,53.1948
2003,1758.3144,308.1269,268.7135,105.7361,22.1434,73.6186
2004,269.9006,1058.209,182.7952,155.2339,59.5802,53.1354
2005,507.128,162.0348,623.1192,103.8271,85.2152,60.6774
2006,613.3984,304.4908,95.4479,354.2242,57.0692,78.6846
2007,873.9796,368.6038,179.814,54.5707,196.4342,73.9399
2008,1087.7855,524.2956,216.5513,101.5982,29.7128,144.2954
2009,781.1462,651.239,306.1316,120.6389,54.1115,90.0538
2010,741.133,467.9829,381.0547,171.3735,64.743,75.4258
2011,309.228,442.9715,271.8766,209.8179,89.6128,71.0869
2012,209.5034,184.47,255.8391,147.665,107.3598,79.4317
2013,570.3239,125.212,107.15,140.8142,77.1661,94.7526
2014,78.4148,343.5764,74.5018,62.3147,80.1633,96.6658
2015,1886.8158,46.5139,194.9897,38.82,29.8238,80.3514
2016,241.6574,1129.346,27.1401,108.4519,20.6234,56.8842
2017,1392.3304,144.4309,656.0089,14.9392,56.6822,39.2158

Mature numbers-at-age (millions)
Year,3,4,5,6,7,8+
1980,40.0373,187.2939,54.1426,7.0492,0.4752,0.4221
1981,10.3542,49.026,171.7617,34.1766,3.3734,0.3667
1982,27.6912,12.7542,45.7786,113.0155,17.4511,1.69
1983,135.9128,33.969,11.7608,29.2667,55.178,8.2055
1984,61.5059,166.5357,31.2147,7.4586,14.1094,26.6964
1985,18.2313,75.3632,153.0285,19.7948,3.5954,16.6299
1986,47.4878,22.2682,68.5809,94.8637,9.204,7.7951
1987,301.2373,58.1996,20.4757,43.5578,45.8402,7.0348
1988,40.3373,371.129,54.3748,13.4896,22.2849,23.8995
1989,7.888,49.2705,337.7626,33.7153,6.2746,18.1711
1990,20.4397,9.5806,44.0638,200.8947,14.6608,8.7045
1991,355.2476,25.1786,8.9473,29.0027,102.6329,10.3966
1992,27.3091,439.6778,23.8499,6.0803,15.5599,54.1565
1993,11.8575,33.6447,410.764,15.711,3.1103,30.3304
1994,16.7879,14.4982,30.7155,256.5649,7.3936,13.0113
1995,70.8738,20.679,13.5377,20.2098,131.0031,8.9318
1996,54.8187,87.5207,19.4559,9.0613,10.5948,65.3549
