MODEL RESULTS

Report produced by model_selection.R
Contact: Sherri.Dressel@alaska.gov or Jane.Sullivan1@alaska.gov
model.17_221

Model structure
Survival time blocks:,1980-2014; 2015-2017
Maturity time blocks:,1980-2014; 2015-2017
Selectivity time blocks:,1980-2017

Model diagnostics
Number of parameters:,57
Negative log likelihood:,-1128.5
Maximum gradient compoent:,2.91071555237051e-05

Forecast
Mature biomass forecast (tons):,62795.1
Threshold placeholder, TODO
GHL (tons):,12559
Harvest rate:, 0.2

Forecast values by age
Age,Mature and immature numbers-at-age forecast (millions),Mature numbers-at-age (millions),Proportion mature numbers-at-age,Weight-at-age used in forecast (g),Survival,Maturity,Selectivity
3,525.4398,83.8684,0.151387878052725,77.2,0.555548147217239,0.169,0.1666
4,205.4664,247.4953,0.446744999249093,88.2,0.555548147217239,0.6119,0.4584
5,16.3785,32.9971,0.0595618963864051,117.1,0.555548147217239,0.9244,0.9324
6,69.3277,164.3835,0.296722833056075,124.8,0.555548147217239,0.9896,1.3325
7,1.3312,3.3429,0.00603415037776392,137.1,0.555548147217239,0.9986,1.5222
8+,8.5653,21.9096,0.0395482428779372,174.6,0.555548147217239,0.9998,1.5878

Catch and biomass time series
Year,Mature biomass (tons),Spawning biomass (tons),Catch (tons),Mature and immature age-3 abundance (recruitment in millions)
1980,20241.0541458145,15856.0541458145,4385,165.137
1981,26991.3830772283,23485.383055182,3506.00002204634,44.3327
1982,23062.7527061884,18699.7527502811,4362.99995590732,122.4043
1983,27021.7817853127,21571.7817853127,5450,591.2155
1984,30210.6213761326,24380.6213761326,5830,275.7842
1985,31805.7562997421,24330.7562997421,7475,85.9223
1986,28461.1897308142,23018.1897749069,5442.99995590732,221.6213
1987,34562.0896624705,30346.0896404242,4216.00002204634,1270.0158
1988,41055.2495645848,31480.2495645848,9575,188.1877
1989,38204.723428647,26069.723428647,12135,39.5363
1990,30068.0690711876,26264.069093234,3803.99997795366,100.5886
1991,33795.045525695,31887.0455697877,1907.99995590732,1536.7374
1992,47490.2525408408,42122.2525849335,5367.99995590732,144.5359
1993,47921.7922573249,37735.7922352786,10186.0000220463,65.9914
1994,42294.3502943187,37407.4403095306,4886.90998478802,98.7305
1995,40473.4580788818,37495.5581031328,2977.89997574902,417.6513
1996,35874.5066028793,27625.3565995723,8249.15000330695,364.8715
1997,46472.3134328358,35217.7933816883,11254.5200511475,915.9995
1998,63937.6830397496,57151.1230406314,6786.55999911815,940.919
1999,74516.4308075575,65094.9707885976,9421.46001895985,236.3668
2000,77618.9982142463,72999.6281884521,4619.37002579422,572.5754
2001,82677.9437377367,70617.9437377367,12060,788.9668
2002,83047.9828699927,73112.4828589696,9935.50001102317,527.0254
2003,103181.180140656,96225.0701073657,6956.11003328998,1896.6547
2004,115609.764104147,104993.174122004,10616.5899821425,274.32
2005,118933.896690844,107413.566657113,11520.3300337309,521.1886
2006,106602.182477568,96532.752485725,10069.4299918429,635.6016
2007,105353.719217796,93591.4691681915,11762.2500496043,923.1243
2008,114403.265173394,99842.8651425296,14560.4000308649,1175.0114
2009,126911.654357459,112037.164399568,14874.4899578915,836.597
2010,124998.92160321,107035.431557133,17963.4900460769,791.2615
2011,115697.61657003,96158.3965695893,19539.2200004409,304.2318
2012,84172.3434158601,70863.8334178443,13308.5099980158,194.2915
2013,78325.3442536211,72539.6242201107,5785.72003351044,488.4727
2014,64085.4016843405,47008.0116404683,17077.3900438722,56.8224
2015,64676.9065676051,55821.076522851,8855.83004475407,1290.3488
2016,69185.2835159505,59129.823519037,10055.4599969135,129.9956
2017,68906.3525430455,54843.4325051258,14062.9200379197,752.0193

Mature and immature numbers-at-age (millions)
Year,3,4,5,6,7,8+
1980,165.137,373.0382,57.1879,5.5841,0.2875,0.2912
1981,44.3327,93.4791,199.856,27.8217,2.4845,0.2441
1982,122.4043,25.4381,52.0694,105.8738,14.0983,1.352
1983,591.2155,69.8236,13.9339,26.6031,50.8004,7.1787
1984,275.7842,336.4629,37.9909,7.0153,12.4817,26.2201
1985,85.9223,156.9293,183.0001,19.1116,3.2873,17.3548
1986,221.6213,48.6515,84.1432,89.1902,8.5273,8.6899
1987,1270.0158,126.3284,26.5938,42.7949,42.4996,7.8965
1988,188.1877,729.5702,70.5956,14.1859,21.9108,25.2628
1989,39.5363,106.4628,390.1807,34.2091,6.2728,19.7357
1990,100.5886,22.1593,55.4002,177.614,13.6909,9.5529
1991,1536.7374,57.8238,12.4074,29.6751,91.5011,11.7167
1992,144.5359,890.3355,33.0944,6.9593,16.3586,56.409
1993,65.9914,83.0829,498.4441,17.7217,3.5836,36.5719
1994,98.7305,37.4831,44.9528,247.8726,8.1582,17.561
1995,417.6513,56.8339,21.0692,24.2784,129.2673,13.1328
1996,364.8715,241.5999,32.388,11.7123,13.2099,76.6588
1997,915.9995,206.9867,130.2463,15.9772,5.325,38.7267
1998,940.919,519.9388,111.7758,64.4935,7.3066,19.1146
1999,236.3668,541.3151,291.7669,60.1544,33.4572,13.4027
2000,572.5754,135.6723,301.8055,154.8748,30.5741,23.2665
2001,788.9668,331.6161,77.5745,168.9434,85.1262,29.2961
2002,527.0254,452.1848,184.1097,40.8067,84.7121,55.9211
2003,1896.6547,302.9737,253.212,98.6397,21.029,70.9236
2004,274.32,1097.1339,172.6432,140.738,53.658,49.3671
2005,521.1886,158.1832,619.6864,94.199,74.5105,53.622
2006,635.6016,300.4664,89.2866,337.6491,49.7696,66.5492
2007,923.1243,366.6811,169.9306,48.8504,179.4802,60.8025
2008,1175.0114,531.3769,206.0924,91.7597,25.4687,122.9673
2009,836.597,674.8116,296.7202,109.7567,46.8665,73.84
2010,791.2615,480.9682,377.9428,159.0312,56.5923,60.8277
2011,304.2318,453.5237,267.0679,198.8734,79.78,57.2948
2012,194.2915,173.8962,249.8648,138.1786,97.2639,64.9339
2013,488.4727,111.2537,96.295,130.7054,68.7079,78.3873
2014,56.8224,282.5507,63.3894,53.5109,71.0799,79.0118
2015,1290.3488,32.1323,150.924,30.6319,23.5588,62.4656
2016,129.9956,702.9277,16.8988,74.752,14.3803,39.0661
2017,752.0193,70.4197,363.7815,8.0815,33.2697,22.7346

Mature numbers-at-age (millions)
Year,3,4,5,6,7,8+
1980,23.5204,145.4009,40.6429,5.0496,0.2798,0.2891
1981,6.3143,36.4358,142.0356,25.1586,2.4179,0.2423
1982,17.434,9.9151,37.0052,95.7397,13.7206,1.3424
1983,84.2066,27.2155,9.9027,24.0567,49.4396,7.1277
1984,39.2798,131.1447,26.9997,6.3438,12.1474,26.0338
1985,12.2379,61.1671,130.0563,17.2823,3.1993,17.2315
1986,31.5654,18.9631,59.7997,80.6531,8.2989,8.6281
1987,180.8879,49.2396,18.8999,38.6987,41.3612,7.8403
1988,26.8035,284.368,50.1716,12.8281,21.3239,25.0833
1989,5.6311,41.4965,277.2975,30.9346,6.1047,19.5955
1990,14.3268,8.6371,39.3723,160.6131,13.3242,9.485
1991,218.877,22.5383,8.8178,26.8347,89.0502,11.6335
1992,20.5862,347.0303,23.5199,6.2932,15.9204,56.0082
1993,9.3991,32.3836,354.2392,16.0254,3.4876,36.312
1994,14.0622,14.6099,31.9475,224.1467,7.9397,17.4363
1995,59.4859,22.1524,14.9736,21.9545,125.8048,13.0395
1996,51.9685,94.1695,23.0178,10.5912,12.8561,76.114
1997,130.4655,80.6782,92.5648,14.4479,5.1824,38.4515
1998,134.0148,202.659,79.4379,58.3203,7.1108,18.9788
1999,33.6656,210.991,207.3558,54.3965,32.5611,13.3075
2000,81.5517,52.8816,214.4901,140.0504,29.7551,23.1012
2001,112.3723,129.2556,55.1314,152.7724,82.846,29.0879
2002,75.064,176.2502,130.8449,36.9007,82.443,55.5237
2003,270.1399,118.0915,179.9552,89.1981,20.4658,70.4196
2004,39.0713,427.6351,122.6958,127.2668,52.2207,49.0163
2005,74.2327,61.6558,440.4049,85.1825,72.5147,53.241
2006,90.5285,117.1142,63.4551,305.33,48.4365,66.0764
2007,131.4803,142.923,120.7679,44.1746,174.6726,60.3704
2008,167.3564,207.1173,146.4678,82.9766,24.7865,122.0936
2009,119.1562,263.0245,210.876,99.251,45.6112,73.3154
2010,112.6991,187.4693,268.6001,143.809,55.0764,60.3955
2011,43.3316,176.7721,189.8025,179.8376,77.643,56.8877
2012,27.6729,67.7803,177.5763,124.9524,94.6586,64.4725
2013,69.573,43.3639,68.4359,118.1946,66.8675,77.8303
2014,8.0932,110.1311,45.0502,48.3889,69.1759,78.4504
2015,218.0499,19.6616,139.5112,30.3121,23.5268,62.4546
2016,21.9673,430.118,15.6209,73.9715,14.3607,39.0593
2017,127.0802,43.0894,336.2724,7.9971,33.2245,22.7306

Spawning numbers-at-age (millions)
Year,3,4,5,6,7,8+
1980,18.6189,114.9424,31.145,3.7243,0.2019,0.2068
1981,5.5859,32.2107,123.6613,21.5032,2.045,0.2041
1982,14.7165,8.3616,30.537,76.9445,10.8616,1.0564
1983,69.7332,22.5133,7.994,18.849,38.0798,5.4532
1984,32.4933,108.3684,21.7686,4.9634,9.3418,19.886
1985,9.7108,48.4705,99.94,12.7876,2.3162,12.3681
1986,26.4878,15.8968,49.0126,64.3129,6.5143,6.7311
1987,161.4524,43.9215,16.6227,33.4618,35.4203,6.6889
1988,21.1073,223.6194,38.2149,9.3945,15.2658,17.7974
1989,4.0787,29.9969,191.5707,20.1935,3.8549,12.2118
1990,12.8559,7.7457,34.8392,139.8442,11.4955,8.154
1991,208.293,21.4428,8.3396,25.2004,83.2937,10.8646
