MODEL RESULTS

Report produced by model_selection.R
Contact: Sherri.Dressel@alaska.gov or Jane.Sullivan1@alaska.gov
HER_condCatch.31_232

Model structure
Survival time blocks:,1980-2014; 2015-2018
Maturity time blocks:,1980-1998; 1999-2014; 2015-2018
Selectivity time blocks:,1980-2014; 2015-2018

Model diagnostics
Number of parameters:,62
Negative log likelihood:,-1197.2
Maximum gradient compoent:,6.99454796140479e-05

Forecast
Mature biomass forecast (tons):,66834.4
Threshold placeholder, TODO
GHL (tons):,13366.9
Harvest rate:, 0.2

Forecast values by age
Age,Mature and immature numbers-at-age forecast (millions),Mature numbers-at-age (millions),Proportion mature numbers-at-age,Weight-at-age used in forecast (g),Survival,Maturity,Selectivity
3,590.5147,64.9708,0.116601815893438,80.5,0.514016455216257,0.116,0.0695
4,239.2329,167.3118,0.300271194142594,95.9,0.514016455216257,0.3384,0.2594
5,123.195,185.6971,0.333266930161631,100.8,0.514016455216257,0.6659,0.6216
6,9.3517,20.1511,0.0361647825215366,126.8,0.514016455216257,0.8859,0.8851
7,43.3556,104.6818,0.187870365933522,151.4,0.514016455216257,0.968,0.9731
8+,5.7825,14.3897,0.0258249113472791,155.2,0.514016455216257,0.9916,0.9941

Catch and biomass time series
Year,Mature biomass (tons),Spawning biomass (tons),Catch (tons),Mature and immature age-3 abundance (recruitment in millions)
1980,23881.2979783505,19496.2979783505,4385,172.222
1981,29502.0578055072,25996.0577834608,3506.00002204634,44.8313
1982,23923.4018607112,19560.4019048039,4362.99995590732,123.4233
1983,29271.5049934963,23821.5049934963,5450,607.3465
1984,33747.6677175423,27917.6677175423,5830,280.5649
1985,34534.2592429286,27059.2592429286,7475,86.6308
1986,29876.5544875328,24433.5545316255,5442.99995590732,224.4581
1987,38886.90171741,34670.9016953637,4216.00002204634,1340.4566
1988,47269.9686941952,37694.9686941952,9575,189.1493
1989,41822.0806234705,29687.0806234705,12135,37.7414
1990,31252.2811349457,27448.281156992,3803.99997795366,101.6775
1991,37848.5070217597,35940.5070658524,1907.99995590732,1626.8258
1992,55384.4492823916,50016.4493264843,5367.99995590732,144.924
1993,53005.6844286691,42819.6844066227,10186.0000220463,65.8941
1994,44115.9013646685,39228.9913798805,4886.90998478802,97.8539
1995,42009.0380078926,39031.1380321436,2977.89997574902,412.6032
1996,37944.6866112569,29695.5366079499,8249.15000330695,356.7558
1997,51199.6543133667,39945.1342622192,11254.5200511475,954.7692
1998,74083.5749244913,67297.0149253731,6786.55999911815,1064.4043
1999,53535.4505169867,44113.9904980268,9421.46001895985,271.8413
2000,61303.4045062722,56684.034480478,4619.37002579422,682.0831
2001,68674.3616481845,56614.3616481845,12060,964.9474
2002,69998.1590202606,60062.6590092374,9935.50001102317,637.0981
2003,86302.0673956657,79345.9573623757,6956.11003328998,2287.6758
2004,96868.2466544677,86251.6566723252,10616.5899821425,330.1564
2005,104891.768888203,93371.4388544721,11520.3300337309,625.5616
2006,99620.393196499,89550.9632046562,10069.4299918429,757.3457
2007,96828.5145175158,85066.2644679115,11762.2500496043,1086.2424
2008,100524.785268635,85964.3852377698,14560.4000308649,1367.6552
2009,108447.925108578,93573.4351506868,14874.4899578915,973.8652
2010,108753.788663771,90790.2986176944,17963.4900460769,925.97
2011,103532.343856787,83993.123856346,19539.2200004409,375.8902
2012,78713.3159902114,65404.8059921956,13308.5099980158,246.8265
2013,76310.9441345709,70525.2241010604,5785.72003351044,625.1082
2014,62965.4776339866,45888.0875901144,17077.3900438722,88.8834
2015,67570.4829251086,58714.6528803545,8855.83004475407,2017.5105
2016,62531.6021076302,52476.1421107167,10055.4599969135,186.7167
2017,68763.9499327587,54701.029894839,14062.9200379197,1087.8016
2018,65366.4066668136,62357.3166295553,3009.09003725832,965.5167

Mature and immature numbers-at-age (millions)
Year,3,4,5,6,7,8+
1980,172.222,366.8782,59.1474,6.2478,0.2917,0.2803
1981,44.8313,95.7071,193.2237,28.2549,2.7023,0.2314
1982,123.4233,25.2518,52.3507,100.391,13.965,1.41
1983,607.3465,69.1137,13.5887,26.2438,46.9161,6.9025
1984,280.5649,339.3457,36.9615,6.7188,11.9987,23.5067
1985,86.6308,156.6934,181.2582,18.2254,3.0585,15.2845
1986,224.4581,48.1304,82.4671,86.4481,7.8622,7.3394
1987,1340.4566,125.5736,25.8329,41.1032,40.0319,6.7074
1988,189.1493,756.17,68.9756,13.5439,20.6019,22.8323
1989,37.7414,105.0627,397.6998,32.8462,5.828,17.4414
1990,101.6775,20.7677,53.7886,177.9373,12.7396,8.0964
1991,1626.8258,57.3982,11.4297,28.3197,89.7667,10.2365
1992,144.924,925.6689,32.284,6.3026,15.3278,53.5725
1993,65.8941,81.8141,509.4959,17.0009,3.1805,33.7473
1994,97.8539,36.7567,43.5506,249.3097,7.6447,15.5764
1995,412.6032,55.3229,20.3135,23.1348,127.5069,11.5755
1996,356.7558,234.3899,30.9785,11.0968,12.3459,73.274
1997,954.7692,198.637,124.1201,14.982,4.8965,35.274
1998,1064.4043,531.7549,105.2723,60.1373,6.6304,16.6061
1999,271.8413,601.2939,293.227,55.6589,30.5347,11.4753
2000,682.0831,153.2615,329.7573,153.209,27.7502,20.3656
2001,964.9474,388.0497,86.168,181.6809,82.817,25.7055
2002,637.0981,543.8907,212.6628,44.9542,90.3704,52.4785
2003,2287.6758,360.2358,300.6827,113.0527,23.0172,71.4749
2004,330.1564,1301.0059,202.3249,165.3009,60.9102,50.2139
2005,625.5616,187.2572,725.3593,109.5162,86.9972,57.4648
2006,757.3457,354.7537,104.3621,392.3035,57.5655,74.6135
2007,1086.2424,429.7904,198.0929,56.6745,207.4907,68.724
2008,1367.6552,615.288,238.7673,106.4119,29.4843,141.0205
2009,973.8652,773.0967,339.8874,126.7171,54.3446,84.7383
2010,925.97,550.916,427.9547,181.1919,65.1593,69.83
2011,375.8902,522.4212,302.7198,224.548,90.9279,65.8136
2012,246.8265,211.5815,285.2228,156.6414,110.2834,74.4836
2013,625.1082,139.1723,116.0662,149.1162,78.1701,89.5608
2014,88.8834,355.5658,78.2048,63.875,80.4682,89.3864
2015,2017.5105,49.6267,189.7709,38.4937,28.9946,73.0273
2016,186.7167,1025.935,24.4925,88.237,17.0982,44.4873
2017,1087.8016,94.7146,501.5404,11.114,37.7869,25.758
2018,965.5167,550.1541,45.7668,220.7901,4.5451,25.2593

Mature numbers-at-age (millions)
Year,3,4,5,6,7,8+
1980,29.8216,171.8504,46.5831,5.8715,0.2873,0.2793
1981,7.7629,44.8304,152.1782,26.5528,2.6618,0.2305
1982,21.3717,11.8282,41.2301,94.3433,13.7554,1.4049
1983,105.167,32.3737,10.7021,24.6629,46.2121,6.8776
1984,48.5821,158.9538,29.11,6.314,11.8186,23.4219
1985,15.0008,73.3972,142.7545,17.1275,3.0126,15.2294
1986,38.8667,22.5449,64.9491,81.2403,7.7442,7.3129
1987,232.111,58.8203,20.3453,38.6271,39.4311,6.6832
1988,32.7527,354.1996,54.3235,12.728,20.2928,22.75
1989,6.5352,49.2127,313.2186,30.8675,5.7405,17.3785
1990,17.6063,9.7279,42.3626,167.2181,12.5484,8.0672
1991,281.6982,26.886,9.0017,26.6136,88.4196,10.1995
1992,25.0948,433.5951,25.4261,5.9229,15.0977,53.3792
1993,11.4101,38.3228,401.2665,15.9767,3.1328,33.6255
1994,16.9442,17.2173,34.2994,234.2909,7.5299,15.5202
1995,71.4456,25.9139,15.9984,21.7411,125.5935,11.5338
1996,61.7752,109.7912,24.3979,10.4283,12.1606,73.0097
1997,165.3261,93.0441,97.7539,14.0795,4.8231,35.1467
