MODEL RESULTS

Report produced by model_selection.R
Contact: Sherri.Dressel@alaska.gov or Jane.Sullivan1@alaska.gov
HER_condCatch.29_231

Model structure
Survival time blocks:,1980-2014; 2015-2018
Maturity time blocks:,1980-1998; 1999-2014; 2015-2018
Selectivity time blocks:,1980-2018

Model diagnostics
Number of parameters:,60
Negative log likelihood:,-990
Maximum gradient compoent:,0.00262746641859253

Forecast
Mature biomass forecast (tons):,64316.9
Threshold placeholder, TODO
GHL (tons):,12863.4
Harvest rate:, 0.2

Forecast values by age
Age,Mature and immature numbers-at-age forecast (millions),Mature numbers-at-age (millions),Proportion mature numbers-at-age,Weight-at-age used in forecast (g),Survival,Maturity,Selectivity
3,224.2475,100.4361,0.190434124753985,80.5,0.684545612666278,0.3959,1
4,91.1276,141.6763,0.26862853285704,95.9,0.684545612666278,0.8928,1
5,71.4683,123.285,0.233757295138849,100.8,0.684545612666278,0.9906,1
6,9.8964,17.2199,0.0326501784204199,126.8,0.684545612666278,0.9993,1
7,61.4637,107.0213,0.202920141219478,151.4,0.684545612666278,0.9999,1
8+,21.6891,37.7674,0.0716097276102282,155.2,0.684545612666278,1,1

Catch and biomass time series
Year,Mature biomass (tons),Spawning biomass (tons),Catch (tons),Mature and immature age-3 abundance (recruitment in millions)
1980,30101.831720276,25716.831720276,4385,106.7789
1981,30168.6203399546,26662.6203179082,3506.00002204634,26.9712
1982,24023.8351815516,19660.8352256443,4362.99995590732,73.0184
1983,33188.1966092727,27738.1966092727,5450,320.6453
1984,41907.498511872,36077.498511872,5830,164.3316
1985,38040.1100112436,30565.1100112436,7475,58.6447
1986,31587.8082629688,26144.8083070614,5442.99995590732,136.3756
1987,44039.4420070989,39823.4419850526,4216.00002204634,670.1217
1988,57874.2998081968,48299.2998081968,9575,129.1828
1989,41500.8053528517,29365.8053528517,12135,25.8258
1990,28589.3134769285,24785.3134989748,3803.99997795366,58.9581
1991,36107.5966180912,34199.5966621839,1907.99995590732,662.0485
1992,58071.9777772879,52703.9778213805,5367.99995590732,79.3769
1993,43894.2879031725,33708.2878811261,10186.0000220463,39.5965
1994,33818.4627086135,28931.5527238255,4886.90998478802,49.8979
1995,36619.0725104169,33641.1725346679,2977.89997574902,197.0289
1996,38764.1991666483,30515.0491633413,8249.15000330695,175.8683
1997,49500.8717123393,38246.3516611918,11254.5200511475,418.9966
1998,71079.339271148,64292.7792720298,6786.55999911815,462.7285
1999,58929.2505346238,49507.7905156639,9421.46001895985,130.6523
2000,60386.3473621552,55766.977336361,4619.37002579422,281.9495
2001,67327.8410017858,55267.8410017858,12060,416.4801
2002,71652.6366322009,61717.1366211777,9935.50001102317,268.6633
2003,84612.0585771291,77655.9485438391,6956.11003328998,891.895
2004,100170.080248683,89553.4902665403,10616.5899821425,144.5366
2005,100902.607090103,89382.2770563725,11520.3300337309,277.3191
2006,91809.9620802928,81740.5320884499,10069.4299918429,336.0148
2007,94899.0633611852,83136.813311581,11762.2500496043,485.3543
2008,105493.418395467,90933.0183646024,14560.4000308649,615.8587
2009,117762.319385348,102887.829427457,14874.4899578915,437.7072
2010,114576.061090412,96612.5710443352,17963.4900460769,419.3641
2011,106855.47719306,87316.2571926189,19539.2200004409,185.2656
2012,78568.4042858088,65259.8942877929,13308.5099980158,122.4465
2013,75079.1088868802,69293.3888533698,5785.72003351044,284.6925
2014,67119.8840362442,50042.493992372,17077.3900438722,46.7851
2015,71391.498710289,62535.668665535,8855.83004475407,749.2747
2016,73973.1224233338,63917.6624264203,10055.4599969135,76.0427
2017,68582.2736391896,54519.3536012699,14062.9200379197,330.133
2018,61741.9771158976,58732.8870786393,3009.09003725832,241.2458

Mature and immature numbers-at-age (millions)
Year,3,4,5,6,7,8+
1980,106.7789,236.3868,41.708,4.8473,0.4827,0.6361
1981,26.9712,64.2362,142.2058,25.0907,2.916,0.6731
1982,73.0184,16.4769,39.2424,86.8745,15.3281,2.1926
1983,320.6453,42.3529,9.5571,22.7617,50.3898,10.1625
1984,164.3316,197.7179,26.1159,5.8931,14.0355,37.3381
1985,58.6447,99.9601,120.2684,15.8858,3.5847,31.2497
1986,136.3756,32.9298,56.1289,67.5323,8.9201,19.56
1987,670.1217,80.7627,19.5013,33.24,39.9932,16.8661
1988,129.1828,435.135,52.4422,12.6629,21.584,36.9209
1989,25.8258,75.5216,254.3845,30.6583,7.4029,34.2025
1990,58.9581,12.6935,37.1191,125.0309,15.0687,20.4492
1991,662.0485,35.6866,7.6832,22.4677,75.6796,21.4985
1992,79.3769,441.6846,23.8082,5.1258,14.9893,64.8322
1993,39.5965,49.8861,277.5862,14.9628,3.2214,50.1656
1994,49.8979,21.1687,26.6696,148.4004,7.9993,28.5412
1995,197.0289,29.7025,12.601,15.8755,88.3377,21.7513
1996,175.8683,127.5333,19.2259,8.1564,10.2759,71.2587
1997,418.9966,100.2524,72.6994,10.9596,4.6495,46.4782
1998,462.7285,250.1298,59.848,43.3996,6.5426,30.5219
1999,130.6523,296.3936,160.2168,38.3347,27.799,23.7411
2000,281.9495,80.1522,181.8305,98.2893,23.5175,31.6186
2001,416.4801,183.8551,52.266,118.569,64.093,35.9534
2002,268.6633,255.479,112.7812,32.0612,72.7331,61.3709
2003,891.895,167.5935,159.3691,70.3535,20,83.6547
2004,144.5366,588.3829,110.5614,105.1357,46.4122,68.381
2005,277.3191,92.0882,374.8749,70.4417,66.9849,73.1379
2006,336.0148,174.4695,57.9354,235.8446,44.3169,88.1553
2007,485.3543,213.3117,110.7582,36.779,149.7208,84.0971
2008,615.8587,307.0973,134.9683,70.0798,23.2711,147.9432
2009,437.7072,387.2764,193.115,84.8734,44.069,107.6663
2010,419.3641,275.1705,243.4665,121.4043,53.3568,95.3904
2011,185.2656,256.422,168.2543,148.8687,74.2332,90.9522
2012,122.4465,109.4258,151.4539,99.3782,87.9283,97.5656
2013,284.6925,72.4852,64.7773,89.6569,58.8294,109.8077
2014,46.7851,184.6462,47.0125,42.0133,58.1497,109.3748
2015,749.2747,25.3494,100.0462,25.4727,22.764,90.7693
2016,76.0427,472.2798,15.9782,63.0607,16.0558,71.5618
2017,330.133,45.7143,283.9186,9.6055,37.91,52.6727
2018,241.2458,189.201,26.1991,162.7153,5.505,51.9135

Mature numbers-at-age (millions)
Year,3,4,5,6,7,8+
1980,40.9535,236.3868,41.708,4.8473,0.4827,0.6361
1981,10.3444,64.2362,142.2058,25.0907,2.916,0.6731
1982,28.0051,16.4769,39.2424,86.8745,15.3281,2.1926
1983,122.9787,42.3529,9.5571,22.7617,50.3898,10.1625
1984,63.0269,197.7179,26.1159,5.8931,14.0355,37.3381
1985,22.4923,99.9601,120.2684,15.8858,3.5847,31.2497
1986,52.3048,32.9298,56.1289,67.5323,8.9201,19.56
1987,257.0152,80.7627,19.5013,33.24,39.9932,16.8661
1988,49.5461,435.135,52.4422,12.6629,21.584,36.9209
1989,9.9051,75.5216,254.3845,30.6583,7.4029,34.2025
1990,22.6125,12.6935,37.1191,125.0309,15.0687,20.4492
1991,253.9188,35.6866,7.6832,22.4677,75.6796,21.4985
1992,30.4438,441.6846,23.8082,5.1258,14.9893,64.8322
1993,15.1867,49.8861,277.5862,14.9628,3.2214,50.1656
1994,19.1376,21.1687,26.6696,148.4004,7.9993,28.5412
1995,75.5675,29.7025,12.601,15.8755,88.3377,21.7513
1996,67.4516,127.5333,19.2259,8.1564,10.2759,71.2587
1997,160.6999,100.2524,72.6994,10.9596,4.6495,46.4782
1998,177.4726,250.1298,59.848,43.3996,6.5426,30.5219
1999,25.7779,174.6032,143.1029,37.5645,27.7016,23.7268
2000,55.6291,47.217,162.4079,96.3144,23.4351,31.5995
2001,82.1722,108.3076,46.6831,116.1867,63.8685,35.9317
2002,53.0077,150.5007,100.7342,31.4171,72.4783,61.3339
2003,175.9724,98.7281,142.3457,68.9399,19.9299,83.6044
2004,28.5173,346.6118,98.7516,103.0233,46.2496,68.3398
2005,54.7155,54.2485,334.8318,69.0264,66.7502,73.0938
2006,66.2963,102.7786,51.7469,231.106,44.1617,88.1022
2007,95.7612,125.6603,98.9273,36.04,149.1963,84.0464
2008,121.5099,180.9087,120.5514,68.6718,23.1896,147.854
2009,86.3604,228.1415,172.487,83.1682,43.9146,107.6015
2010,82.7412,162.1008,217.4601,118.9651,53.1699,95.333
2011,36.5532,151.0562,150.2818,145.8776,73.9732,90.8974
2012,24.1589,64.4619,135.276,97.3815,87.6202,97.5068
2013,56.1703,42.7005,57.858,87.8555,58.6233,109.7415
2014,9.2308,108.7736,41.9908,41.1692,57.946,109.3089
2015,296.6069,22.6328,99.1106,25.4538,22.7626,90.7689
2016,30.1022,421.667,15.8287,63.014,16.0549,71.5615
2017,130.686,40.8152,281.2634,9.5984,37.9078,52.6725
2018,95.4992,168.9249,25.9541,162.5946,5.5047,51.9132

Spawning numbers-at-age (millions)
Year,3,4,5,6,7,8+
1980,27.5058,206.6163,36.4553,4.2368,0.4219,0.556
1981,7.3131,57.0167,126.2233,22.2708,2.5883,0.5975
1982,16.5228,13.8859,33.0715,73.2133,12.9177,1.8478
1983,89.6053,37.9447,8.5624,20.3926,45.1451,9.1048
1984,43.9312,174.7426,23.0812,5.2083,12.4045,32.9993
1985,11.6925,81.5519,98.1203,12.9603,2.9246,25.4949
1986,33.2725,28.3342,48.2956,58.1076,7.6752,16.8302
1987,219.1178,76.1953,18.3984,31.3602,37.7315,15.9123
1988,30.0916,369.605,44.5446,10.7559,18.3335,31.3607
1989,2.5221,53.9318,181.6621,21.8938,5.2866,24.4248
1990,15.5048,11.1632,32.6442,109.9578,13.2521,17.9839
1991,233.6107,34.5919,7.4475,21.7785,73.3582,20.839
1992,23.5484,403.3157,21.74,4.6805,13.6872,59.2003
1993,6.347,38.7493,215.6166,11.6224,2.5022,38.9664
1994,12.3956,18.3085,23.0661,128.3491,6.9185,24.6848
1995,63.8367,27.9341,11.8508,14.9303,83.0782,20.4563
1996,37.2438,105.6277,15.9236,6.7554,8.5109,59.0191
1997,105.1265,86.9555,63.057,9.506,4.0328,40.3136
1998,145.3858,232.7851,55.698,40.3902,6.0889,28.4054
1999,11.5817,142.3981,125.6943,33.3992,24.6811,21.1472
2000,40.8097,43.0042,152.8508,91.1483,22.199,29.9376
2001,36.8873,88.3166,41.0001,103.2944,56.8995,32.0224
2002,27.8475,126.5752,90.1723,28.4146,65.6669,55.5865
2003,138.9613,91.7734,135.7323,66.0204,19.1,80.133
2004,17.7792,302.899,90.5376,95.2124,42.8015,63.2596
2005,30.8897,46.3368,302.6246,62.9744,60.9952,66.8102
2006,40.2102,89.2339,47.2492,212.7965,40.7212,81.2584
2007,56.6003,108.4492,89.9908,33.0725,137.1161,77.261
2008,68.3399,154.3955,108.8989,62.6215,21.1805,135.0814
2009,48.459,194.6069,155.765,75.8189,40.0986,98.2786
2010,35.9425,131.3933,190.2906,105.4171,47.2156,84.688
2011,10.2766,114.6873,126.4179,124.7632,63.4445,77.9974
2012,7.029,49.1535,114.088,83.4787,75.3193,83.8576
2013,39.7573,38.5216,54.1235,82.6866,55.2317,103.4109
2014,-0.7232,69.4885,31.9885,32.2305,45.5741,86.0384
2015,237.2352,20.6241,91.183,23.4354,20.9588,83.5764
2016,20.8386,364.1335,13.8822,55.3319,14.099,62.8438
2017,76.9365,33.3724,235.0381,8.0345,31.7356,44.0968
2018,86.0547,161.5179,24.9284,156.2245,5.2892,49.8808

Catch in numbers-at-age (millions)
Year,3,4,5,6,7,8+
1980,13.4477,29.7705,5.2527,0.6105,0.0608,0.0801
1981,3.0313,7.2195,15.9825,2.8199,0.3277,0.0756
1982,11.4823,2.591,6.1709,13.6612,2.4104,0.3448
1983,33.3734,4.4082,0.9947,2.3691,5.2447,1.0577
1984,19.0957,22.9753,3.0347,0.6848,1.631,4.3388
1985,10.7998,18.4082,22.1481,2.9255,0.6601,5.7548
