MODEL RESULTS

Report produced by model_selection.R
Contact: Sherri.Dressel@alaska.gov or Jane.Sullivan1@alaska.gov
model.32_233

Model structure
Survival time blocks:,1980-2014; 2015-2017
Maturity time blocks:,1980-1998; 1999-2014; 2015-2017
Selectivity time blocks:,1980-1998; 1999-2014; 2015-2017

Model diagnostics
Number of parameters:,63
Negative log likelihood:,-1159.7
Maximum gradient compoent:,0.000216429353729395

Forecast
Mature biomass forecast (tons):,64703.5
Threshold placeholder, TODO
GHL (tons):,12940.7
Harvest rate:, 0.2

Forecast values by age
Age,Mature and immature numbers-at-age forecast (millions),Mature numbers-at-age (millions),Proportion mature numbers-at-age,Weight-at-age used in forecast (g),Survival,Maturity,Selectivity
3,537.9493,63.0625,0.111883604503412,77.2,0.503536035185089,0.1126,0.081
4,289.7559,259.3804,0.460184960785517,88.2,0.503536035185089,0.421,0.3963
5,20.0859,38.9935,0.0691811033847973,117.1,0.503536035185089,0.8064,1.0506
6,70.5816,176.5415,0.313214657909836,124.8,0.503536035185089,0.9598,1.4277
7,1.293,3.41,0.00604992018008537,137.1,0.503536035185089,0.9927,1.5147
8+,8.3602,22.2559,0.0394857532363525,174.6,0.503536035185089,0.9987,1.5296

Catch and biomass time series
Year,Mature biomass (tons),Spawning biomass (tons),Catch (tons),Mature and immature age-3 abundance (recruitment in millions)
1980,24659.2022531361,20274.2022531361,4385,179.6392
1981,30368.646134174,26862.6461121277,3506.00002204634,47.1818
1982,24533.5956480522,20170.5956921449,4362.99995590732,128.976
1983,30032.5528561035,24582.5528561035,5450,630.3813
1984,34649.806212659,28819.806212659,5830,290.3698
1985,35342.2641592628,27867.2641592628,7475,88.8838
1986,30465.4877753037,25022.4878193964,5442.99995590732,232.2537
1987,39721.6557904716,35505.6557684252,4216.00002204634,1389.6595
1988,48323.931744527,38748.931744527,9575,196.4696
1989,42686.0393747658,30551.0393747658,12135,39.3767
1990,31800.7038294495,27996.7038514958,3803.99997795366,104.2536
1991,38366.0692475584,36458.069291651,1907.99995590732,1667.7174
1992,56058.2073017483,50690.207345841,5367.99995590732,148.1877
1993,53401.5245045085,43215.5244824621,10186.0000220463,66.8416
1994,44123.0127427853,39236.1027579973,4886.90998478802,99.2774
1995,41742.7385965299,38764.8386207809,2977.89997574902,416.0684
1996,37586.7198350934,29337.5698317864,8249.15000330695,358.3902
1997,50748.3668070284,39493.8467558809,11254.5200511475,963.2375
1998,73819.91798761,67033.3579884918,6786.55999911815,1091.4999
1999,51925.0712096828,42503.6111907229,9421.46001895985,277.8154
2000,59673.8063008444,55054.4362750502,4619.37002579422,702.7943
2001,67211.2412090214,55151.2412090214,12060,993.1986
2002,68557.8221521638,58622.3221411407,9935.50001102317,657.348
2003,85001.1244736436,78045.0144403536,6956.11003328998,2367.4832
2004,95543.3019907846,84926.7120086422,10616.5899821425,341.7827
2005,103677.815538261,92157.4855045305,11520.3300337309,647.0099
2006,98758.2681496506,88688.8381578077,10069.4299918429,783.8374
2007,95990.3853700478,84228.1353204436,11762.2500496043,1127.3526
2008,99607.3062677749,85046.90623691,14560.4000308649,1422.463
2009,107555.680129632,92681.190171741,14874.4899578915,1012.2168
2010,108138.383011089,90174.8929650125,17963.4900460769,965.3141
2011,103155.649705681,83616.4297052404,19539.2200004409,387.4589
2012,78495.7139707666,65187.2039727507,13308.5099980158,250.9461
2013,75953.4584095769,70167.7383760665,5785.72003351044,626.58
2014,62142.1696906898,45064.7796468176,17077.3900438722,75.949
2015,69388.054630834,60532.2245860799,8855.83004475407,1839.7866
2016,66884.2852576115,56828.825260698,10055.4599969135,205.705
2017,72628.0699530413,58565.1499151216,14062.9200379197,1239.4906

Mature and immature numbers-at-age (millions)
Year,3,4,5,6,7,8+
1980,179.6392,378.5102,61.4291,6.3329,0.3205,0.3186
1981,47.1818,99.0931,197.9843,29.3439,2.7923,0.2693
1982,128.976,26.3534,53.7265,102.1953,14.5285,1.4856
1983,630.3813,71.572,14.0246,26.6502,47.7,7.2544
1984,290.3698,349.0363,37.8451,6.8605,12.1818,24.2811
1985,88.8838,160.7962,184.6299,18.5282,3.1399,16.0392
1986,232.2537,48.9668,83.7886,87.4605,8.0658,7.9195
1987,1389.6595,128.7666,25.991,41.3279,40.4785,7.1399
1988,196.4696,777.0129,70.0245,13.5012,20.6526,23.3466
1989,39.3767,108.2226,404.7378,33.1435,5.8699,18.2191
1990,104.2536,21.4837,54.8059,179.7765,13.0505,8.7912
1991,1667.7174,58.3163,11.6967,28.5397,90.1639,10.7374
1992,148.1877,940.4693,32.4836,6.3871,15.3308,53.7789
1993,66.8416,82.9266,512.6468,16.958,3.2151,34.0463
1994,99.2774,36.9533,43.6564,248.3766,7.6398,16.0328
1995,416.0684,55.6035,20.1917,22.9062,125.9516,11.7714
1996,358.3902,234.1601,30.7985,10.8987,12.1015,72.0209
1997,963.2375,197.4934,122.1141,14.6151,4.7572,34.8414
1998,1091.4999,531.3936,103.3292,58.367,6.45,16.6193
1999,277.8154,611.1153,290.0724,54.1038,29.5085,11.4276
2000,702.7943,155.278,332.7914,150.4112,26.5096,19.2192
2001,993.1986,396.407,86.6332,181.9795,80.4186,24.0281
2002,657.348,555.3322,216.0861,45.0224,89.499,49.3187
2003,2367.4832,368.6449,305.1401,114.2941,22.7992,67.9861
2004,341.7827,1335.0059,205.5297,166.6033,60.957,47.4436
2005,647.0099,192.2247,739.1648,110.5416,86.7108,54.9837
2006,783.8374,363.8667,106.4128,397.4041,57.4982,71.8491
2007,1127.3526,441.2049,201.9025,57.5036,208.4307,66.2054
2008,1422.463,633.4901,243.721,108.0432,29.6822,138.085
2009,1012.2168,797.6867,348.04,128.8737,54.6865,81.6151
2010,965.3141,567.9578,438.9249,184.659,65.5947,67.0015
2011,387.4589,540.3095,310.4734,229.5339,91.7661,63.2023
2012,250.9461,216.4301,293.7585,160.4121,111.7919,72.016
2013,626.58,140.4232,118.2272,153.3781,79.5082,87.4601
2014,75.949,353.49,78.3871,64.7242,82.1571,87.8876
2015,1839.7866,42.1186,188.4756,38.7567,29.2501,71.1794
2016,205.705,918.6089,20.3328,84.5139,16.6115,42.5307
2017,1239.4906,102.4772,438.398,8.8204,34.5462,23.7914

Mature numbers-at-age (millions)
Year,3,4,5,6,7,8+
1980,30.8522,177.0732,48.4325,5.9559,0.3158,0.3174
1981,8.1032,46.3574,156.0966,27.597,2.7513,0.2683
1982,22.151,12.3285,42.3595,96.1115,14.3148,1.4804
1983,108.2649,33.4825,11.0574,25.0637,46.9982,7.2289
1984,49.8696,163.2849,29.8382,6.4521,12.0026,24.1958
1985,15.2654,75.2231,145.5676,17.4252,3.0937,15.9829
1986,39.8885,22.9074,66.0613,82.2539,7.9471,7.8917
1987,238.6673,60.2391,20.492,38.8676,39.883,7.1148
1988,33.7427,363.4993,55.2094,12.6974,20.3488,23.2647
1989,6.7628,50.6283,319.1071,31.1704,5.7835,18.1551
1990,17.905,10.0504,43.2106,169.0742,12.8585,8.7603
1991,286.4224,27.2813,9.2221,26.8407,88.8374,10.6997
1992,25.4505,439.9669,25.611,6.0069,15.1053,53.5902
1993,11.4797,38.7944,404.1857,15.9485,3.1678,33.9268
1994,17.0504,17.2874,34.4199,233.5904,7.5274,15.9765
1995,71.4577,26.0122,15.9197,21.5426,124.0986,11.7301
1996,61.5518,109.5439,24.2824,10.2498,11.9235,71.7681
1997,165.4314,92.3906,96.2783,13.745,4.6872,34.7191
