MODEL RESULTS

Report produced by model_selection.R
Contact: Sherri.Dressel@alaska.gov or Jane.Sullivan1@alaska.gov
HER_condCatch.25_231

Model structure
Survival time blocks:,1980-1998; 1999-2018
Maturity time blocks:,1980-1998; 1999-2014; 2015-2018
Selectivity time blocks:,1980-2018

Model diagnostics
Number of parameters:,60
Negative log likelihood:,-1232.3
Maximum gradient compoent:,1.60009536146571e-05

Forecast
Mature biomass forecast (tons):,95688.4
Threshold placeholder, TODO
GHL (tons):,19137.7
Harvest rate:, 0.2

Forecast values by age
Age,Mature and immature numbers-at-age forecast (millions),Mature numbers-at-age (millions),Proportion mature numbers-at-age,Weight-at-age used in forecast (g),Survival,Maturity,Selectivity
3,772.9996,83.0046,0.10625044401904,80.5,0.59779941961557,0.1298,0.0794
4,378.4249,216.5844,0.277239920047772,95.9,0.59779941961557,0.3234,0.2357
5,221.0407,254.7203,0.326055965279791,100.8,0.59779941961557,0.605,0.5242
6,18.5268,31.5965,0.0404452542925041,126.8,0.59779941961557,0.8308,0.7975
7,83.9016,168.4757,0.21565814342119,151.4,0.59779941961557,0.9402,0.9337
8+,12.6367,26.835,0.0343502729397037,155.2,0.59779941961557,0.9806,0.9805

Catch and biomass time series
Year,Mature biomass (tons),Spawning biomass (tons),Catch (tons),Mature and immature age-3 abundance (recruitment in millions)
1980,26665.0335104389,22280.0335104389,4385,451.2703
1981,33289.4865407086,29783.4865186622,3506.00002204634,116.7786
1982,28384.5672303181,24021.5672744108,4362.99995590732,311.3753
1983,35831.8424127516,30381.8424127516,5450,1530.3243
1984,37104.3136973919,31274.3136973919,5830,692.9786
1985,36553.130249785,29078.130249785,7475,205.0511
1986,33511.9211181904,28068.9211622831,5442.99995590732,532.9642
1987,46739.7596948786,42523.7596728323,4216.00002204634,3403.2089
1988,49343.6936440398,39768.6936440398,9575,455.8183
1989,44050.8890187173,31915.8890187173,12135,88.6855
1990,36592.7156683348,32788.7156903812,3803.99997795366,228.4157
1991,45734.2392909897,43826.2393350823,1907.99995590732,3974.672
1992,55135.1773628166,49767.1774069093,5367.99995590732,301.3978
1993,51318.9351617099,41132.9351396636,10186.0000220463,129.9891
1994,45521.1421107167,40634.2321259287,4886.90998478802,182.3464
1995,41070.1295222558,38092.2295465068,2977.89997574902,768.2727
1996,31482.0411605194,23232.8911572125,8249.15000330695,590.0944
1997,38123.0882515047,26868.5682003571,11254.5200511475,1394.8025
1998,46851.5274807646,40064.9674816464,6786.55999911815,1168.6732
1999,51365.681452413,41944.2214334531,9421.46001895985,227.8927
2000,59676.8847417271,55057.5147159329,4619.37002579422,576.3787
2001,67552.8458519809,55492.8458519809,12060,815.6458
2002,69038.7604444542,59103.2604334311,9935.50001102317,543.7982
2003,84053.6930928812,77097.5830595913,6956.11003328998,1854.1873
2004,94073.2434577482,83456.6534756057,10616.5899821425,284.0511
2005,101354.764655305,89834.4346215745,11520.3300337309,534.909
2006,96631.041910095,86561.6119182522,10069.4299918429,645.6882
2007,95194.7666394762,83432.5165898719,11762.2500496043,920.5012
2008,99440.240084658,84879.8400537931,14560.4000308649,1146.3721
2009,107130.733481779,92256.2435238872,14874.4899578915,815.4371
2010,107048.697391918,89085.207345841,17963.4900460769,768.1777
2011,101669.659163562,82130.4391631209,19539.2200004409,318.4007
2012,77366.8120990322,64058.3021010163,13308.5099980158,212.5897
2013,75627.661434335,69841.9414008245,5785.72003351044,543.3499
2014,63592.9404307855,46515.5503869133,17077.3900438722,80.602
2015,63999.411142221,55143.5810974669,8855.83004475407,1735.418
2016,63446.0185409731,53390.5585440596,10055.4599969135,194.6796
2017,78019.9583324147,63957.038294495,14062.9200379197,1210.491
2018,85574.3529398796,82565.2629026213,3009.09003725832,1124.0355

Mature and immature numbers-at-age (millions)
Year,3,4,5,6,7,8+
1980,451.2703,790.9548,110.8826,9.5355,0.5715,0.4542
1981,116.7786,206.5125,352.7209,47.0548,3.8517,0.4023
1982,311.3753,53.7166,93.5404,155.1828,20.1233,1.7923
1983,1530.3243,142.6917,24.0562,40.0892,63.6777,8.7881
1984,692.9786,700.6689,63.7304,10.2454,16.2866,28.7014
1985,205.0511,317.272,312.9016,27.1347,4.1604,17.73
1986,532.9642,93.6067,140.4301,130.4697,10.6552,8.2572
1987,3403.2089,244.0431,41.8191,59.8467,53.0588,7.4799
1988,455.8183,1565.8437,110.6276,18.4321,25.6666,25.5895
1989,88.6855,208.114,693.3861,46.1778,7.2505,19.4424
1990,228.4157,40.2834,90.7088,278.6976,17.0773,9.3371
1991,3974.672,105.073,18.2489,39.9206,119.245,11.1212
1992,301.3978,1836.126,48.2072,8.2661,17.862,57.9612
1993,129.9891,138.6537,831.9423,21.2247,3.5391,31.8841
1994,182.3464,59.3846,61.51,348.7547,8.4068,13.4961
1995,768.2727,83.8623,26.8842,27.0292,148.8649,9.1827
1996,590.0944,354.1268,38.2225,11.9969,11.8176,68.3759
1997,1394.8025,267.8937,154.0947,15.3017,4.4074,27.7577
1998,1168.6732,633.2926,116.6134,61.7431,5.6296,11.1524
1999,227.8927,535.5844,283.6514,49.9943,25.349,6.7034
2000,576.3787,134.1669,305.7845,152.6249,25.3448,15.7163
2001,815.6458,342.3812,78.708,175.2185,85.4864,22.6998
2002,543.7982,480.4633,195.8133,42.5222,89.4088,53.4712
2003,1854.1873,321.2407,277.175,107.9558,22.4137,73.3673
2004,284.0511,1100.7477,188.1044,158.1549,60.0699,52.4413
2005,534.909,168.2236,639.8936,105.5617,85.7385,59.7537
2006,645.6882,316.8192,97.8209,359.3376,57.2865,77.3941
2007,920.5012,382.7379,184.6734,55.2379,196.7149,72.343
2008,1146.3721,544.7232,221.9712,103.0734,29.6893,141.5873
2009,815.4371,677.0461,314.0257,122.1775,54.1896,87.3411
2010,768.1777,481.9143,391.0917,173.6547,64.712,72.967
2011,318.4007,452.9478,276.4449,212.7873,89.6234,68.7864
2012,212.5897,187.3844,258.3209,148.3627,107.423,77.0821
2013,543.3499,125.3311,107.4382,140.3867,76.4287,92.0704
2014,80.602,322.8066,73.5555,61.6226,78.7491,93.2599
2015,1735.418,47.1434,180.6255,37.7145,28.8647,76.0631
2016,194.6796,1023.7417,27.0813,98.5994,19.5673,52.6724
2017,1210.491,114.6073,584.3958,14.5661,49.9543,35.1934
2018,1124.0355,711.2864,65.0502,310.0997,7.2195,40.5064

Mature numbers-at-age (millions)
Year,3,4,5,6,7,8+
1980,41.5154,183.684,52.6157,6.9554,0.5084,0.4361
1981,10.7433,47.9586,167.372,34.323,3.426,0.3862
1982,28.6455,12.4747,44.3865,113.1945,17.8993,1.7207
1983,140.7849,33.1374,11.4151,29.2421,56.6402,8.437
1984,63.7518,162.7169,30.2412,7.4733,14.4867,27.5546
1985,18.864,73.6803,148.4771,19.7928,3.7006,17.0216
1986,49.031,21.7384,66.6364,95.1681,9.4776,7.9273
1987,313.0843,56.6743,19.8438,43.6538,47.1948,7.181
1988,41.9338,363.6371,52.4947,13.4449,22.8299,24.567
1989,8.1588,48.3305,329.0234,33.6833,6.4492,18.6656
1990,21.0135,9.355,43.0429,203.2895,15.1899,8.9641
1991,365.6571,24.4012,8.6594,29.1192,106.0662,10.6769
1992,27.7276,426.4049,22.8751,6.0295,15.8879,55.6452
1993,11.9586,32.1997,394.7706,15.4818,3.1479,30.6101
1994,16.7753,13.7909,29.1875,254.391,7.4777,12.9568
1995,70.6786,19.4754,12.757,19.7158,132.4126,8.8158
1996,54.2868,82.2391,18.1372,8.7509,10.5115,65.6438
1997,128.3173,62.2131,73.1205,11.1615,3.9203,26.6486
1998,107.5142,147.07,55.335,45.0371,5.0074,10.7068
1999,21.7313,137.6746,150.8365,39.4197,23.4338,6.5405
2000,54.9621,34.4883,162.6062,120.3424,23.43,15.3345
2001,77.778,88.0108,41.8543,138.1571,79.0278,22.1483
2002,51.8553,123.5054,104.1271,33.5281,82.6539,52.1723
2003,176.8108,82.5765,147.3926,85.1215,20.7204,71.5849
2004,27.0864,282.9525,100.0278,124.7027,55.5316,51.1673
2005,51.0076,43.2427,340.2745,83.2338,79.2608,58.302
2006,61.5713,81.4399,52.0179,283.3321,52.9584,75.514
2007,87.7768,98.3846,98.2033,43.5542,181.8529,70.5855
