MODEL RESULTS

Report produced by model_selection.R
Contact: Sherri.Dressel@alaska.gov or Jane.Sullivan1@alaska.gov
model.11_321

Model structure
Survival time blocks:,1980-1998; 1999-2014; 2015-2017
Maturity time blocks:,1980-1998; 1999-2017
Selectivity time blocks:,1980-2017

Model diagnostics
Number of parameters:,58
Negative log likelihood:,-1195
Maximum gradient compoent:,0.000155321849697474

Forecast
Mature biomass forecast (tons):,58884.3
Threshold placeholder, TODO
GHL (tons):,11776.9
Harvest rate:, 0.2

Forecast values by age
Age,Mature and immature numbers-at-age forecast (millions),Mature numbers-at-age (millions),Proportion mature numbers-at-age,Weight-at-age used in forecast (g),Survival,Maturity,Selectivity
3,517.9906,60.8796,0.123646038548246,77.2,0.498077296572962,0.1023,0.1327
4,292.6839,171.4729,0.348260251436928,88.2,0.498077296572962,0.2769,0.3978
5,24.0391,30.6541,0.0622582610638341,117.1,0.498077296572962,0.5629,0.8892
6,100.6327,198.4122,0.402973779880984,124.8,0.498077296572962,0.8123,1.3505
7,1.82,4.2833,0.00869935211324817,137.1,0.498077296572962,0.9357,1.5766
8+,10.687,26.6679,0.0541623169567602,174.6,0.498077296572962,0.98,1.6532

Catch and biomass time series
Year,Mature biomass (tons),Spawning biomass (tons),Catch (tons),Mature and immature age-3 abundance (recruitment in millions)
1980,26916.665049935,22531.665049935,4385,440.8107
1981,33574.9280186953,30068.927996649,3506.00002204634,113.6087
1982,28505.1731740118,24142.1732181045,4362.99995590732,303.2972
1983,35854.3303423797,30404.3303423797,5450,1488.4348
1984,37204.7717101347,31374.7717101347,5830,673.546
1985,36682.3505809211,29207.3505809211,7475,199.4328
1986,33505.0927048656,28062.0927489583,5442.99995590732,517.8146
1987,46579.3175555017,42363.3175334553,4216.00002204634,3298.3049
1988,49358.3603033577,39783.3603033577,9575,441.0911
1989,44034.8700368174,31899.8700368174,12135,85.6637
1990,36347.4534271038,32543.4534491501,3803.99997795366,221.61
1991,45498.8982340881,43590.8982781807,1907.99995590732,3868.493
1992,55264.1022729778,49896.1023170705,5367.99995590732,292.4348
1993,51529.2138274653,41343.213805419,10186.0000220463,126.1857
1994,45467.6205383717,40580.7105535836,4886.90998478802,176.9041
1995,40885.9946206927,37908.0946449437,2977.89997574902,745.2026
1996,31359.5282082938,23110.3782049869,8249.15000330695,566.7245
1997,37736.8992923124,26482.3792411649,11254.5200511475,1325.5895
1998,45946.8076897639,39160.2476906457,6786.55999911815,1092.8536
1999,51705.3923146454,42283.9322956855,9421.46001895985,210.5861
2000,59834.8670605613,55215.4970347671,4619.37002579422,531.9973
2001,67720.4704689257,55660.4704689257,12060,754.3291
2002,69447.5279437377,59512.0279327146,9935.50001102317,504.47
2003,84525.6238012302,77569.5137679402,6956.11003328998,1709.2812
2004,95089.1177054168,84472.5277232743,10616.5899821425,264.7533
2005,102511.205273485,90990.875239754,11520.3300337309,498.0093
2006,97533.9859785269,87464.555986684,10069.4299918429,602.513
2007,96463.5975219912,84701.347472387,11762.2500496043,857.8838
2008,101262.83868692,86702.438656055,14560.4000308649,1069.0032
2009,109592.865583456,94718.3756255649,14874.4899578915,776.0422
2010,109901.721929496,91938.231883419,17963.4900460769,743.9895
2011,105102.196256531,85562.9762560903,19539.2200004409,317.2972
2012,80869.1006195022,67560.5906214864,13308.5099980158,219.8446
2013,80815.0004409268,75029.2804074164,5785.72003351044,614.5201
2014,70129.0089067219,53051.6188628497,17077.3900438722,86.8308
2015,69493.78535682,60637.955312066,8855.83004475407,2374.318
2016,61265.0494940365,51209.589497123,10055.4599969135,235.4134
2017,67100.4569104257,53037.536872506,14062.9200379197,1265.9234

Mature and immature numbers-at-age (millions)
Year,3,4,5,6,7,8+
1980,440.8107,776.2866,109.0812,9.4596,0.5599,0.451
1981,113.6087,202.6198,347.4988,46.4015,3.8264,0.397
1982,303.2972,52.4947,92.1671,153.4402,19.9087,1.7853
1983,1488.4348,139.618,23.6061,39.6274,63.1296,8.723
1984,673.546,684.4929,62.5917,10.0767,16.1184,28.488
1985,199.4328,309.7335,306.8235,26.7105,4.0967,17.598
1986,517.8146,91.4454,137.6048,128.2044,10.4983,8.1906
1987,3298.3049,238.1586,41.011,58.7911,52.2201,7.4027
1988,441.0911,1524.2499,108.3799,18.1267,25.2638,25.2472
1989,85.6637,202.2602,677.2574,45.2988,7.1278,19.1456
1990,221.61,39.0798,88.4468,272.428,16.7316,9.1762
1991,3868.493,102.3959,17.7752,39.0476,116.8546,10.9344
1992,292.4348,1795.0611,47.1778,8.0817,17.5304,57.003
1993,126.1857,135.1278,816.6019,20.8357,3.4685,31.4153
1994,176.9041,57.9042,60.1762,343.1456,8.2642,13.3101
1995,745.2026,81.7252,26.3235,26.5344,146.9088,9.0725
1996,566.7245,345.0331,37.4053,11.7891,11.6385,67.6964
1997,1325.5895,258.389,150.6046,14.9795,4.3225,27.3926
1998,1092.8536,604.304,112.7397,60.253,5.4833,10.9257
1999,210.5861,502.9137,271.4749,48.3593,24.6978,6.5383
2000,531.9973,126.2965,292.0217,148.0364,24.7656,15.4523
2001,754.3291,322.0463,75.4617,170.23,84.2725,22.5903
2002,504.47,452.74,187.4348,41.3777,87.9591,53.4416
2003,1709.2812,303.6663,265.8921,104.9889,22.1222,73.6052
2004,264.7533,1034.0653,181.0913,154.3166,59.3583,53.235
2005,498.0093,159.7799,612.1193,103.3214,84.9445,60.691
2006,602.513,300.5963,94.6259,349.6166,56.9694,78.6893
2007,857.8838,363.9885,178.4912,54.3771,194.6278,74.0903
2008,1069.0032,517.404,215.0407,101.3734,29.7173,143.7668
2009,776.0422,643.4497,303.8139,120.4009,54.1619,89.8991
2010,743.9895,467.4268,378.6094,170.9309,64.8251,75.493
2011,317.2972,447.1252,273.1611,209.6168,89.703,71.2907
2012,219.8446,190.3574,259.8905,149.315,107.7669,79.8188
2013,614.5201,132.1484,111.3097,144.0899,78.5351,95.6703
2014,86.8308,372.2292,79.1048,65.1624,82.5685,98.5717
2015,2374.318,51.8517,213.2588,41.7683,31.6596,83.5747
2016,235.4134,1169.5025,24.9708,98.3608,18.4667,49.6033
2017,1265.9234,115.581,557.6234,11.2506,41.8926,27.9663

Mature numbers-at-age (millions)
Year,3,4,5,6,7,8+
1980,41.6475,185.7116,53.0772,7.0066,0.5016,0.4343
1981,10.7337,48.4729,169.0874,34.3691,3.4281,0.3823
1982,28.6553,12.5583,44.8471,113.6514,17.8367,1.7191
1983,140.6265,33.4009,11.4863,29.3516,56.5596,8.3993
1984,63.6362,163.7517,30.4562,7.4637,14.4409,27.4308
1985,18.8423,74.0978,149.2955,19.7842,3.6704,16.9449
1986,48.9228,21.8765,66.9563,94.9595,9.4057,7.8867
1987,311.622,56.9748,19.9553,43.5459,46.7855,7.128
1988,41.674,364.6473,52.7359,13.4262,22.6345,24.3103
1989,8.0935,48.3868,329.5427,33.5523,6.386,18.4351
1990,20.9376,9.3491,43.0368,201.7842,14.9903,8.8356
1991,365.493,24.4962,8.6491,28.9221,104.6933,10.5286
1992,27.6291,429.4337,22.956,5.986,15.706,54.8875
1993,11.922,32.3267,397.3456,15.4328,3.1075,30.2495
1994,16.7138,13.8525,29.2808,254.164,7.4041,12.8161
1995,70.4063,19.5512,12.8086,19.6537,131.6197,8.7358
1996,53.5438,82.5425,18.2008,8.7321,10.4273,65.1841
1997,125.2409,61.8146,73.2818,11.0952,3.8726,26.376
