MODEL RESULTS

Report produced by model_selection.R
Contact: Sherri.Dressel@alaska.gov or Jane.Sullivan1@alaska.gov
model.29_231

Model structure
Survival time blocks:,1980-2014; 2015-2017
Maturity time blocks:,1980-1998; 1999-2014; 2015-2017
Selectivity time blocks:,1980-2017

Model diagnostics
Number of parameters:,59
Negative log likelihood:,-1155.2
Maximum gradient compoent:,9.35317144305394e-05

Forecast
Mature biomass forecast (tons):,61469.3
Threshold placeholder, TODO
GHL (tons):,12293.9
Harvest rate:, 0.2

Forecast values by age
Age,Mature and immature numbers-at-age forecast (millions),Mature numbers-at-age (millions),Proportion mature numbers-at-age,Weight-at-age used in forecast (g),Survival,Maturity,Selectivity
3,486.3187,77.8692,0.145394375325236,77.2,0.533284620583359,0.1535,0.1614
4,216.4324,228.4381,0.426530834399016,88.2,0.533284620583359,0.519,0.448
5,17.5754,33.9728,0.063432705537609,117.1,0.533284620583359,0.8652,0.9236
6,70.3159,167.3247,0.312422244391654,124.8,0.533284620583359,0.9745,1.3343
7,1.4616,3.7199,0.00694565420952503,137.1,0.533284620583359,0.9956,1.5319
8+,9.3376,24.2476,0.0452741861369604,174.6,0.533284620583359,0.9993,1.6007

Catch and biomass time series
Year,Mature biomass (tons),Spawning biomass (tons),Catch (tons),Mature and immature age-3 abundance (recruitment in millions)
1980,24490.6055027668,20105.6055027668,4385,167.1496
1981,29984.2085363434,26478.2085142971,3506.00002204634,43.3227
1982,24150.4739963403,19787.474040433,4362.99995590732,119.5325
1983,29578.6929826495,24128.6929826495,5450,585.5093
1984,34349.8139288785,28519.8139288785,5830,270.1481
1985,34992.2997641042,27517.2997641042,7475,83.5561
1986,30046.6083908375,24603.6084349302,5442.99995590732,216.5435
1987,39089.2086465751,34873.2086245288,4216.00002204634,1286.417
1988,47962.9639101391,38387.9639101391,9575,181.2865
1989,42041.0340836438,29906.0340836438,12135,36.0777
1990,31042.6266011155,27238.6266231619,3803.99997795366,97.3723
1991,37640.5856610596,35732.5857051522,1907.99995590732,1549.9454
1992,55863.4401111136,50495.4401552062,5367.99995590732,138.464
1993,53007.0369717145,42821.0369496682,10186.0000220463,63.0302
1994,43642.8460724443,38755.9360876563,4886.90998478802,93.731
1995,41678.4407725038,38700.5407967548,2977.89997574902,394.9997
1996,37998.370334443,29749.220331136,8249.15000330695,338.8734
1997,51080.808990498,39826.2889393505,11254.5200511475,902.7237
1998,73824.1253114046,67037.5653122864,6786.55999911815,1008.6416
1999,53749.5502546352,44328.0902356754,9421.46001895985,257.0494
2000,61199.8520690491,56580.4820432549,4619.37002579422,643.2728
2001,68380.4784056086,56320.4784056086,12060,908.3296
2002,69664.7950792566,59729.2950682334,9935.50001102317,598.8965
2003,85871.1411186314,78915.0310853414,6956.11003328998,2154.492
2004,96578.9260124782,85962.3360303358,10616.5899821425,310.82
2005,104421.967746203,92901.6377124716,11520.3300337309,590.1301
2006,98720.4441235477,88651.0141317048,10069.4299918429,715.9979
2007,96080.6865230715,84318.4364734672,11762.2500496043,1029.1216
2008,100200.417006548,85640.0169756829,14560.4000308649,1299.4824
2009,108491.387266033,93616.8973081417,14874.4899578915,921.6951
2010,108718.566216186,90755.0761701096,17963.4900460769,871.7634
2011,103204.447959611,83665.2279591702,19539.2200004409,352.9073
2012,78122.8331753346,64814.3231773187,13308.5099980158,230.2352
2013,75276.7885094469,69491.0684759364,5785.72003351044,570.9794
2014,61887.1209682753,44809.7309244031,17077.3900438722,68.5531
2015,70781.7102449349,61925.8802001808,8855.83004475407,1464.8796
2016,68928.3603033577,58872.9003064441,10055.4599969135,153.3174
2017,69914.4655966842,55851.5455587645,14062.9200379197,849.6841

Mature and immature numbers-at-age (millions)
Year,3,4,5,6,7,8+
1980,167.1496,359.0194,58.3268,6.2148,0.2918,0.2893
1981,43.3227,93.8155,190.5437,28.001,2.7116,0.2392
1982,119.5325,24.6455,51.7739,99.7766,13.9797,1.4376
1983,585.5093,67.5948,13.3693,26.1071,47.019,7.0125
1984,270.1481,330.2612,36.3985,6.6317,11.9931,23.8252
1985,83.5561,152.3417,177.7122,18.0263,3.0389,15.6278
1986,216.5435,46.8838,80.7846,85.1504,7.841,7.6073
1987,1286.417,122.3236,25.3545,40.4578,39.7032,6.9024
1988,181.2865,732.5743,67.7058,13.3617,20.395,22.9544
1989,36.0777,101.6644,387.842,32.3207,5.7777,17.6341
1990,97.3723,20.0474,52.3785,173.7802,12.6075,8.3079
1991,1549.9454,55.4957,11.122,27.7425,88.2709,10.3753
1992,138.464,890.3637,31.4837,6.1781,15.127,53.2854
1993,63.0302,78.9157,493.9707,16.6761,3.1383,33.844
1994,93.731,35.4992,42.3088,242.6325,7.5438,15.8191
1995,394.9997,53.4991,19.7772,22.6123,124.9277,11.7574
1996,338.8734,226.5355,30.2114,10.8795,12.1539,72.6127
1997,902.7237,190.4146,120.6314,14.6139,4.8042,35.2012
1998,1008.6416,507.374,101.4725,58.451,6.4706,16.663
1999,257.0494,575.1715,281.9214,53.9255,29.8398,11.5188
2000,643.2728,146.2987,317.8415,148.0517,27.0404,20.2214
2001,908.3296,369.4929,82.9763,176.4596,80.6623,25.4789
2002,598.8965,516.7541,203.9362,43.461,88.1332,51.6667
2003,2154.492,341.8244,287.8698,108.9768,22.3717,70.4739
2004,310.82,1236.9478,193.6162,159.3748,59.1299,49.7537
2005,590.1301,177.9687,695.3217,105.4793,84.4377,56.7777
2006,715.9979,337.8544,100.0065,378.5231,55.8226,73.5614
2007,1029.1216,410.1858,190.2065,54.6587,201.5094,67.8202
2008,1299.4824,588.4299,229.6664,102.7518,28.5973,138.5151
2009,921.6951,741.477,327.5323,122.5121,52.7535,83.7222
2010,871.7634,526.3611,413.7201,175.6264,63.3899,69.1176
2011,352.9073,496.4931,291.4251,218.1677,88.6192,65.149
2012,230.2352,200.5088,273.008,151.4024,107.6242,73.6301
2013,570.9794,131.033,110.7906,143.3397,75.8944,88.4936
2014,68.5531,327.8719,74.2568,61.4024,77.896,88.3218
2015,1464.8796,38.612,175.81,36.4877,27.7929,71.5658
2016,153.3174,768.4212,19.6566,84.9849,16.8281,44.4976
2017,849.6841,79.9838,385.0566,9.1785,37.1754,25.7357

Mature numbers-at-age (millions)
Year,3,4,5,6,7,8+
1980,30.2436,177.1897,47.319,5.9035,0.2883,0.2885
1981,7.8387,46.3015,154.5831,26.5983,2.6795,0.2385
1982,21.6279,12.1635,42.0028,94.7784,13.8146,1.4337
1983,105.9406,33.3606,10.8462,24.7993,46.4636,6.9936
1984,48.8799,162.9964,29.5292,6.2995,11.8514,23.7608
1985,15.1184,75.1864,144.1733,17.1233,3.003,15.5856
1986,39.1808,23.1389,65.5385,80.8849,7.7483,7.5867
1987,232.761,60.3713,20.5694,38.4311,39.2342,6.8838
1988,32.8015,361.5531,54.9279,12.6924,20.154,22.8924
1989,6.5278,50.1752,314.6461,30.7017,5.7094,17.5864
1990,17.6183,9.8941,42.4933,165.0749,12.4585,8.2855
1991,280.4432,27.3892,9.023,26.3528,87.2281,10.3472
1992,25.0533,439.4281,25.5419,5.8686,14.9483,53.1414
1993,11.4045,38.9479,400.7455,15.8407,3.1012,33.7525
1994,16.9595,17.5202,34.324,230.4781,7.4547,15.7764
1995,71.4703,26.4038,16.0447,21.4795,123.4518,11.7256
1996,61.3149,111.8038,24.5097,10.3345,12.0103,72.4164
1997,163.3365,93.9768,97.8651,13.8819,4.7475,35.106
1998,182.5011,250.4082,82.3219,55.523,6.3942,16.618
1999,22.837,142.0706,147.9011,42.4828,27.6279,11.251
2000,57.1502,36.1366,166.7454,116.6361,25.036,19.7513
2001,80.6986,91.2668,43.5308,139.0159,74.683,24.8867
2002,53.2077,127.6412,106.9886,34.2388,81.6001,50.4657
2003,191.4113,84.4325,151.0217,85.8526,20.7134,68.8357
2004,27.6141,305.533,101.5746,125.5565,54.7468,48.5972
2005,52.4289,43.9593,364.7784,83.0972,78.1786,55.458
2006,63.6113,83.4519,52.4652,298.2028,51.6846,71.8515
2007,91.4301,101.3182,99.7858,43.0604,186.572,66.2437
2008,115.4498,145.3455,120.4872,80.9485,26.4775,135.2953
2009,81.8861,183.149,171.8294,96.5158,48.843,81.776
2010,77.45,130.0141,217.0451,138.3596,58.691,67.511
2011,31.3533,122.6366,152.8869,171.8739,82.0501,63.6346
2012,20.4548,49.5268,143.2249,119.2757,99.6463,71.9186
2013,50.7275,32.3659,58.1228,112.9239,70.2686,86.4365
2014,6.0905,80.9862,38.9565,48.3731,72.1217,86.2688
2015,224.8676,20.0397,152.1169,35.5569,27.6711,71.5129
2016,23.5351,398.8132,17.0076,82.817,16.7544,44.4647
2017,130.4315,41.5119,333.1643,8.9444,37.0126,25.7167

Spawning numbers-at-age (millions)
Year,3,4,5,6,7,8+
1980,25.2739,147.5655,37.3979,4.3762,0.206,0.2032
1981,7.121,41.9883,136.5244,22.7642,2.2532,0.1992
1982,18.9474,10.6296,35.3605,76.2842,10.8396,1.114
1983,91.358,28.6884,8.9413,19.4249,35.3508,5.2618
1984,42.0868,139.9485,24.2929,4.9211,8.9895,17.8203
1985,12.6108,62.4981,113.6616,12.6518,2.1376,10.9352
1986,34.0996,20.0857,54.6937,64.37,6.0023,5.8167
1987,212.7543,55.0916,18.3135,33.2304,33.3746,5.8194
1988,27.2636,299.4462,43.0954,9.3187,14.2417,15.9395
1989,5.1063,39.0581,227.2201,20.1757,3.5491,10.697
1990,16.1822,9.0735,38.0736,143.8897,10.6939,7.0705
1991,269.6805,26.3197,8.5812,24.7605,81.4115,9.6328
1992,23.0119,402.9977,22.8864,5.1157,12.8319,45.3518
1993,9.7422,33.172,326.2166,12.2056,2.3158,24.9024
1994,15.7131,16.2101,31.1053,203.8096,6.5027,13.6906
1995,68.0853,25.1314,15.0751,19.8778,113.2923,10.7265
1996,51.6136,93.8053,19.5617,7.7601,8.7085,51.8043
1997,137.7165,78.9789,78.2786,10.4537,3.4536,25.2
1998,168.1656,230.3953,74.0711,48.6565,5.5215,14.2697
1999,18.6961,116.3556,121.9186,35.3025,23.0662,9.4111
2000,52.6243,33.28,153.9518,108.0263,23.2306,18.3406
2001,65.6882,74.321,35.6861,114.9133,62.0336,20.7118
2002,45.2274,108.5312,91.442,29.4521,70.4557,43.6392
2003,175.2464,77.3148,138.6652,79.0944,19.1205,63.5928
2004,24.4509,270.5966,90.3018,112.1502,49.0363,43.5765
2005,46.3518,38.873,323.8142,74.1191,69.9271,49.6605
2006,56.7066,74.4098,46.9478,268.0315,46.5761,64.8175
2007,79.5345,88.1597,87.2077,37.8383,164.4684,58.4706
2008,97.768,123.1248,102.6089,69.3923,22.7849,116.607
2009,70.118,156.875,147.9047,83.5867,42.4512,71.1767
2010,63.9804,107.4433,180.4743,115.9303,49.3965,56.9218
2011,25.068,98.0958,123.193,139.7574,67.0724,52.1294
2012,16.7379,40.5432,118.0101,99.0729,83.1583,60.1322
2013,46.5443,29.7017,53.4792,104.2439,64.9921,80.008
2014,4.2864,57.0393,27.7764,35.0166,52.668,63.2214
2015,200.9116,18.2873,135.6684,30.6249,23.3579,59.9082
2016,20.2012,352.4402,14.5623,67.5424,13.2819,34.8704
2017,106.1008,35.1556,270.0839,6.772,26.9107,18.4095

Catch in numbers-at-age (millions)
Year,3,4,5,6,7,8+
1980,4.9697,29.6242,9.9211,1.5273,0.0823,0.0853
1981,0.7177,4.3132,18.0587,3.8341,0.4263,0.0393
1982,2.6805,1.5339,6.6423,18.4942,2.975,0.3197
1983,14.5826,4.6722,1.9049,5.3744,11.1128,1.7318
1984,6.7931,23.0479,5.2363,1.3784,2.8619,5.9405
1985,2.5076,12.6883,30.5117,4.4715,0.8654,4.6504
1986,5.0812,3.0532,10.8448,16.5149,1.746,1.77
1987,20.0067,5.2797,2.2559,5.2007,5.8596,1.0644
1988,5.5379,62.1069,11.8325,3.3737,5.9123,6.9529
1989,1.4215,11.1171,87.426,10.526,2.1603,6.8894
1990,1.4361,0.8206,4.4197,21.1852,1.7646,1.215
1991,10.7627,1.0695,0.4418,1.5923,5.8166,0.7144
1992,2.0414,36.4304,2.6555,0.7529,2.1164,7.7896
1993,1.6623,5.7759,74.5289,3.6351,0.7854,8.8501
1994,1.2464,1.3101,3.2187,26.6685,0.952,2.0858
1995,3.385,1.2724,0.9696,1.6017,10.1595,0.9991
1996,9.7013,17.9985,4.948,2.5744,3.3018,20.6121
1997,25.62,14.9979,19.5865,3.4282,1.2939,9.906
1998,14.3355,20.0129,8.2508,6.8665,0.8727,2.3483
1999,4.1409,25.715,25.9825,7.1803,4.5617,1.8399
2000,4.5259,2.8566,12.7936,8.6098,1.8054,1.4107
2001,15.0104,16.9458,7.8447,24.1026,12.6494,4.1749
2002,7.9803,19.11,15.5466,4.7867,11.1444,6.8265
2003,16.1649,7.1177,12.3565,6.7582,1.5929,5.2429
2004,3.1632,34.9364,11.2728,13.4063,5.7105,5.0207
2005,6.0771,5.0863,40.9642,8.9781,8.2515,5.7975
2006,6.9047,9.0421,5.5174,30.1713,5.1085,7.034
2007,11.8956,13.1585,12.5781,5.2221,22.1036,7.7731
2008,17.6818,22.2207,17.8783,11.5562,3.6926,18.6883
2009,11.7681,26.274,23.9247,12.9291,6.3918,10.5993
2010,13.4696,22.5708,36.5708,22.4293,9.2945,10.5892
2011,6.2853,24.5408,29.6939,32.1165,14.9777,11.5052
2012,3.7169,8.9836,25.2148,20.2028,16.488,11.7864
2013,4.1832,2.6642,4.6436,8.68,5.2765,6.4285
2014,1.8041,23.9469,11.1801,13.3565,19.4537,23.0474
2015,23.956,1.7524,16.4485,4.932,4.3132,11.6047
2016,3.3339,46.373,2.4453,15.2746,3.4725,9.5943
2017,24.3307,6.3563,63.0804,2.1724,10.1019,7.3072

Proportion of each age class that is caught from mature population (e.g. number of age-3 fish caught divided by the number of age-3 mature at age)
Year,3,4,5,6,7,8+
1980,0.164322369030142,0.167189176346029,0.209664194086942,0.258710934191581,0.285466527922303,0.295667244367418
1981,0.0915585492492378,0.0931546494174055,0.116821955310768,0.144148310230353,0.159096846426572,0.164779874213836
1982,0.123937136753915,0.126106794919226,0.158139457369509,0.195130958108599,0.215351874104209,0.22298946781056
1983,0.137648833402869,0.140051437923778,0.175628330659586,0.216715794397423,0.239172169181897,0.247626401281171
1984,0.138975325235935,0.141401282482312,0.177326172060198,0.218811016747361,0.241482019001974,0.250012625837514
1985,0.165864112604508,0.168757913665237,0.211632112187208,0.261135411982503,0.288178488178488,0.298377989939431
1986,0.1296859686377,0.131950957046359,0.165472203361383,0.204177788437644,0.225339751945588,0.233303017122069
1987,0.0859538324719347,0.0874538066929153,0.109672620494521,0.135325296439602,0.149349292199153,0.154623899590343
1988,0.168830693718275,0.17177808736808,0.215418758044637,0.265804733541332,0.293356157586583,0.303720885534064
1989,0.21776096081375,0.2215656340184,0.277855025058312,0.342847464472651,0.378376011489824,0.391745894554883
1990,0.0815118371238996,0.0829383167746435,0.104009337942687,0.128336894343113,0.141638238953325,0.146641723492849
1991,0.0383774682359922,0.0390482379916171,0.0489637592818353,0.0604224219058316,0.0666826401125326,0.0690428328436679
1992,0.0814822797795101,0.0829041201507141,0.10396642379776,0.128292948914562,0.14158131693905,0.146582513821616
1993,0.145758253321057,0.148298111066322,0.185975637904855,0.229478495268517,0.253256803817877,0.262205762536108
1994,0.0734927326866948,0.074776543646762,0.0937740356601795,0.115709475216951,0.127704669537339,0.132210136659821
1995,0.0473623309262729,0.0481900332527894,0.0604311704176457,0.0745687748783724,0.0822952763750711,0.0852067271610834
1996,0.158220921831398,0.160982900402312,0.201879255968045,0.249107358846582,0.274914032122428,0.284633038924884
1997,0.15685410180823,0.159591516203999,0.200137740624594,0.246954667588731,0.272543443917852,0.282173987352589
1998,0.0785502114781774,0.0799211048200498,0.100226063781327,0.123669470309601,0.13648306277564,0.14131062703093
1999,0.1813241669221,0.181001558380129,0.17567482594788,0.169016637321457,0.165112078732006,0.163532130477291
2000,0.0791930736900308,0.0790500489808117,0.0767253549423253,0.07381762593228,0.0721121584917718,0.0714231468308415
2001,0.18600570517952,0.185673213041325,0.180210333832597,0.173380167304603,0.169374556458632,0.167756271422085
2002,0.14998393089722,0.149716549201982,0.145310808815145,0.139803380959613,0.136573362042448,0.135270094341305
2003,0.0844511269710827,0.0843004767121665,0.0818193676802738,0.078718641019608,0.0769019089092085,0.0761654199782961
2004,0.114550175453844,0.114345749886264,0.11098050103077,0.106775037532904,0.104307466372464,0.103312536524738
2005,0.11591126268146,0.115704754170335,0.112298864187134,0.108043351641211,0.105546786460745,0.104538569728443
2006,0.108545179865841,0.10835103814293,0.105163041406494,0.101177118390572,0.0988398865426065,0.0978963556780304
2007,0.130105949791152,0.12987301393037,0.126051001244666,0.121273838608095,0.118472225199923,0.117340969782787
2008,0.153155743881756,0.152881926169025,0.148383396742559,0.142759902901227,0.139461807194788,0.138129705909961
2009,0.143713035545715,0.143456966732005,0.139235194908438,0.133958377799283,0.130864197530864,0.12961382312659
2010,0.173913492575855,0.173602709244613,0.16849401345619,0.162108736943443,0.158363292497998,0.156851476055754
2011,0.200466936494723,0.200109918246266,0.19422134924575,0.186860832272963,0.182543348515115,0.18080101077087
2012,0.181712849795647,0.181388662300007,0.176050393472085,0.169379010142049,0.165465250591342,0.163885281415378
2013,0.0824641466660096,0.0823150290892575,0.07989291637705,0.0768659247510934,0.0750904386881196,0.0743725162402457
2014,0.296215417453411,0.295691117745986,0.286989334257441,0.276114203968735,0.269734351797032,0.267157999183946
2015,0.106533800334063,0.0874464188585657,0.108130654779318,0.138707255131915,0.155873817809917,0.162274219056981
2016,0.141656504540027,0.11627749532864,0.14377689973894,0.18443797770989,0.20725898868357,0.215773411267815
2017,0.186540061258208,0.153119948737591,0.189337212900662,0.242878225481866,0.272931380124606,0.284142211092403

Mature biomass-at-age (tons)
Year,3,4,5,6,7,8+
1980,1965.8357,14883.9307,4589.9439,684.8064,44.1127,48.758
1981,438.9675,4167.1325,18704.5537,3484.3803,364.4186,41.6219
1982,1622.0927,1058.2247,4788.323,12131.634,2058.3706,250.1821
1983,9322.7709,3769.7446,1312.386,3595.892,7573.5605,1258.8446
1984,3617.1131,16299.6397,3868.3194,1001.6243,2050.3001,4324.4676
1985,967.5797,7293.0782,17444.9645,2636.9831,549.5477,2852.1614
1986,3134.4666,2175.0571,7930.1527,11243.001,1371.4569,1403.5478
1987,15594.989,5312.6751,2221.4969,5149.7634,5963.5966,1218.4272
1988,2132.0988,27839.5862,5437.8654,1548.4699,2821.5623,3731.459
1989,352.5014,3361.7412,27374.2084,3499.9892,736.5177,2813.8273
1990,1303.7545,850.8962,4461.7967,18653.4635,1582.2346,1309.1044
1991,16265.7056,1972.0258,911.324,2938.3363,10641.8267,1417.568
1992,1728.6796,36472.5319,2426.4808,626.7702,1771.3736,7652.3595
1993,734.451,3146.9903,37630.0002,1601.4992,356.6437,4617.3394
1994,1175.2904,1538.273,3964.4271,29501.1997,1025.761,2386.9659
1995,7139.8783,2798.8075,2084.2095,3363.6952,20357.2076,2066.0497
1996,4751.9046,11471.072,2887.2405,1459.2362,1888.0207,12013.8877
1997,14046.9421,9764.1905,13417.3053,2030.9188,796.1543,6283.9773
1998,15549.0901,28646.7011,10174.9917,8483.9084,1037.7708,3079.3078
1999,2146.6789,15201.5528,18872.1787,6015.5688,4506.1068,2018.4309
2000,4703.4628,3841.3213,21476.8077,17833.6525,4100.8979,3563.1396
2001,7182.1785,10404.416,5924.5483,21839.405,12360.0418,4322.8128
2002,4288.5402,14678.733,14507.6568,5454.2471,14484.0234,9785.3082
2003,17399.2875,9321.3535,21158.1433,13607.6386,3734.6207,12679.5381
2004,2322.3498,34311.3608,12869.4983,19298.0296,9356.2226,9457.0089
2005,4750.0556,4949.8145,49427.4736,12098.9558,12766.5615,10736.6598
