MODEL RESULTS

Report produced by model_selection.R
Contact: Sherri.Dressel@alaska.gov or Jane.Sullivan1@alaska.gov
model.9_221

Model structure
Survival time blocks:,1980-2014; 2015-2017
Maturity time blocks:,1980-1998; 1999-2017
Selectivity time blocks:,1980-2017

Model diagnostics
Number of parameters:,57
Negative log likelihood:,-1150.4
Maximum gradient compoent:,1.61903269030939e-05

Forecast
Mature biomass forecast (tons):,63155.6
Threshold placeholder, TODO
GHL (tons):,12631.1
Harvest rate:, 0.2

Forecast values by age
Age,Mature and immature numbers-at-age forecast (millions),Mature numbers-at-age (millions),Proportion mature numbers-at-age,Weight-at-age used in forecast (g),Survival,Maturity,Selectivity
3,496.1153,50.1131,0.0970202812310572,77.2,0.532485293297822,0.0946,0.1594
4,322.624,168.8954,0.326985941931988,88.2,0.532485293297822,0.2639,0.4435
5,29.0255,33.7992,0.0654361412362186,117.1,0.532485293297822,0.5514,0.9192
6,125.2936,226.6085,0.438720023294269,124.8,0.532485293297822,0.8083,1.3348
7,2.3392,5.0414,0.00976028315546737,137.1,0.532485293297822,0.9353,1.5363
8+,14.0479,32.0643,0.0620773291510002,174.6,0.532485293297822,0.9802,1.6068

Catch and biomass time series
Year,Mature biomass (tons),Spawning biomass (tons),Catch (tons),Mature and immature age-3 abundance (recruitment in millions)
1980,24400.5307656694,20015.5307656694,4385,162.3008
1981,29792.8318525541,26286.8318305077,3506.00002204634,42.0169
1982,23962.5266209573,19599.5266650499,4362.99995590732,116.1355
1983,29348.5335876011,23898.5335876011,5450,568.6295
1984,34186.955510483,28356.955510483,5830,262.6234
1985,34807.4914570427,27332.4914570427,7475,81.434
1986,29830.870720254,24387.8707643467,5442.99995590732,210.761
1987,38763.6997067837,34547.6996847373,4216.00002204634,1247.5465
1988,47759.0753764413,38184.0753764413,9575,176.0804
1989,41736.4624440574,29601.4624440574,12135,35.0866
1990,30701.8073590688,26897.8073811151,3803.99997795366,94.9957
1991,37282.4122004453,35374.412244538,1907.99995590732,1505.096
1992,55713.9432086245,50345.9432527172,5367.99995590732,135.4083
1993,52787.087237373,42601.0872153266,10186.0000220463,61.7454
1994,43397.5161489451,38510.6061641571,4886.90998478802,91.9616
1995,41605.5639454133,38627.6639696642,2977.89997574902,387.5115
1996,38144.4349522697,29895.2849489627,8249.15000330695,332.1996
1997,51175.7000815715,39921.180030424,11254.5200511475,879.1423
1998,73756.6609713618,66970.1009722437,6786.55999911815,978.3087
1999,55599.5752772327,46178.1152582729,9421.46001895985,249.9993
2000,62817.6293569082,58198.259331114,4619.37002579422,623.8824
2001,69932.033774995,57872.033774995,12060,881.7844
2002,71350.6613902423,61415.1613792191,9935.50001102317,583.3781
2003,88171.8579554223,81215.7479221323,6956.11003328998,2094.5351
2004,99437.7664851518,88821.1765030093,10616.5899821425,303.7834
2005,107299.381710355,95779.0516766243,11520.3300337309,576.513
2006,100909.469565026,90840.0395731828,10069.4299918429,700.2396
2007,98417.6363015058,86655.3862519015,11762.2500496043,1005.5731
2008,103153.348729028,88592.9486981635,14560.4000308649,1268.5312
2009,112154.402433916,97279.9124760246,14874.4899578915,910.652
2010,112470.486783218,94506.9967371415,17963.4900460769,869.6552
2011,106962.637183359,87423.4171829185,19539.2200004409,356.2266
2012,81261.9059062149,67953.395908199,13308.5099980158,239.406
2013,79343.3100376993,73557.5900041888,5785.72003351044,652.2995
2014,66789.5603959523,49712.1703520801,17077.3900438722,86.1568
2015,62864.1534204899,54008.3233757358,8855.83004475407,2222.4185
2016,59364.8433607443,49309.3833638308,10055.4599969135,232.4176
2017,68749.6613681959,54686.7413302762,14062.9200379197,1226.1217

Mature and immature numbers-at-age (millions)
Year,3,4,5,6,7,8+
1980,162.3008,351.2122,57.2822,6.157,0.2832,0.2813
1981,42.0169,91.6817,187.3679,27.5484,2.6783,0.2308
1982,116.1355,24.0655,50.9194,98.616,13.7998,1.4204
1983,568.6295,66.1279,13.1411,25.8144,46.6278,6.9361
1984,262.6234,322.9217,35.8319,6.5478,11.8796,23.6156
1985,81.434,149.0923,174.8061,17.8145,3.0028,15.4593
1986,210.761,46.0008,79.5376,84.0648,7.7489,7.499
1987,1247.5465,119.874,25.0376,40.0315,39.3005,6.8181
1988,176.0804,715.2663,66.7706,13.2616,20.2472,22.7641
1989,35.0866,99.3975,380.8158,31.9625,5.7259,17.4106
1990,94.9957,19.6263,51.5008,171.0212,12.4266,8.1404
1991,1505.096,54.5151,10.961,27.4359,87.2599,10.2383
1992,135.4083,870.572,31.1357,6.1267,15.0434,52.9374
1993,61.7454,77.7005,486.0909,16.5787,3.1237,33.7112
1994,91.9616,35.0135,41.9226,239.8701,7.5138,15.7453
1995,387.5115,52.8564,19.6419,22.5502,124.1907,11.7609
1996,332.1996,223.8009,30.0585,10.8789,12.1978,72.659
1997,879.1423,187.9985,120.0385,14.6349,4.8265,35.3358
1998,978.3087,497.5371,100.8429,58.4543,6.4946,16.7231
1999,249.9993,561.7012,278.2627,53.8882,29.9652,11.5953
2000,623.8824,143.2649,312.4379,146.9412,27.1306,20.3796
2001,881.7844,360.8463,81.8129,174.5878,80.5349,25.7552
2002,583.3781,505.1298,200.5028,43.1028,87.5888,51.9176
2003,2094.5351,335.275,283.2929,107.7891,22.2968,70.6136
2004,303.7834,1210.8461,191.1911,157.8272,58.8143,50.0415
2005,576.513,175.144,685.2457,104.8005,84.0613,57.0266
2006,700.2396,332.357,99.0951,375.4281,55.7771,73.8675
2007,1005.5731,403.9697,188.4213,54.5241,201.0904,68.3412
2008,1268.5312,579.0083,227.7805,102.4748,28.7012,139.3419
2009,910.652,728.9016,324.5489,122.3087,52.9152,84.6085
2010,869.6552,523.7057,409.5537,175.179,63.6546,70.0073
2011,356.2266,498.8041,292.0385,217.4627,88.9356,66.0715
2012,239.406,203.8566,276.3494,152.8773,108.0369,74.7038
2013,652.2995,137.2535,113.5325,146.3252,77.2846,89.954
2014,86.1568,377.2913,78.3852,63.45,80.214,90.6492
2015,2222.4185,48.9488,204.6915,39.166,29.3275,75.2962
2016,232.4176,1167.3768,25.0837,100.4989,18.4951,48.2145
2017,1226.1217,121.7497,593.5651,12.1082,46.2519,29.7896

Mature numbers-at-age (millions)
Year,3,4,5,6,7,8+
1980,29.9128,176.9367,46.9834,5.8706,0.2801,0.2806
1981,7.7439,46.1882,153.6807,26.267,2.6496,0.2302
1982,21.4043,12.1239,41.7646,94.0289,13.6516,1.417
1983,104.801,33.3145,10.7784,24.6137,46.127,6.9194
1984,48.4027,162.6843,29.3896,6.2432,11.752,23.5587
1985,15.0087,75.111,143.3774,16.9858,2.9705,15.4221
1986,38.8442,23.1747,65.2374,80.1546,7.6657,7.4809
1987,229.9285,60.3912,20.536,38.1694,38.8784,6.8017
1988,32.4524,360.3431,54.7659,12.6447,20.0298,22.7093
1989,6.4666,50.0753,312.3484,30.4758,5.6644,17.3687
1990,17.5081,9.8875,42.2414,163.0663,12.2931,8.1207
1991,277.3961,27.4641,8.9903,26.1597,86.3227,10.2136
1992,24.9564,438.5843,25.5377,5.8417,14.8818,52.8098
1993,11.38,39.1446,398.6959,15.8075,3.0901,33.63
1994,16.949,17.6394,34.3853,228.7128,7.4331,15.7073
1995,71.4202,26.6285,16.1104,21.5013,122.8569,11.7326
1996,61.2259,112.7483,24.6542,10.3729,12.0668,72.4838
1997,162.03,94.7115,98.4566,13.9542,4.7747,35.2506
