MODEL RESULTS

Report produced by model_selection.R
Contact: Sherri.Dressel@alaska.gov or Jane.Sullivan1@alaska.gov
model.23_132

Model structure
Survival time blocks:,1980-2017
Maturity time blocks:,1980-1998; 1999-2014; 2015-2017
Selectivity time blocks:,1980-2014; 2015-2017

Model diagnostics
Number of parameters:,60
Negative log likelihood:,-1154.7
Maximum gradient compoent:,0.000177162970709205

Forecast
Mature biomass forecast (tons):,75116.3
Threshold placeholder, TODO
GHL (tons):,15023.3
Harvest rate:, 0.2

Forecast values by age
Age,Mature and immature numbers-at-age forecast (millions),Mature numbers-at-age (millions),Proportion mature numbers-at-age,Weight-at-age used in forecast (g),Survival,Maturity,Selectivity
3,524.4713,71.9308,0.110684241973712,77.2,0.578741129903378,0.1425,0.0977
4,324.4827,294.6366,0.453375031679223,88.2,0.578741129903378,0.4858,0.4431
5,25.1131,44.7755,0.0688987509730734,117.1,0.578741129903378,0.8431,1.074
6,92.363,203.2264,0.312716667033404,124.8,0.578741129903378,0.9683,1.4064
7,1.9264,4.4279,0.00681347566043197,137.1,0.578741129903378,0.9943,1.4827
8+,13.3286,30.8767,0.0475118326801553,174.6,0.578741129903378,0.999,1.4961

Catch and biomass time series
Year,Mature biomass (tons),Spawning biomass (tons),Catch (tons),Mature and immature age-3 abundance (recruitment in millions)
1980,24508.6902268569,20123.6902268569,4385,166.499
1981,29981.0303357658,26475.0303137194,3506.00002204634,43.447
1982,24140.8914438149,19777.8914879076,4362.99995590732,119.3522
1983,29579.6228973302,24129.6228973302,5450,583.6254
1984,34358.2383870897,28528.2383870897,5830,269.6425
1985,34970.1321678168,27495.1321678168,7475,83.1463
1986,30004.728719769,24561.7287638616,5442.99995590732,215.4585
1987,39076.3739279967,34860.3739059503,4216.00002204634,1283.9315
1988,47963.8641724906,38388.8641724906,9575,180.9247
1989,42015.4295729624,29880.4295729624,12135,36.0773
1990,31005.6802398642,27201.6802619105,3803.99997795366,96.8226
1991,37648.033576578,35740.0336206706,1907.99995590732,1547.2512
1992,55893.2655040896,50525.2655481823,5367.99995590732,138.1397
1993,52997.8755043101,42811.8754822637,10186.0000220463,62.7085
1994,43617.6641901276,38730.7542053396,4886.90998478802,93.2201
1995,41651.8222403492,38673.9222646002,2977.89997574902,393.5802
1996,37991.7942414956,29742.6442381887,8249.15000330695,338.9269
1997,51098.644260235,39844.1242090875,11254.5200511475,900.752
1998,73816.0711214974,67029.5111223792,6786.55999911815,1003.0474
1999,54278.0999360656,44856.6399171058,9421.46001895985,255.4677
2000,61626.4162569722,57007.0462311779,4619.37002579422,640.1993
2001,68734.7448135982,56674.7448135982,12060,903.304
2002,70038.7525077713,60103.2524967482,9935.50001102317,595.7578
2003,86387.2454198726,79431.1353865826,6956.11003328998,2143.8874
2004,97203.0374346877,86586.4474525453,10616.5899821425,308.8778
2005,104972.863709517,93452.5336757865,11520.3300337309,585.2589
2006,98990.9220882295,88921.4920963866,10069.4299918429,709.8094
2007,96255.957252144,84493.7072025398,11762.2500496043,1019.3994
2008,100368.610970259,85808.2109393946,14560.4000308649,1284.5821
2009,108604.557199233,93730.0672413413,14874.4899578915,908.3779
2010,108577.417822262,90613.9277761855,17963.4900460769,855.7943
2011,102706.834365837,83167.6143653961,19539.2200004409,341.0701
2012,77350.1449546948,64041.6349566789,13308.5099980158,219.4838
2013,73986.4011552283,68200.6811217178,5785.72003351044,542.2113
2014,60423.3595317357,43345.9694878635,17077.3900438722,63.8677
2015,65434.5921426839,56578.7620979299,8855.83004475407,1390.8515
2016,67891.4908838378,57836.0308869243,10055.4599969135,172.2756
2017,77631.1066161071,63568.1865781874,14062.9200379197,1063.7263

Mature and immature numbers-at-age (millions)
Year,3,4,5,6,7,8+
1980,166.499,358.2981,58.4282,6.2145,0.2937,0.2869
1981,43.447,93.3671,190.2012,28.1494,2.7216,0.2389
1982,119.3522,24.7039,51.5132,99.6761,14.056,1.4397
1983,583.6254,67.4434,13.398,26.0168,47.0211,7.0368
1984,269.6425,329.0513,36.3484,6.6746,12.0135,23.9062
1985,83.1463,151.9666,177.1481,18.0649,3.0705,15.6781
1986,215.4585,46.5988,80.5398,85.0367,7.8656,7.6029
1987,1283.9315,121.6173,25.1953,40.407,39.7014,6.8961
1988,180.9247,731.1166,67.3705,13.3174,20.4414,23.0029
1989,36.0773,101.3672,387.1475,32.278,5.7807,17.6608
1990,96.8226,20.0098,52.1541,173.711,12.5852,8.2383
1991,1547.2512,55.1635,11.1007,27.652,88.2895,10.3157
1992,138.1397,889.0333,31.3158,6.1762,15.1056,53.3361
1993,62.7085,78.7177,493.4444,16.621,3.1441,33.8626
1994,93.2201,35.2805,42.1738,242.6406,7.5192,15.7447
1995,393.5802,53.1938,19.6557,22.5625,125.0107,11.6915
1996,338.9269,225.7447,30.0528,10.8276,12.1446,72.6733
1997,900.752,190.3121,120.285,14.5999,4.8052,35.241
1998,1003.0474,505.9395,101.4926,58.5472,6.499,16.6968
1999,255.4677,571.9167,281.2702,54.0528,29.9593,11.5561
2000,640.1993,145.3447,316.0535,147.9108,27.1327,20.2795
2001,903.304,367.76,82.4556,175.6022,80.6344,25.5534
2002,595.7578,513.7274,203.0211,43.265,87.8502,51.6787
2003,2143.8874,339.9682,286.2424,108.639,22.2983,70.3114
2004,308.8778,1231.0238,192.6461,158.6613,59.017,49.6388
2005,585.2589,176.8465,692.135,105.0594,84.1312,56.6348
2006,709.8094,335.0259,99.3815,377.0647,55.6223,73.2571
2007,1019.3994,406.6226,188.6488,54.3674,200.8764,67.5163
2008,1284.5821,582.8097,227.7251,102.038,28.4765,138.011
2009,908.3779,732.8133,324.4543,121.637,52.4454,83.3274
2010,855.7943,518.6256,408.876,174.123,62.9647,68.6611
2011,341.0701,487.1724,287.0569,215.738,87.8512,64.5543
2012,219.4838,193.6532,267.7229,149.1655,106.3414,72.7143
2013,542.2113,124.8342,106.9276,140.5365,74.6736,87.0743
2014,63.8677,311.334,70.7355,59.2639,76.3355,86.7584
2015,1390.8515,35.9145,166.5641,34.674,26.6782,69.4213
2016,172.2756,795.9845,19.737,84.6189,16.8563,46.1739
2017,1063.7263,98.4058,433.5059,9.7906,39.8096,29.2354

Mature numbers-at-age (millions)
Year,3,4,5,6,7,8+
1980,30.2319,177.2475,47.4455,5.9048,0.2902,0.2861
1981,7.8888,46.1881,154.4492,26.7464,2.6896,0.2382
1982,21.6713,12.2209,41.8303,94.708,13.8909,1.4358
1983,105.9712,33.3638,10.8796,24.7201,46.4687,7.0179
1984,48.9601,162.7794,29.516,6.3419,11.8724,23.842
1985,15.0972,75.1768,143.8498,17.1645,3.0345,15.6359
1986,39.1217,23.0521,65.4008,80.7983,7.7732,7.5824
1987,233.1286,60.1632,20.4594,38.393,39.235,6.8776
1988,32.8512,361.6782,54.707,12.6536,20.2012,22.9411
1989,6.5507,50.1456,314.3758,30.6692,5.7128,17.6134
1990,17.5805,9.8987,42.3507,165.0528,12.4374,8.2162
1991,280.9407,27.289,9.0141,26.2737,87.2523,10.288
1992,25.0826,439.7985,25.4294,5.8683,14.9281,53.1928
1993,11.3862,38.9411,400.6922,15.7926,3.1071,33.7716
1994,16.9264,17.453,34.2465,230.5467,7.4309,15.7024
1995,71.464,26.3146,15.961,21.4379,123.5421,11.6601
1996,61.5403,111.6743,24.4038,10.2879,12.0019,72.4781
1997,163.5532,94.146,97.6752,13.8722,4.7488,35.1463
