MODEL RESULTS

Report produced by model_selection.R
Contact: Sherri.Dressel@alaska.gov or Jane.Sullivan1@alaska.gov
model.26_232

Model structure
Survival time blocks:,1980-1998; 1999-2017
Maturity time blocks:,1980-1998; 1999-2014; 2015-2017
Selectivity time blocks:,1980-1998; 1999-2017

Model diagnostics
Number of parameters:,61
Negative log likelihood:,-1194.9
Maximum gradient compoent:,5.96906865591487e-05

Forecast
Mature biomass forecast (tons):,78929
Threshold placeholder, TODO
GHL (tons):,15785.8
Harvest rate:, 0.2

Forecast values by age
Age,Mature and immature numbers-at-age forecast (millions),Mature numbers-at-age (millions),Proportion mature numbers-at-age,Weight-at-age used in forecast (g),Survival,Maturity,Selectivity
3,572.0962,96.2932,0.141623267272126,77.2,0.614651400708296,0.1713,0.1705
4,309.6917,281.3137,0.413742250983564,88.2,0.614651400708296,0.5137,0.472
5,26.7027,43.6753,0.0642354671471118,117.1,0.614651400708296,0.8438,0.9498
6,106.1062,215.1646,0.316453432363864,124.8,0.614651400708296,0.965,1.3341
7,2.4726,5.3625,0.00788689929036291,137.1,0.614651400708296,0.993,1.5077
8+,17.2452,38.1157,0.0560586829429717,174.6,0.614651400708296,0.9986,1.5657

Catch and biomass time series
Year,Mature biomass (tons),Spawning biomass (tons),Catch (tons),Mature and immature age-3 abundance (recruitment in millions)
1980,26421.1668026191,22036.1668026191,4385,488.3871
1981,33035.7058136202,29529.7057915739,3506.00002204634,125.221
1982,28289.691461452,23926.6915055447,4362.99995590732,336.3004
1983,35730.3360964748,30280.3360964748,5450,1654.3282
1984,36664.4743049891,30834.4743049891,5830,746.318
1985,36038.8286778809,28563.8286778809,7475,220.6735
1986,33180.8397451443,27737.839789237,5442.99995590732,570.4305
1987,46416.9633369342,42200.9633148879,4216.00002204634,3671.9689
1988,48539.7156021958,38964.7156021958,9575,485.6839
1989,43307.2528053969,31172.2528053969,12135,94.6333
1990,36274.6596044886,32470.659626535,3803.99997795366,245.0858
1991,45846.3786679601,43938.3787120527,1907.99995590732,4356.2238
1992,54864.0287484292,49496.0287925219,5367.99995590732,324.5267
1993,51080.7165060958,40894.7164840495,10186.0000220463,140.1448
1994,45715.737891047,40828.827906259,4886.90998478802,196.7086
1995,41264.1980643312,38286.2980885822,2977.89997574902,836.037
1996,31254.724200269,23005.574196962,8249.15000330695,626.0973
1997,36956.7800216054,25702.2599704579,11254.5200511475,1416.8907
1998,43868.626953857,37082.0669547389,6786.55999911815,1102.7951
1999,53946.2391146189,44524.7790956591,9421.46001895985,203.8417
2000,61971.1283317534,57351.7583059591,4619.37002579422,511.5777
2001,69589.9331995855,57529.9331995855,12060,721.2799
2002,71032.0056659097,61096.5056548866,9935.50001102317,479.8918
2003,85494.9988976829,78538.8888643929,6956.11003328998,1607.0715
2004,95243.6203399546,84627.0303578121,10616.5899821425,250.487
2005,101571.443153509,90051.1131197778,11520.3300337309,469.9825
2006,96070.7071364007,86001.2771445579,10069.4299918429,568.8322
2007,95182.6046650058,83420.3546154016,11762.2500496043,811.818
2008,100189.588394806,85629.188363941,14560.4000308649,1012.3465
2009,108283.754271479,93409.2643135871,14874.4899578915,721.8396
2010,107855.19180317,89891.7017570934,17963.4900460769,677.0385
2011,102027.847395225,82488.6273947838,19539.2200004409,278.1215
2012,77242.2472938116,63933.7372957958,13308.5099980158,183.2473
2013,75139.6666593179,69353.9466258074,5785.72003351044,464.7804
2014,63274.5271059768,46197.1370621045,17077.3900438722,58.4932
2015,67590.6492647545,58734.8192200004,8855.83004475407,1215.8063
2016,69376.0979078022,59320.6379108887,10055.4599969135,150.8777
2017,79153.5023920281,65090.5823541083,14062.9200379197,914.5539

Mature and immature numbers-at-age (millions)
Year,3,4,5,6,7,8+
1980,488.3871,846.1453,114.767,9.7394,0.5356,0.4163
1981,125.221,219.773,371.4415,47.7583,3.8213,0.3602
1982,336.3004,56.6164,97.9831,160.7538,20.0201,1.7229
1983,1654.3282,151.6216,25.0089,41.427,64.7991,8.5394
1984,746.318,744.9732,66.715,10.4695,16.4207,28.2016
1985,220.6735,336.0198,327.6016,27.8868,4.1392,17.0152
1986,570.4305,99.147,146.7454,134.5245,10.6942,7.7392
1987,3671.9689,256.9717,43.6796,61.6262,53.6093,7.1151
1988,485.6839,1660.0416,114.5288,18.8878,25.7969,24.9732
1989,94.6333,218.1454,724.2127,46.903,7.2096,18.5368
1990,245.0858,42.3504,94.0262,287.3778,16.9416,8.7172
1991,4356.2238,110.8326,18.8933,40.7573,120.7842,10.5916
1992,324.5267,1976.2129,49.9548,8.4009,17.8648,57.148
1993,140.1448,146.7058,880.6185,21.5919,3.5141,30.7066
1994,196.7086,63.0189,64.2468,364.2053,8.3827,12.7081
1995,836.037,88.9494,28.1077,27.8333,152.9329,8.6834
1996,626.0973,378.6657,39.8848,12.3394,11.9468,68.5459
1997,1416.8907,280.0177,162.8764,15.7404,4.4139,26.8367
1998,1102.7951,633.263,120.1707,63.8915,5.5702,10.268
1999,203.8417,496.6745,278.764,50.3635,25.3735,6.0731
2000,511.5777,123.0005,289.8165,153.8718,26.5222,16.1767
2001,721.2799,311.9893,73.9667,170.3758,88.7893,24.4032
2002,479.8918,435.2215,182.0414,40.8239,89.709,58.2085
2003,1607.0715,290.6152,256.5754,102.6861,22.1924,78.8627
2004,250.487,979.2893,174.3646,150.1277,58.8562,57.2335
2005,469.9825,152.1583,582.3737,100.1668,83.8017,63.8083
2006,568.8322,285.4444,90.4454,334.2347,55.8361,81.0244
2007,811.818,345.7751,170.0817,52.1689,187.6654,75.7097
2008,1012.3465,492.4652,204.8351,96.9206,28.7823,142.9431
2009,721.8396,612.681,289.8097,115.1147,52.4023,90.7342
2010,677.0385,437.2659,361.5002,163.7687,62.7412,76.4425
2011,278.1215,408.857,255.73,200.5039,86.8562,72.0104
2012,183.2473,167.5057,237.2875,139.5385,103.8054,79.9415
2013,464.7804,110.5919,97.7883,131.11,73.5924,94.5183
2014,58.4932,283.3583,66.4446,57.3803,75.4535,95.7296
2015,1215.8063,34.9273,160.4064,34.3464,27.3915,78.0881
2016,150.8777,733.9246,20.4038,88.7559,18.152,54.2708
2017,914.5539,90.721,423.9417,11.0212,45.2658,35.7027

Mature numbers-at-age (millions)
Year,3,4,5,6,7,8+
1980,41.547,182.5624,51.501,6.8822,0.4697,0.3974
1981,10.6525,47.4177,166.6821,33.7474,3.3511,0.3439
1982,28.609,12.2154,43.9693,113.5933,17.5567,1.6449
1983,140.7333,32.7135,11.2226,29.2735,56.8258,8.1528
1984,63.4891,160.7337,29.9379,7.398,14.4002,26.9248
1985,18.7726,72.4989,147.0092,19.7056,3.6299,16.2449
1986,48.5264,21.3917,65.8511,95.0589,9.3783,7.3888
1987,312.3735,55.4436,19.6009,43.5468,47.0128,6.7929
1988,41.317,358.1668,51.3941,13.3466,22.6227,23.8425
1989,8.0504,47.0666,324.986,33.143,6.3224,17.6976
1990,20.8494,9.1374,42.1937,203.0695,14.8569,8.3225
1991,370.5829,23.913,8.4783,28.8003,105.922,10.1121
1992,27.6074,426.3832,22.4169,5.9363,15.6666,54.5607
1993,11.9221,31.6529,395.1721,15.2575,3.0817,29.3164
1994,16.734,13.5968,28.8303,257.358,7.3512,12.1328
1995,71.1215,19.1915,12.6131,19.6678,134.1149,8.2903
1996,53.2619,81.7001,17.8981,8.7194,10.4767,65.4426
1997,120.5346,60.416,73.0898,11.1226,3.8708,25.6217
