MODEL RESULTS

Report produced by model_selection.R
Contact: Sherri.Dressel@alaska.gov or Jane.Sullivan1@alaska.gov
model.3_211

Model structure
Survival time blocks:,1980-2014; 2015-2017
Maturity time blocks:,1980-2017
Selectivity time blocks:,1980-2017

Model diagnostics
Number of parameters:,55
Negative log likelihood:,-1126.7
Maximum gradient compoent:,8.2924261801605e-05

Forecast
Mature biomass forecast (tons):,62289
Threshold placeholder, TODO
GHL (tons):,12457.8
Harvest rate:, 0.2

Forecast values by age
Age,Mature and immature numbers-at-age forecast (millions),Mature numbers-at-age (millions),Proportion mature numbers-at-age,Weight-at-age used in forecast (g),Survival,Maturity,Selectivity
3,479.9815,72.2682,0.137054563943416,77.2,0.561917633184144,0.148,0.1685
4,241.508,190.6064,0.361479558600108,88.2,0.561917633184144,0.4125,0.4616
5,21.6781,33.2348,0.0630288428623744,117.1,0.561917633184144,0.7395,0.9347
6,97.7782,200.5202,0.380280795326943,124.8,0.561917633184144,0.9198,1.3316
7,1.8169,4.1116,0.0077975312116498,137.1,0.561917633184144,0.9789,1.5193
8+,11.3997,26.5539,0.0503587080555082,174.6,0.561917633184144,0.9947,1.5842

Catch and biomass time series
Year,Mature biomass (tons),Spawning biomass (tons),Catch (tons),Mature and immature age-3 abundance (recruitment in millions)
1980,20496.8488061906,16111.8488061906,4385,157.6407
1981,27137.4645605062,23631.4645384598,3506.00002204634,42.207
1982,22947.4076809453,18584.407725038,4362.99995590732,116.6773
1983,26819.5824422937,21369.5824422937,5450,563.4644
1984,30330.4207544258,24500.4207544258,5830,262.597
1985,31955.5252540841,24480.5252540841,7475,81.8862
1986,28331.1428823387,22888.1429264314,5442.99995590732,211.2817
1987,34327.5301483719,30111.5301263255,4216.00002204634,1210.9814
1988,41392.6208690668,31817.6208690668,9575,178.7424
1989,38348.3718776869,26213.3718776869,12135,37.4054
1990,29729.1307127582,25925.1307348046,3803.99997795366,95.7087
1991,33381.9297162636,31473.9297603563,1907.99995590732,1464.004
1992,47903.0905663705,42535.0906104632,5367.99995590732,137.8503
1993,48252.4793315549,38066.4793095086,10186.0000220463,63.0193
1994,42060.9303556075,37174.0203708195,4886.90998478802,94.419
1995,40215.7181595714,37237.8181838224,2977.89997574902,400.0505
1996,36025.9234110099,27776.773407703,8249.15000330695,348.9092
1997,46736.8177208492,35482.2976697017,11254.5200511475,874.8632
1998,64448.383892943,57661.8238938248,6786.55999911815,899.9064
1999,75319.1980643312,65897.7380453714,9421.46001895985,226.4188
2000,77998.4795740647,73379.1095482705,4619.37002579422,548.0637
2001,83041.4239731916,70981.4239731916,12060,756.0644
2002,83778.9952379903,73843.4952269671,9935.50001102317,506.1684
2003,103925.907758108,96969.7977248176,6956.11003328998,1819.4234
2004,117373.863952027,106757.273969885,10616.5899821425,264.0284
2005,120442.897219956,108922.567186225,11520.3300337309,501.157
2006,107505.028990939,97435.5989990961,10069.4299918429,611.8266
2007,106522.273749421,94760.023699817,11762.2500496043,887.0779
2008,115981.004541546,101420.604510681,14560.4000308649,1125.4769
2009,128908.750303137,114034.260345246,14874.4899578915,806.1068
2010,126766.168015168,108802.677969091,17963.4900460769,764.7063
2011,117391.657443947,97852.4374435063,19539.2200004409,296.5742
2012,85463.4937939549,72154.9837959391,13308.5099980158,192.2891
2013,80014.3135871602,74228.5935536498,5785.72003351044,506.6284
2014,66652.3768160674,49574.9867721952,17077.3900438722,62.7868
2015,62257.5416124694,53401.7115677153,8855.83004475407,1561.0441
2016,61789.4075045746,51733.9475076611,10055.4599969135,156.9466
2017,69141.0612006438,55078.1411627241,14062.9200379197,844.8404

Mature and immature numbers-at-age (millions)
Year,3,4,5,6,7,8+
1980,157.6407,358.3261,55.5507,5.5164,0.2798,0.2854
1981,42.207,90.0225,193.2525,27.1142,2.4555,0.2381
1982,116.6773,24.4469,50.5618,103.0667,13.8163,1.3413
1983,563.4644,67.1722,13.4961,25.9831,49.6642,7.0674
1984,262.597,323.5966,36.8231,6.8298,12.2305,25.7152
1985,81.8862,150.7863,177.3157,18.617,3.2102,17.0482
1986,211.2817,46.7794,81.4096,86.7559,8.318,8.5262
1987,1210.9814,121.5392,25.7656,41.6265,41.4874,7.7452
1988,178.7424,702.2487,68.4922,13.8397,21.4372,24.8106
1989,37.4054,102.0164,378.1286,33.3108,6.1258,19.3372
1990,95.7087,21.1427,53.3895,172.3313,13.2922,9.2986
1991,1464.004,55.5406,11.9384,28.7986,89.3051,11.4485
1992,137.8503,856.543,32.0859,6.7549,16.0074,55.5092
1993,63.0193,79.9961,483.6617,17.3078,3.5007,36.1543
1994,94.419,36.1213,43.6074,241.7538,7.9937,17.3779
1995,400.0505,54.8762,20.4843,23.7374,126.982,13.0433
1996,348.9092,233.6997,31.5678,11.4888,13.0266,76.0178
1997,874.8632,199.768,126.9922,15.6689,5.2491,38.5314
1998,899.9064,501.1393,108.7016,63.2239,7.1924,19.048
1999,226.4188,522.6952,283.6925,58.9503,33.0256,13.3972
2000,548.0637,131.204,293.9504,151.7127,30.1605,23.1923
2001,756.0644,320.561,75.7352,166.0416,84.1224,29.2822
2002,506.1684,437.4823,179.5338,40.1469,83.8435,55.7959
2003,1819.4234,293.8069,247.2009,96.9849,20.8505,70.9558
2004,264.0284,1062.8543,169.01,138.6384,53.2198,49.7132
2005,501.157,153.7413,605.9226,93.0234,74.0167,54.016
2006,611.8266,291.7554,87.5928,333.0733,49.5701,67.0593
2007,887.0779,356.4492,166.5727,48.3607,178.6318,61.5059
2008,1125.4769,515.6528,202.2343,90.7604,25.4378,123.9812
2009,806.1068,652.6823,290.6133,108.6457,46.7519,74.9573
2010,764.7063,467.9705,368.9414,157.1175,56.4933,61.8439
2011,296.5742,442.558,262.2185,195.7758,79.4595,58.2015
2012,192.2891,171.1605,246.034,136.8107,96.5283,65.7344
2013,506.6284,111.1858,95.6686,129.8634,68.641,79.1278
2014,62.7868,296.0022,63.9855,53.7008,71.3521,80.2063
2015,1561.0441,35.8714,159.8498,31.3231,24.0134,64.181
2016,156.9466,861.3769,19.1606,80.8306,15.0906,41.2424
2017,844.8404,86.2753,455.1812,9.4672,37.61,25.25

Mature numbers-at-age (millions)
Year,3,4,5,6,7,8+
1980,23.3237,147.8,41.0782,5.0743,0.2739,0.2839
1981,6.2447,37.1319,142.905,24.9408,2.4037,0.2368
1982,17.263,10.0837,37.3891,94.8051,13.5247,1.3342
1983,83.3674,27.7068,9.98,23.9004,48.6164,7.03
1984,38.8526,133.475,27.2297,6.2823,11.9724,25.5788
1985,12.1155,62.1954,131.1201,17.1247,3.1424,16.9578
1986,31.2602,19.2953,60.2002,79.8018,8.1425,8.4809
1987,179.1709,50.1317,19.053,38.2898,40.612,7.7041
1988,26.4458,289.659,50.6481,12.7304,20.9849,24.6791
1989,5.5343,42.079,279.6159,30.6407,5.9966,19.2347
1990,14.1606,8.7208,39.4801,158.5177,13.0118,9.2493
1991,216.6069,22.909,8.8281,26.4902,87.4209,11.3878
1992,20.3957,353.3013,23.7267,6.2135,15.6697,55.2148
1993,9.324,32.9963,357.6548,15.9205,3.4268,35.9626
1994,13.9698,14.8991,32.2465,222.3755,7.825,17.2858
1995,59.1895,22.635,15.1476,21.8347,124.3028,12.9741
1996,51.6229,96.3949,23.3435,10.5679,12.7518,75.6146
