MODEL RESULTS

Report produced by model_selection.R
Contact: Sherri.Dressel@alaska.gov or Jane.Sullivan1@alaska.gov
model.7_221

Model structure
Survival time blocks:,1980-1998; 1999-2017
Maturity time blocks:,1980-1998; 1999-2017
Selectivity time blocks:,1980-2017

Model diagnostics
Number of parameters:,57
Negative log likelihood:,-1187.3
Maximum gradient compoent:,8.77678619111049e-05

Forecast
Mature biomass forecast (tons):,82133.9
Threshold placeholder, TODO
GHL (tons):,16426.8
Harvest rate:, 0.2

Forecast values by age
Age,Mature and immature numbers-at-age forecast (millions),Mature numbers-at-age (millions),Proportion mature numbers-at-age,Weight-at-age used in forecast (g),Survival,Maturity,Selectivity
3,633.761,64.6336,0.0960637888670306,77.2,0.603747025944095,0.1033,0.1348
4,476.0543,228.3982,0.339464248663386,88.2,0.603747025944095,0.275,0.4022
5,44.1944,45.7966,0.0680666853343749,117.1,0.603747025944095,0.5554,0.8932
6,175.6916,281.9341,0.419033720182943,124.8,0.603747025944095,0.8044,1.3498
7,3.628,6.9749,0.0103666718389298,137.1,0.603747025944095,0.9312,1.5724
8+,22.0633,45.0822,0.067004885113335,174.6,0.603747025944095,0.9781,1.6477

Catch and biomass time series
Year,Mature biomass (tons),Spawning biomass (tons),Catch (tons),Mature and immature age-3 abundance (recruitment in millions)
1980,26761.0415793999,22376.0415793999,4385,421.1839
1981,33423.7553737957,29917.7553517494,3506.00002204634,109.1132
1982,28361.981855861,23998.9818999537,4362.99995590732,291.2038
1983,35617.1585572874,30167.1585572874,5450,1426.4228
1984,37077.0128309707,31247.0128309707,5830,646.415
1985,36628.111069468,29153.111069468,7475,191.4002
1986,33407.7523754933,27964.752419586,5442.99995590732,497.5097
1987,46265.596794462,42049.5967724156,4216.00002204634,3159.2886
1988,49237.9655636147,39662.9655636147,9575,424.1833
1989,43974.4917215988,31839.4917215988,12135,82.9587
1990,36209.4902885866,32405.490310633,3803.99997795366,213.6716
1991,45205.0200621707,43297.0201062634,1907.99995590732,3709.0875
1992,55218.6892347715,49850.6892788642,5367.99995590732,283.8592
1993,51604.8018033907,41418.8017813444,10186.0000220463,122.7226
1994,45489.8058819639,40602.8958971759,4886.90998478802,172.9308
1995,41073.2470953945,38095.3471196455,2977.89997574902,728.8951
1996,31788.6264026985,23539.4763993915,8249.15000330695,560.4568
1997,38631.9001741661,27377.3801230186,11254.5200511475,1320.5611
1998,47547.9171718953,40761.3571727772,6786.55999911815,1109.5772
1999,52337.8992041271,42916.4391851672,9421.46001895985,217.4989
2000,60300.1725126215,55680.8024868273,4619.37002579422,549.6048
2001,68177.8638197491,56117.8638197491,12060,776.6522
2002,69746.240216936,59810.7402059128,9935.50001102317,518.7239
2003,85192.3503604577,78236.2403271677,6956.11003328998,1768.7451
2004,95401.3789986552,84784.7890165127,10616.5899821425,271.78
2005,102443.674243259,90923.3442095284,11520.3300337309,511.2274
2006,97321.0218479243,87251.5918560815,10069.4299918429,618.2945
2007,96186.3481337772,84424.0980841729,11762.2500496043,881.8217
2008,100959.111311978,86398.7112811129,14560.4000308649,1099.1072
2009,109063.207963139,94188.718005247,14874.4899578915,788.5623
2010,108961.696906898,90998.2068608214,17963.4900460769,747.6221
2011,103538.006900505,83998.7869000639,19539.2200004409,310.3762
2012,78879.1363345753,65570.6263365595,13308.5099980158,209.5653
2013,77709.8744460857,71924.1544125752,5785.72003351044,569.6318
2014,66205.2994995481,49127.9094556758,17077.3900438722,77.9234
2015,61069.1826318922,52213.3525871382,8855.83004475407,1873.2273
2016,61883.044489517,51827.5844926034,10055.4599969135,240.4037
2017,78962.4225622258,64899.5025243061,14062.9200379197,1396.8428

Mature and immature numbers-at-age (millions)
Year,3,4,5,6,7,8+
1980,421.1839,749.8306,106.3173,9.2613,0.5453,0.4459
1981,109.1132,195.44,338.5465,45.5562,3.7703,0.3916
1982,291.2038,50.9087,89.7236,150.7699,19.7062,1.7736
1983,1426.4228,135.3423,23.098,38.8877,62.5009,8.7011
1984,646.415,662.2679,61.2119,9.9372,15.9328,28.431
1985,191.4002,300.1109,299.4951,26.328,4.0698,17.628
1986,497.5097,88.5969,134.4805,126.0734,10.4183,8.2456
1987,3159.2886,231.0216,40.0887,57.9187,51.7427,7.4479
1988,424.1833,1474.2574,106.1099,17.8731,25.0971,25.2713
1989,82.9587,196.3542,660.6695,44.6754,7.0746,19.2131
1990,213.6716,38.1989,86.5622,267.4649,16.5907,9.227
1991,3709.0875,99.6933,17.5371,38.5528,115.7102,10.9892
1992,283.8592,1738.1626,46.3791,8.0489,17.4703,57.0444
1993,122.7226,132.4485,798.1282,20.6644,3.4843,31.6769
1994,172.9308,56.8541,59.503,338.0155,8.257,13.5141
1995,728.8951,80.6732,26.0904,26.475,146.0059,9.2372
1996,560.4568,340.8281,37.2833,11.797,11.7248,68.034
1997,1320.5611,258.0178,150.1653,15.0724,4.3707,27.858
1998,1109.5772,607.9569,113.6855,60.714,5.5854,11.2575
1999,217.4989,515.7481,275.9236,49.3084,25.1971,6.8016
2000,549.6048,129.2825,296.9838,149.4744,25.1479,15.7894
2001,776.6522,329.6984,76.5582,171.6649,84.434,22.8275
2002,518.7239,461.9075,190.1814,41.644,88.1296,53.3518
2003,1768.7451,309.4074,268.8377,105.6384,22.1035,73.1736
2004,271.78,1060.3473,182.8626,154.6984,59.2582,52.5984
2005,511.2274,162.5317,622.0407,103.4504,84.5094,59.8764
2006,618.2945,305.7638,95.3817,352.1968,56.5866,77.4363
2007,881.8217,370.1056,179.8878,54.3168,194.3906,72.6026
2008,1099.1072,526.9554,216.6202,101.2298,29.4271,141.6671
2009,788.5623,655.483,306.5387,120.18,53.6281,87.9667
2010,747.6221,470.6047,382.1086,170.9007,64.1616,73.6193
2011,310.3762,445.1483,272.412,209.564,88.8962,69.4252
2012,209.5653,184.4566,256.1899,147.3814,106.6587,77.7354
2013,569.6318,124.773,106.7576,140.4554,76.6193,92.9455
2014,77.9234,341.8151,73.955,61.8368,79.5937,94.86
2015,1873.2273,46.0473,193.2819,38.3593,29.3847,78.52
2016,240.4037,1116.7652,26.7582,106.9682,20.2424,55.2548
2017,1396.8428,143.1038,645.9307,14.6479,55.4754,37.8312

Mature numbers-at-age (millions)
Year,3,4,5,6,7,8+
1980,41.0438,184.7997,52.9111,6.9466,0.4912,0.4303
1981,10.6329,48.1672,168.4849,34.1703,3.3967,0.3779
1982,28.3774,12.5467,44.6528,113.0878,17.7534,1.7114
1983,139.0029,33.3558,11.4952,29.1684,56.3071,8.3962
1984,62.9922,163.2194,30.4634,7.4536,14.3539,27.4347
1985,18.6517,73.9639,149.0501,19.7478,3.6665,17.0103
1986,48.4816,21.8352,66.9271,94.5637,9.3858,7.9567
1987,307.8682,56.9365,19.951,43.443,46.615,7.187
1988,41.3361,363.3385,52.8078,13.406,22.61,24.3858
1989,8.0842,48.3925,328.7962,33.5096,6.3736,18.5398
1990,20.822,9.4143,43.0795,200.617,14.9466,8.9037
1991,361.4453,24.5699,8.7277,28.9172,104.2434,10.6041
1992,27.6617,428.3793,23.0815,6.0372,15.739,55.0455
1993,11.9591,32.6426,397.2055,15.4997,3.139,30.5669
1994,16.8519,14.012,29.6129,253.5348,7.4387,13.0405
1995,71.0298,19.8823,12.9844,19.858,131.5368,8.9135
1996,54.6157,83.9989,18.5548,8.8485,10.5629,65.65
1997,128.6868,63.5898,74.733,11.3054,3.9376,26.8818
1998,108.1267,149.8342,56.578,45.5397,5.0319,10.863
1999,22.4689,141.8416,153.2424,39.6647,23.4646,6.6524
2000,56.7773,35.5554,164.9388,120.2404,23.4188,15.4431
2001,80.2326,90.674,42.5189,138.0909,78.6283,22.3268
2002,53.5871,127.0343,105.623,33.4993,82.0697,52.1817
2003,182.7215,85.0935,149.3071,84.9778,20.5836,71.5687
2004,28.0764,291.6178,101.5582,124.4427,55.1836,51.4448
2005,52.8127,44.6997,345.4689,83.2177,78.6985,58.5632
2006,63.8734,84.0915,52.9731,283.3146,52.6957,75.738
2007,91.0972,101.7868,99.9061,43.6936,181.0242,71.0103
2008,113.5441,144.9238,120.3065,81.4314,27.4037,138.56
2009,81.463,180.2716,170.2455,96.6753,49.9406,86.0374
2010,77.2336,129.4262,212.2155,137.4761,59.7498,72.0047
2011,32.0636,122.4252,151.2922,168.5777,82.7837,67.9025
2012,21.6493,50.7294,142.2827,118.5567,99.3248,76.0305
2013,58.8462,34.3152,59.291,112.9853,71.3509,90.907
2014,8.0499,94.0064,41.0731,49.7428,74.1208,92.7795
2015,193.5151,12.664,107.3449,30.8571,27.3642,76.7979
2016,24.8351,307.1339,14.8609,86.0475,18.8505,54.0429
2017,144.3018,39.3565,358.7369,11.7831,51.6609,37.0014

Spawning numbers-at-age (millions)
Year,3,4,5,6,7,8+
1980,35.3905,154.7624,43.4521,5.7015,0.4058,0.3571
1981,9.7581,43.491,150.4945,30.5121,3.044,0.3395
1982,24.9286,10.7473,37.6094,95.2027,15.0302,1.4546
1983,120.6466,28.1578,9.525,24.1559,46.9221,7.0271
1984,54.6515,137.7165,25.2282,6.1693,11.9551,22.9492
1985,15.6197,59.7757,117.6033,15.5704,2.9142,13.5959
1986,42.1536,18.472,55.5892,78.5019,7.8396,6.6743
1987,283.0399,51.518,17.8627,38.8839,41.8702,6.4713
1988,34.6271,293.7491,41.6836,10.5745,17.9783,19.4986
1989,6.3413,36.0806,236.7914,24.1082,4.6392,13.6042
1990,19.1112,8.5015,38.4855,179.1669,13.3966,8.0004
1991,347.9144,23.4845,8.3036,27.5085,99.318,10.1139
1992,25.4051,387.1396,20.6376,5.3963,14.1184,49.5005
1993,10.1157,26.7051,317.7417,12.3907,2.5283,24.7491
1994,15.4428,12.6294,26.399,225.9465,6.6536,11.694
1995,66.7791,18.4782,11.9759,18.3115,121.6014,8.2548
1996,42.7379,62.4415,13.3174,6.3443,7.6635,48.0202
1997,100.72,47.2819,53.6535,8.1082,2.8575,19.6681
1998,95.0962,128.5262,47.7285,38.398,4.2665,9.2465
1999,19.0971,117.9794,124.8891,32.0081,18.9066,5.3631
2000,53.2427,33.074,152.2788,110.6117,21.5316,14.2015
2001,68.6249,75.9678,34.9346,112.3925,63.9035,18.1552
2002,47.326,110.3951,90.4075,28.4646,69.6576,44.3078
2003,170.2,78.5564,136.6921,77.4872,18.7577,65.2348
2004,25.4932,261.5391,90.0375,109.7149,48.6114,45.3319
2005,48.0134,40.146,306.7619,73.4902,69.4412,51.6902
2006,58.5745,76.2708,47.5548,253.0814,47.037,67.6235
2007,82.0571,90.4632,87.6824,38.1162,157.771,61.9096
2008,100.095,125.6799,102.737,69.0243,23.2021,117.3642
2009,72.3501,157.6645,146.7648,82.7643,42.7092,73.6076
2010,66.8982,110.01,177.2018,113.8118,49.4,59.5606
2011,27.1976,101.5971,122.9839,135.6696,66.5216,54.5942
2012,18.7421,43.0924,118.7251,98.0776,82.0596,62.8447
2013,55.3533,32.0318,54.9519,104.3587,65.8688,83.9383
2014,6.3933,72.3187,30.6515,36.5751,54.3761,68.1209
2015,169.9547,10.9355,91.2314,26.0246,23.0517,64.7226
2016,21.4502,260.2056,12.3636,70.9617,15.5248,44.5302
2017,122.952,32.8288,293.2976,9.5406,41.7672,29.9314

Catch in numbers-at-age (millions)
Year,3,4,5,6,7,8+
