MODEL RESULTS

Report produced by model_selection.R
Contact: Sherri.Dressel@alaska.gov or Jane.Sullivan1@alaska.gov
HER_condCatch.17_221

Model structure
Survival time blocks:,1980-2014; 2015-2018
Maturity time blocks:,1980-2014; 2015-2018
Selectivity time blocks:,1980-2018

Model diagnostics
Number of parameters:,58
Negative log likelihood:,-974.5
Maximum gradient compoent:,5.15076050314785e-05

Forecast
Mature biomass forecast (tons):,63997.7
Threshold placeholder, TODO
GHL (tons):,12799.5
Harvest rate:, 0.2

Forecast values by age
Age,Mature and immature numbers-at-age forecast (millions),Mature numbers-at-age (millions),Proportion mature numbers-at-age,Weight-at-age used in forecast (g),Survival,Maturity,Selectivity
3,201.8976,103.5552,0.19681100459418,80.5,0.703983753855621,0.4334,1
4,86.2406,147.3033,0.279956105082486,95.9,0.703983753855621,1,1
5,67.3838,115.0949,0.21874268885258,100.8,0.703983753855621,1,1
6,9.6051,16.406,0.0311802916837795,126.8,0.703983753855621,1,1
7,62.5045,106.7608,0.202903381957433,151.4,0.703983753855621,1,1
8+,21.6888,37.0455,0.0704065278295411,155.2,0.703983753855621,1,1

Catch and biomass time series
Year,Mature biomass (tons),Spawning biomass (tons),Catch (tons),Mature and immature age-3 abundance (recruitment in millions)
1980,26603.0195771512,22218.0195771512,4385,102.029
1981,29368.9561057343,25862.9560836879,3506.00002204634,26.6703
1982,23888.4359223087,19525.4359664014,4362.99995590732,71.996
1983,30789.496902489,25339.496902489,5450,311.9217
1984,38609.4255825746,32779.4255825746,5830,159.7935
1985,36947.7018893715,29472.7018893715,7475,57.3511
1986,31081.4506492648,25638.4506933574,5442.99995590732,133.317
1987,39484.680548513,35268.6805264666,4216.00002204634,632.5725
1988,51858.5265327719,42283.5265327719,9575,125.5556
1989,40497.8650322979,28362.8650322979,12135,26.8659
1990,28478.0580480169,24674.0580700633,3803.99997795366,57.8343
1991,32703.3066205163,30795.306664609,1907.99995590732,633.6751
1992,52112.4698516281,46744.4698957208,5367.99995590732,78.7177
1993,43224.8478802443,33038.8478581979,10186.0000220463,39.6106
1994,34134.1828523557,29247.2728675676,4886.90998478802,50.388
1995,35957.3998544941,32979.4998787451,2977.89997574902,198.7473
1996,37520.1114442558,29270.9614409489,8249.15000330695,181.1237
1997,47323.19837298,36068.6783218325,11254.5200511475,418.6981
1998,65415.054564695,58628.4945655768,6786.55999911815,426.497
1999,72968.2744328579,63546.814413898,9421.46001895985,118.4286
2000,68415.1507969752,63795.780771181,4619.37002579422,251.0191
2001,76826.4336735819,64766.4336735819,12060,360.3199
2002,80254.2031349897,70318.7031239666,9935.50001102317,236.9267
2003,94635.6743975837,87679.5643642938,6956.11003328998,781.5565
2004,113215.634163011,102599.044180868,10616.5899821425,129.9553
2005,103413.99523799,91893.6652042593,11520.3300337309,247.4969
2006,94652.1899733239,84582.7599814811,10069.4299918429,300.4756
2007,101024.079455014,89261.8294054102,11762.2500496043,439.4158
2008,115829.332987941,101268.932957076,14560.4000308649,561.0331
2009,129837.501488128,114963.011530237,14874.4899578915,401.0357
2010,122863.996671002,104900.506624926,17963.4900460769,394.5866
2011,113812.239577592,94273.0195771512,19539.2200004409,164.4995
2012,80549.9617495977,67241.4517515818,13308.5099980158,106.2463
2013,76325.833461937,70540.1134284265,5785.72003351044,246.3645
2014,69337.2016578849,52259.8116140127,17077.3900438722,41.0489
2015,68270.7992901078,59414.9692453537,8855.83004475407,691.4533
2016,74517.7227231641,64462.2627262506,10055.4599969135,68.3626
2017,66360.9227496197,52298.0027117,14062.9200379197,293.6942
2018,60644.320421526,57635.2303842677,3009.09003725832,218.4096

Mature and immature numbers-at-age (millions)
Year,3,4,5,6,7,8+
1980,102.029,239.9509,40.228,4.4618,0.4534,0.6139
1981,26.6703,62.4337,146.831,24.6164,2.7303,0.6531
1982,71.996,16.6101,38.8832,91.4453,15.3309,2.1072
1983,311.9217,42.6615,9.8424,23.0404,54.1863,10.333
1984,159.7935,195.8256,26.7831,6.1791,14.4649,40.5055
1985,57.3511,99.0373,121.3694,16.5997,3.8297,34.0697
1986,133.317,32.9127,56.8357,69.6516,9.5263,21.7497
1987,632.5725,80.6182,19.9027,34.3691,42.1191,18.9129
1988,125.5556,417.5817,53.2187,13.1384,22.6882,40.2892
1989,26.8659,74.5591,247.9738,31.603,7.802,37.3981
1990,57.8343,13.4589,37.3515,124.2264,15.832,22.6437
1991,633.6751,35.7024,8.3085,23.0579,76.6877,23.7519
1992,78.7177,430.1615,24.236,5.6401,15.6526,68.182
1993,39.6106,50.3401,275.0887,15.499,3.6068,53.6123
1994,50.388,21.6159,27.4711,150.1188,8.458,31.2251
1995,198.7473,30.6598,13.1527,16.7155,91.3434,24.1461
1996,181.1237,131.2277,20.2439,8.6844,11.0368,76.2547
1997,418.6981,106.0465,76.8328,11.8526,5.0847,51.1085
1998,426.497,255.7022,64.7635,46.9224,7.2385,34.3176
1999,118.4286,278.03,166.6903,42.2188,30.5884,27.0901
2000,251.0191,73.8929,173.4754,104.0056,26.3422,35.9882
2001,360.3199,166.399,48.9831,114.9958,68.9446,41.3184
2002,236.9267,223.2187,103.0844,30.3451,71.24,68.3081
2003,781.5565,149.301,140.6628,64.9594,19.1222,87.9372
2004,129.9553,522.4828,99.8101,94.0353,43.4264,71.5709
2005,247.4969,83.637,336.2607,64.236,60.5195,74.0102
2006,300.4756,157.1,53.089,213.4432,40.7741,85.3934
2007,439.4158,192.6323,100.7154,34.0349,136.8366,80.8849
2008,561.0331,280.7686,123.0841,64.353,21.7469,139.1151
2009,401.0357,356.2093,178.2647,78.1482,40.8588,102.134
2010,394.5866,254.7039,226.234,113.2186,49.6331,90.8169
2011,164.4995,243.4991,157.1776,139.6089,69.8672,86.6716
2012,106.2463,97.8093,144.7815,93.4558,83.0097,93.076
2013,246.3645,63.2843,58.2589,86.2374,55.6659,104.8833
2014,41.0489,161.8156,41.566,38.2653,56.6419,105.4509
2015,691.4533,22.1429,87.2878,22.4219,20.6413,87.4373
2016,68.3626,444.8645,14.2462,56.1589,14.4257,69.5352
2017,293.6942,41.8641,272.4276,8.7241,34.3908,51.4163
2018,218.4096,170.6536,24.3255,158.2964,5.0692,49.8589

Mature numbers-at-age (millions)
Year,3,4,5,6,7,8+
1980,31.7142,208.5632,39.8213,4.4587,0.4534,0.6139
1981,8.2901,54.2668,145.3462,24.5993,2.7302,0.6531
1982,22.3789,14.4373,38.49,91.3819,15.3302,2.1072
1983,96.9561,37.081,9.7429,23.0245,54.1838,10.333
1984,49.6694,170.2099,26.5122,6.1748,14.4642,40.5053
1985,17.8267,86.0824,120.1421,16.5882,3.8295,34.0696
1986,41.4396,28.6075,56.261,69.6034,9.5258,21.7497
1987,196.6256,70.0726,19.7014,34.3453,42.1171,18.9129
1988,39.0271,362.9583,52.6806,13.1293,22.6871,40.2891
1989,8.3509,64.8061,245.4663,31.5811,7.8017,37.3979
1990,17.9769,11.6983,36.9738,124.1403,15.8313,22.6436
1991,196.9683,31.0322,8.2245,23.042,76.6841,23.7518
1992,24.4682,373.8925,23.991,5.6362,15.6518,68.1818
1993,12.3124,43.7551,272.307,15.4882,3.6067,53.6121
1994,15.6623,18.7884,27.1933,150.0148,8.4576,31.225
1995,61.7776,26.6492,13.0197,16.7039,91.3391,24.146
1996,56.2996,114.062,20.0392,8.6784,11.0363,76.2545
