MODEL RESULTS

Report produced by model_selection.R
Contact: Sherri.Dressel@alaska.gov or Jane.Sullivan1@alaska.gov
model.33_331

Model structure
Survival time blocks:,1980-1998; 1999-2014; 2015-2017
Maturity time blocks:,1980-1998; 1999-2014; 2015-2017
Selectivity time blocks:,1980-2017

Model diagnostics
Number of parameters:,60
Negative log likelihood:,-1197.3
Maximum gradient compoent:,7.10119459659739e-05

Forecast
Mature biomass forecast (tons):,58141.2
Threshold placeholder, TODO
GHL (tons):,11628.2
Harvest rate:, 0.2

Forecast values by age
Age,Mature and immature numbers-at-age forecast (millions),Mature numbers-at-age (millions),Proportion mature numbers-at-age,Weight-at-age used in forecast (g),Survival,Maturity,Selectivity
3,485.0735,68.2864,0.134852886288279,77.2,0.491201916739429,0.1264,0.1349
4,226.6241,219.594,0.43365713687628,88.2,0.491201916739429,0.4436,0.4032
5,16.6183,32.4576,0.0640976979602154,117.1,0.491201916739429,0.8145,0.8952
6,63.8842,161.7247,0.31937607750747,124.8,0.491201916739429,0.9603,1.3504
7,1.2089,3.3233,0.00656289681403381,137.1,0.491201916739429,0.9926,1.571
8+,7.46,20.991,0.0414533045537218,174.6,0.491201916739429,0.9986,1.6453

Catch and biomass time series
Year,Mature biomass (tons),Spawning biomass (tons),Catch (tons),Mature and immature age-3 abundance (recruitment in millions)
1980,26913.0164906634,22528.0164906634,4385,435.4937
1981,33582.7409113958,30076.7408893494,3506.00002204634,112.1972
1982,28492.7638395908,24129.7638836835,4362.99995590732,299.6135
1983,35823.4303004916,30373.4303004916,5450,1471.4954
1984,37233.5773495888,31403.5773495888,5830,665.7568
1985,36745.4942789744,29270.4942789744,7475,197.1693
1986,33537.4015079698,28094.4015520624,5442.99995590732,512.0828
1987,46580.0087083049,42364.0086862585,4216.00002204634,3262.3211
1988,49454.0667783681,39879.0667783681,9575,436.0618
1989,44145.939945766,32010.939945766,12135,84.5472
1990,36386.4117374722,32582.4117595185,3803.99997795366,218.7432
1991,45438.4606142111,43530.4606583038,1907.99995590732,3817.6934
1992,55284.7098701471,49916.7099142397,5367.99995590732,288.587
1993,51576.9089927027,41390.9089706563,10186.0000220463,124.6451
1994,45447.8844330783,40560.9744482903,4886.90998478802,174.7876
1995,40853.0407416389,37875.1407658899,2977.89997574902,736.9139
1996,31398.5887034547,23149.4387001477,8249.15000330695,562.8565
1997,37963.4955576622,26708.9755065147,11254.5200511475,1327.9853
1998,46509.2181265019,39722.6581273838,6786.55999911815,1105.3554
1999,50472.830750237,41051.3707312771,9421.46001895985,213.8553
2000,58668.7437994665,54049.3737736723,4619.37002579422,540.293
2001,66687.3489274455,54627.3489274455,12060,765.6244
2002,68302.3315108358,58366.8314998126,9935.50001102317,510.7172
2003,83081.3067968871,76125.1967635971,6956.11003328998,1731.4019
2004,93064.1314843802,82447.5415022377,10616.5899821425,267.6362
2005,100231.172203973,88710.8421702419,11520.3300337309,503.9575
2006,95763.527635089,85694.0976432461,10069.4299918429,609.6989
2007,94804.1545228069,83041.9044732027,11762.2500496043,870.0743
2008,99373.3030931017,84812.9030622368,14560.4000308649,1087.3599
2009,107282.406578628,92407.9166207368,14874.4899578915,782.8296
2010,107558.563570625,89595.0735245486,17963.4900460769,745.9776
2011,102773.059370797,83233.8393703565,19539.2200004409,314.4633
2012,78893.5476972596,65585.0376992438,13308.5099980158,212.6092
2013,78169.3593333186,72383.6392998082,5785.72003351044,555.5896
2014,66668.1371943826,49590.7471505104,17077.3900438722,73.2595
2015,74586.4116272405,65730.5815824864,8855.83004475407,1801.9934
2016,68145.0943583412,58089.6343614277,10055.4599969135,180.9073
2017,68803.7871205274,54740.8670826076,14062.9200379197,1032.1897

Mature and immature numbers-at-age (millions)
Year,3,4,5,6,7,8+
1980,435.4937,768.0282,108.2048,9.4094,0.561,0.4539
1981,112.1972,200.6886,344.5846,46.1331,3.8175,0.4001
1982,299.6135,51.978,91.5075,152.5035,19.8455,1.7882
1983,1471.4954,138.2696,23.4236,39.417,62.8846,8.7222
1984,665.7568,678.416,62.1224,10.019,16.0741,28.4805
1985,197.1693,306.9361,304.7915,26.5697,4.0852,17.6432
1986,512.0828,90.6338,136.6505,127.6111,10.4723,8.2351
1987,3262.3211,236.1181,40.7353,58.5,52.1098,7.4335
1988,436.0618,1511.5979,107.7163,18.049,25.2103,25.2949
1989,84.5472,200.4621,673.1357,45.1243,7.1203,19.2256
1990,218.7432,38.6638,87.8269,271.2404,16.7146,9.2412
1991,3817.6934,101.3342,17.6275,38.8596,116.635,10.9857
1992,288.587,1776.2623,46.8102,8.0351,17.4937,57.0919
1993,124.6451,133.7016,810.043,20.7242,3.4584,31.5428
1994,174.7876,57.3399,59.6651,341.0345,8.241,13.4018
1995,736.9139,80.956,26.127,26.3641,146.3438,9.1256
1996,562.8565,342.0953,37.144,11.7283,11.5929,67.658
1997,1327.9853,257.2413,149.5968,14.899,4.3119,27.4808
1998,1105.3554,606.9298,112.4923,60.0078,5.4779,11.0233
1999,213.8553,510.0436,273.3937,48.4087,24.7059,6.6113
2000,540.293,127.803,295.1444,148.7046,24.7745,15.5049
2001,765.6244,325.9061,76.0903,171.4831,84.4243,22.5749
2002,510.7172,457.8569,188.9834,41.5908,88.4539,53.4821
2003,1731.4019,306.3216,267.9199,105.5176,22.1901,73.8042
2004,267.6362,1043.7263,182.0263,154.9876,59.5031,53.2794
2005,503.9575,160.9418,615.611,103.5163,85.1097,60.6945
2006,609.6989,303.0902,94.9626,350.3955,56.9221,78.6206
2007,870.0743,366.993,179.2938,54.3694,194.4486,73.8364
2008,1087.3599,522.8388,215.9851,101.4473,29.6207,143.1777
2009,782.8296,652.108,305.8351,120.4932,54.0542,89.3893
2010,745.9776,469.8067,382.2746,171.4757,64.712,75.0507
2011,314.4633,446.6799,273.5044,210.8966,89.7669,70.9099
2012,212.6092,187.9542,258.5901,148.9172,108.1096,79.516
2013,555.5896,127.3163,109.4445,142.7357,78.0222,95.388
2014,73.2595,335.2874,75.9063,63.7906,81.4326,97.703
2015,1801.9934,43.5508,190.8697,39.704,30.6399,81.6492
2016,180.9073,874.0952,20.5926,85.9715,17.0599,46.8426
2017,1032.1897,87.3042,406.828,8.9363,34.8051,24.7462

Mature numbers-at-age (millions)
Year,3,4,5,6,7,8+
1980,41.5522,185.6963,53.1123,7.0057,0.5038,0.4374
1981,10.7052,48.5231,169.1394,34.3481,3.4284,0.3856
1982,28.5873,12.5674,44.9165,113.5456,17.8228,1.7235
1983,140.4012,33.4312,11.4975,29.3477,56.4752,8.4067
1984,63.5225,164.0295,30.4928,7.4596,14.4358,27.4501
1985,18.8127,74.212,149.6069,19.7823,3.6688,17.0049
1986,48.8598,21.9137,67.0749,95.0121,9.4049,7.9371
1987,311.2709,57.0894,19.9949,43.5558,46.7986,7.1645
1988,41.6064,365.4789,52.8725,13.4383,22.6408,24.3797
1989,8.067,48.4684,330.4087,33.597,6.3946,18.53
1990,20.8712,9.3483,43.1098,201.9504,15.011,8.9069
1991,364.2612,24.5009,8.6524,28.9327,104.7473,10.5882
1992,27.5352,429.4703,22.9768,5.9825,15.7107,55.0263
1993,11.8929,32.3268,397.6097,15.43,3.1059,30.4015
1994,16.6772,13.8638,29.2866,253.9151,7.401,12.9169
1995,70.3119,19.5738,12.8244,19.6292,131.4281,8.7955
1996,53.7044,82.7129,18.2321,8.7323,10.4113,65.2101
1997,126.7083,62.1966,73.4296,11.093,3.8724,26.4865
