MODEL RESULTS

Report produced by model_selection.R
Contact: Sherri.Dressel@alaska.gov or Jane.Sullivan1@alaska.gov
model.26_232

Model structure
Survival time blocks:,1980-1998; 1999-2017
Maturity time blocks:,1980-1998; 1999-2014; 2015-2017
Selectivity time blocks:,1980-1998; 1999-2017

Model diagnostics
Number of parameters:,61
Negative log likelihood:,-1193.8
Maximum gradient compoent:,3.37339884111225e-05

Forecast
Mature biomass forecast (tons):,78625.9
Threshold placeholder, TODO
GHL (tons):,15725.2
Harvest rate:, 0.2

Forecast values by age
Age,Mature and immature numbers-at-age forecast (millions),Mature numbers-at-age (millions),Proportion mature numbers-at-age,Weight-at-age used in forecast (g),Survival,Maturity,Selectivity
3,575.586,95.9285,0.141689799504248,77.2,0.61170814345336,0.1691,0.1684
4,310.5993,278.9112,0.411961742417417,88.2,0.61170814345336,0.506,0.4669
5,26.7881,43.6329,0.064447342059856,117.1,0.61170814345336,0.8376,0.9446
6,106.0783,215.4787,0.318269688366189,124.8,0.61170814345336,0.9629,1.3345
7,2.4584,5.3543,0.00790849115211427,137.1,0.61170814345336,0.9924,1.5128
8+,16.9826,37.7262,0.0557229365001762,174.6,0.61170814345336,0.9985,1.5728

Catch and biomass time series
Year,Mature biomass (tons),Spawning biomass (tons),Catch (tons),Mature and immature age-3 abundance (recruitment in millions)
1980,26353.5751449547,21968.5751449547,4385,482.0852
1981,32974.0715183315,29468.0714962852,3506.00002204634,123.6765
1982,28237.9923499195,23874.9923940122,4362.99995590732,332.2985
1983,35651.7983200688,30201.7983200688,5450,1634.9909
1984,36623.1533984435,30793.1533984435,5830,738.0587
1985,36030.8631142662,28555.8631142662,7475,218.411
1986,33172.4033819088,27729.4034260015,5442.99995590732,564.6571
1987,46345.0120152561,42129.0119932097,4216.00002204634,3629.0104
1988,48526.7223704226,38951.7223704226,9575,480.9552
1989,43320.3403955114,31185.3403955114,12135,93.814
1990,36273.739831125,32469.7398531714,3803.99997795366,242.978
1991,45790.3754491942,43882.3754932869,1907.99995590732,4307.217
1992,54878.8243788443,49510.824422937,5367.99995590732,322.0625
1993,51138.8487400516,40952.8487180052,10186.0000220463,139.2009
1994,45767.373950043,40880.463965255,4886.90998478802,195.5708
1995,41345.9856919244,38368.0857161754,2977.89997574902,830.4446
1996,31387.1715646288,23138.0215613219,8249.15000330695,624.4599
1997,37246.1199541436,25991.5999029961,11254.5200511475,1420.6011
1998,44428.3253599065,37641.7653607884,6786.55999911815,1116.511
1999,53806.9688485196,44385.5088295597,9421.46001895985,207.9576
2000,61883.7500826738,57264.3800568796,4619.37002579422,522.172
2001,69508.9218236734,57448.9218236734,12060,736.2833
2002,70913.5293987963,60978.0293877731,9935.50001102317,489.8638
2003,85429.8630922198,78473.7530589299,6956.11003328998,1644.5581
2004,95135.4846888159,84518.8947066734,10616.5899821425,255.5831
2005,101530.178354902,90009.8483211711,11520.3300337309,479.8201
2006,96109.277541392,86039.8475495491,10069.4299918429,580.6483
2007,95139.8870125003,83377.636962896,11762.2500496043,829.1306
2008,100062.551864018,85502.1518331533,14560.4000308649,1034.6682
2009,108121.876805044,93247.3868471527,14874.4899578915,737.0937
2010,107752.362485945,89788.8724398686,17963.4900460769,691.5187
2011,101977.858969554,82438.6389691131,19539.2200004409,283.7058
2012,77228.2979122115,63919.7879141957,13308.5099980158,186.7077
2013,75107.18391058,69321.4638770696,5785.72003351044,473.0416
2014,63119.7450340616,46042.3549901894,17077.3900438722,59.4475
2015,67631.0495160828,58775.2194713287,8855.83004475407,1235.5179
2016,69199.4377080624,59143.9777111488,10055.4599969135,153.1291
2017,79039.5474988426,64976.6274609228,14062.9200379197,924.6844

Mature and immature numbers-at-age (millions)
Year,3,4,5,6,7,8+
1980,482.0852,837.5051,113.7913,9.6761,0.5314,0.4145
1981,123.6765,217.5291,368.561,47.4501,3.803,0.3585
1982,332.2985,56.0741,97.2408,159.8991,19.9367,1.7185
1983,1634.9909,150.2318,24.8337,41.2091,64.5927,8.5224
1984,738.0587,738.2958,66.2735,10.42,16.3685,28.1719
1985,218.411,333.2181,325.5027,27.7663,4.1284,17.0184
1986,564.6571,98.3996,145.8906,133.9596,10.6694,7.751
1987,3629.0104,255.0761,43.464,61.4147,53.506,7.1258
1988,480.9552,1645.2175,113.9907,18.8425,25.7717,24.9956
1989,93.814,216.614,719.5656,46.7867,7.2069,18.5715
1990,242.978,42.0975,93.5945,286.118,16.9295,8.742
1991,4307.217,110.1881,18.8316,40.676,120.5616,10.6237
1992,322.0625,1959.5247,49.8032,8.3964,17.8776,57.2196
1993,139.2009,146.0006,875.554,21.5823,3.5211,30.8185
1994,195.5708,62.7675,64.1042,362.9729,8.398,12.7806
1995,830.4446,88.684,28.0724,27.8455,152.8185,8.7426
1996,624.4599,377.2,39.8773,12.3582,11.9857,68.7174
1997,1420.6011,280.067,162.6911,15.7821,4.4347,27.0015
1998,1116.511,636.7243,120.5385,64.0246,5.6067,10.3752
1999,207.9576,504.3068,281.1337,50.6905,25.5283,6.1554
2000,522.172,124.9177,293.0944,154.6105,26.5856,16.2238
2001,736.2833,316.9567,74.7842,171.5574,88.8158,24.3517
2002,489.8638,442.2763,184.209,41.1275,89.9753,57.9379
2003,1644.5581,295.2982,259.6524,103.5052,22.2636,78.4967
2004,255.5831,997.4514,176.3921,151.283,59.0644,56.8006
2005,479.8201,154.5373,590.6427,100.9224,84.0868,63.3932
2006,580.6483,290.0774,91.4703,337.6317,56.0219,80.5897
2007,829.1306,351.3286,172.1048,52.5483,188.7783,75.2332
2008,1034.6682,500.6597,207.252,97.6885,28.8707,142.6444
2009,737.0937,623.3381,293.4221,116.0289,52.5996,90.2031
2010,691.5187,444.4652,366.2614,165.167,62.9755,75.9127
2011,283.7058,415.7194,258.9071,202.4132,87.2534,71.5387
2012,186.7077,170.1085,240.3485,140.7986,104.4051,79.563
2013,473.0416,112.1747,98.9186,132.3363,73.9733,94.2243
2014,59.4475,287.0446,67.0961,57.7945,75.8206,95.3321
2015,1235.5179,35.3424,161.9136,34.5767,27.4844,77.6969
2016,153.1291,742.4267,20.5614,89.24,18.1932,53.843
2017,924.6844,91.6575,427.1133,11.0628,45.3013,35.315

Mature numbers-at-age (millions)
Year,3,4,5,6,7,8+
1980,41.3503,182.1526,51.3858,6.8628,0.4668,0.396
1981,10.6082,47.3114,166.4345,33.654,3.3407,0.3425
1982,28.5025,12.1958,43.9119,113.4085,17.5133,1.6418
1983,140.2394,32.6746,11.2144,29.2275,56.7411,8.1421
1984,63.3061,160.5751,29.9277,7.3904,14.3788,26.9148
1985,18.7339,72.4731,146.9902,19.6932,3.6266,16.2589
1986,48.4328,21.4014,65.8812,95.0108,9.3725,7.4051
1987,311.274,55.4776,19.6274,43.5584,47.0021,6.8078
1988,41.2534,357.8255,51.4758,13.364,22.639,23.8801
1989,8.0468,47.1123,324.9409,33.1835,6.3308,17.7428
1990,20.8411,9.156,42.2653,202.9292,14.8716,8.3519
1991,369.4463,23.9653,8.504,28.8494,105.9067,10.1496
1992,27.6245,426.1855,22.4901,5.9551,15.7045,54.6662
1993,11.9398,31.7543,395.382,15.3072,3.0931,29.4433
1994,16.7749,13.6516,28.9481,257.4385,7.3771,12.2103
1995,71.2304,19.2883,12.6769,19.7494,134.2425,8.3524
1996,53.5623,82.0389,18.0078,8.7651,10.5288,65.6509
1997,121.8503,60.913,73.4679,11.1935,3.8957,25.7966
1998,95.7674,138.4839,54.4327,45.4095,4.9252,9.9123
1999,22.5016,144.3043,160.1776,41.2597,23.8764,6.0291
2000,56.5006,35.7444,166.9924,125.8456,24.8652,15.891
2001,79.668,90.6952,42.6087,139.6396,83.0686,23.8521
2002,53.0047,126.5546,104.9542,33.4758,84.153,56.7494
2003,177.9461,84.4978,147.9386,84.2483,20.8229,76.8865
2004,27.6549,285.4146,100.5005,123.1372,55.2423,55.6355
2005,51.918,44.2199,336.5223,82.146,78.6455,62.0928
2006,62.8279,83.0039,52.1158,274.8161,52.3967,78.9365
2007,89.7144,100.5305,98.0578,42.7718,176.5625,73.6899
2008,111.9542,143.2607,118.0831,79.5138,27.0025,139.7184
2009,79.7557,178.3644,167.179,94.442,49.1959,88.3528
