MODEL RESULTS

Report produced by model_selection.R
Contact: Sherri.Dressel@alaska.gov or Jane.Sullivan1@alaska.gov
HER_condCatch.14_122

Model structure
Survival time blocks:,1980-2018
Maturity time blocks:,1980-2014; 2015-2018
Selectivity time blocks:,1980-2014; 2015-2018

Model diagnostics
Number of parameters:,59
Negative log likelihood:,-1167.6
Maximum gradient compoent:,6.83178002743094e-05

Forecast
Mature biomass forecast (tons):,79384.1
Threshold placeholder, TODO
GHL (tons):,15876.8
Harvest rate:, 0.2

Forecast values by age
Age,Mature and immature numbers-at-age forecast (millions),Mature numbers-at-age (millions),Proportion mature numbers-at-age,Weight-at-age used in forecast (g),Survival,Maturity,Selectivity
3,585.7881,77.6658,0.117205142274546,80.5,0.577931459223236,0.1466,0.0813
4,263.9739,206.6347,0.311831583687518,95.9,0.577931459223236,0.4208,0.2913
5,138.1945,214.0759,0.323061068282969,100.8,0.577931459223236,0.7545,0.6561
6,11.3062,23.1507,0.0349366270257349,126.8,0.577931459223236,0.9286,0.8985
7,55.6428,123.436,0.186276764570774,151.4,0.577931459223236,0.9821,0.9763
8+,7.8179,17.6853,0.0266888141584587,155.2,0.577931459223236,0.9957,0.9948

Catch and biomass time series
Year,Mature biomass (tons),Spawning biomass (tons),Catch (tons),Mature and immature age-3 abundance (recruitment in millions)
1980,19754.251196014,15369.251196014,4385,169.8665
1981,26494.0065918561,22988.0065698097,3506.00002204634,45.7966
1982,22773.049009017,18410.0490531096,4362.99995590732,126.1003
1983,26689.7587027933,21239.7587027933,5450,611.6792
1984,29688.7035648934,23858.7035648934,5830,285.4917
1985,31321.447562777,23846.447562777,7475,88.7148
1986,28194.5396723914,22751.539716484,5442.99995590732,228.9355
1987,34319.7572697811,30103.7572477347,4216.00002204634,1321.9106
1988,40525.5185299499,30950.5185299499,9575,195.6637
1989,37923.392160321,25788.392160321,12135,41.1493
1990,30157.1446680923,26353.1446901387,3803.99997795366,104.603
1991,33924.7973941224,32016.7974382151,1907.99995590732,1611.0173
1992,47204.6345818911,41836.6346259838,5367.99995590732,150.7356
1993,47833.9566568928,37647.9566348465,10186.0000220463,68.7299
1994,42626.2806719725,37739.3706871845,4886.90998478802,102.7555
1995,40735.2832954871,37757.3833197381,2977.89997574902,435.5122
1996,35831.3944310942,27582.2444277872,8249.15000330695,382.4973
1997,46452.6927401398,35198.1726889923,11254.5200511475,963.4534
1998,64009.3239489407,57222.7639498225,6786.55999911815,988.6155
1999,74644.3202010626,65222.8601821028,9421.46001895985,248.095
2000,78153.1521858948,73533.7821601005,4619.37002579422,602.2598
2001,83263.9256817831,71203.9256817831,12060,831.0261
2002,83530.4183293282,73594.9183183051,9935.50001102317,555.3431
2003,103904.112304063,96948.0022707732,6956.11003328998,1997.1841
2004,115978.171366212,105361.581384069,10616.5899821425,288.1376
2005,119633.594766199,108113.264732468,11520.3300337309,546.5812
2006,107495.020944024,97425.5909521815,10069.4299918429,664.9238
2007,105849.707334818,94087.4572852135,11762.2500496043,963.9722
2008,114412.32467647,99851.9246456051,14560.4000308649,1223.4773
2009,126485.844485108,111611.354527216,14874.4899578915,869.4441
2010,124568.420048943,106604.930002866,17963.4900460769,822.4676
2011,115265.226085231,95726.0060847902,19539.2200004409,315.1178
2012,83895.1047201217,70586.5947221059,13308.5099980158,200.3193
2013,78007.7630679689,72222.0430344584,5785.72003351044,502.368
2014,63541.9570537269,46464.5670098547,17077.3900438722,67.9344
2015,60533.7164620031,51677.8864172491,8855.83004475407,1508.1605
2016,62027.3299675919,51971.8699706784,10055.4599969135,145.9453
2017,71495.229171719,57432.3091337992,14062.9200379197,879.2236
2018,72078.5101082475,69069.4200709892,3009.09003725832,853.2032

Mature and immature numbers-at-age (millions)
Year,3,4,5,6,7,8+
1980,169.8665,380.073,57.9487,5.6119,0.2881,0.2833
1981,45.7966,95.224,202.078,28.0537,2.4769,0.2373
1982,126.1003,26.0241,52.5771,106.2159,14.0769,1.3276
1983,611.6792,71.2409,14.14,26.697,50.5375,7.0681
1984,285.4917,344.8758,38.4924,7.0929,12.4635,25.8163
1985,88.7148,160.917,186.1848,19.2733,3.3019,16.9537
1986,228.9355,49.7447,85.6188,90.2801,8.5285,8.3843
1987,1321.9106,129.2594,26.9828,43.3151,42.7107,7.6633
1988,195.6637,752.4029,71.6879,14.3175,22.05,25.0534
1989,41.1493,109.6541,399.718,34.6429,6.3012,19.4789
1990,104.603,22.8408,56.6904,181.5964,13.7873,9.3037
1991,1611.0173,59.5719,12.6875,30.181,92.9106,11.5308
1992,150.7356,924.7768,33.81,7.0654,16.5177,56.6233
1993,68.7299,85.846,513.7133,18.0015,3.6154,36.4225
1994,102.7555,38.6716,46.1187,254.4728,8.24,17.2905
1995,435.5122,58.6036,21.5653,24.7563,131.8309,12.9182
1996,382.4973,249.6096,33.121,11.9051,13.3748,77.2954
1997,963.4534,215.0336,133.779,16.3212,5.4046,38.7802
1998,988.6155,541.9676,115.4445,66.1713,7.4535,19.0346
1999,248.095,563.5501,301.8229,61.7947,34.134,13.3284
2000,602.2598,141.0903,311.8209,159.3625,31.2219,23.3673
2001,831.0261,345.5708,79.9845,173.2369,86.9127,29.4402
2002,555.3431,471.9668,190.5074,41.9021,86.4886,56.4772
2003,1997.1841,316.3351,262.3123,101.5426,21.4767,71.5511
2004,288.1376,1144.6644,178.782,144.8077,54.8584,49.533
2005,546.5812,164.6193,641.3795,96.9379,76.1602,53.8761
2006,664.9238,312.1901,92.1724,347.2325,50.8666,66.9497
2007,963.9722,380.067,175.1538,50.1131,183.3697,61.0728
2008,1223.4773,549.8068,211.98,94.0549,25.9751,124.1392
2009,869.4441,696.1942,304.7069,112.309,47.7691,74.0284
2010,822.4676,495.2121,386.846,162.3336,57.5213,60.8008
2011,315.1178,467.0213,272.866,202.4441,80.9132,57.1733
2012,200.3193,178.439,255.3799,140.4816,98.4062,64.7673
2013,502.368,113.6341,98.0527,132.8653,69.3968,78.0766
2014,67.9344,287.8747,64.1908,54.0744,71.6721,78.4587
2015,1508.1605,38.0556,152.7507,30.9366,23.6961,61.7574
2016,145.9453,858.7735,20.8341,77.7989,14.9724,40.5428
2017,879.2236,82.9406,466.7096,10.4233,36.6912,25.5825
2018,853.2032,498.3648,44.6367,227.9391,4.7459,27.629

Mature numbers-at-age (millions)
Year,3,4,5,6,7,8+
1980,23.1715,141.303,39.9366,5.0089,0.2791,0.2809
1981,6.2471,35.4022,139.2662,25.0394,2.3998,0.2353
1982,17.2014,9.6752,36.2346,94.8032,13.6386,1.3163
1983,83.4392,26.4859,9.7449,23.8284,48.9642,7.008
1984,38.944,128.2174,26.5278,6.3308,12.0755,25.5967
1985,12.1016,59.8255,128.3131,17.2024,3.1991,16.8095
1986,31.2291,18.494,59.0059,80.5797,8.263,8.313
1987,180.322,48.0559,18.5957,38.661,41.381,7.5982
1988,26.6905,279.7273,49.4052,12.7791,21.3636,24.8404
1989,5.6132,40.7671,275.4738,30.9206,6.105,19.3133
1990,14.2689,8.4917,39.0693,162.0843,13.3581,9.2246
1991,219.7591,22.1476,8.7439,26.9382,90.0182,11.4328
1992,20.5619,343.8122,23.3009,6.3062,16.0035,56.1418
1993,9.3755,31.9157,354.036,16.0673,3.5028,36.1128
1994,14.0169,14.3773,31.7837,227.1303,7.9834,17.1434
1995,59.4083,21.7876,14.8621,22.0963,127.7268,12.8084
1996,52.1765,92.7995,22.826,10.6259,12.9585,76.6381
1997,131.4248,79.9449,92.1965,14.5676,5.2364,38.4504
1998,134.8572,201.492,79.5609,59.0613,7.2215,18.8728
1999,33.8427,209.5159,208.0074,55.155,33.0714,13.215
2000,82.1543,52.4543,214.8978,142.2394,30.2499,23.1686
2001,113.3604,128.4758,55.1229,154.623,84.207,29.1899
2002,75.7544,175.4671,131.2921,37.3998,83.7961,55.9969
2003,272.4361,117.6066,180.7778,90.6321,20.8081,70.9427
2004,39.3049,425.5617,123.2113,129.2485,53.1506,49.1118
2005,74.5592,61.2019,442.0197,86.5221,73.7892,53.418
2006,90.7023,116.0656,63.5225,309.9231,49.283,66.3804
2007,131.4956,141.3008,120.7108,44.7286,177.6612,60.5535
2008,166.8947,204.4064,146.0904,83.9489,25.1665,123.0836
2009,118.601,258.8301,209.995,100.2417,46.282,73.399
2010,112.1929,184.1093,266.6028,144.8912,55.7306,60.2838
