MODEL RESULTS

Report produced by model_selection.R
Contact: Sherri.Dressel@alaska.gov or Jane.Sullivan1@alaska.gov
HER_condCatch.3_211

Model structure
Survival time blocks:,1980-2014; 2015-2018
Maturity time blocks:,1980-2018
Selectivity time blocks:,1980-2018

Model diagnostics
Number of parameters:,56
Negative log likelihood:,-973.8
Maximum gradient compoent:,6.23307477995516e-05

Forecast
Mature biomass forecast (tons):,65526.3
Threshold placeholder, TODO
GHL (tons):,13105.3
Harvest rate:, 0.2

Forecast values by age
Age,Mature and immature numbers-at-age forecast (millions),Mature numbers-at-age (millions),Proportion mature numbers-at-age,Weight-at-age used in forecast (g),Survival,Maturity,Selectivity
3,215.8828,77.5438,0.146403086057536,80.5,0.696630596075495,0.3206,1
4,101.3306,151.1845,0.285437099601329,95.9,0.696630596075495,0.8743,1
5,76.6805,129.586,0.244659022511817,100.8,0.696630596075495,0.9903,1
6,10.5443,17.981,0.033948218818275,126.8,0.696630596075495,0.9993,1
7,68.0304,116.0829,0.21916510151048,151.4,0.696630596075495,1,1
8+,21.8479,37.2814,0.0703874715005638,155.2,0.696630596075495,1,1

Catch and biomass time series
Year,Mature biomass (tons),Spawning biomass (tons),Catch (tons),Mature and immature age-3 abundance (recruitment in millions)
1980,26667.3021892017,22282.3021892017,4385,101.4506
1981,29314.172931502,25808.1729094557,3506.00002204634,26.4955
1982,23886.471262594,19523.4713066867,4362.99995590732,71.5099
1983,30987.2488370555,25537.2488370555,5450,309.5894
1984,38682.2948036773,32852.2948036773,5830,158.8301
1985,36910.9411583148,29435.9411583148,7475,57.0369
1986,31109.3747657576,25666.3748098503,5442.99995590732,132.5017
1987,39814.1831830508,35598.1831610044,4216.00002204634,628.5605
1988,51938.7170131617,42363.7170131617,9575,124.974
1989,40437.7785004079,28302.7785004079,12135,26.7083
1990,28459.131153685,24655.1311757314,3803.99997795366,57.5621
1991,32984.2068828678,31076.2069269605,1907.99995590732,628.8353
1992,52160.0402345731,46792.0402786658,5367.99995590732,78.3648
1993,43156.3560704601,32970.3560484138,10186.0000220463,39.4405
1994,34100.8440441809,29213.9340593928,4886.90998478802,50.1447
1995,36111.9003946295,33134.0004188805,2977.89997574902,197.6267
1996,37674.908176988,29425.7581736811,8249.15000330695,180.2195
1997,47644.7937564761,36390.2737053286,11254.5200511475,416.0803
1998,65737.8504817126,58951.2904825944,6786.55999911815,423.77
1999,73040.0591944267,63618.5991754668,9421.46001895985,117.9132
2000,68536.2340439604,63916.8640181662,4619.37002579422,249.8329
2001,77148.2077426751,65088.2077426751,12060,358.6632
2002,80514.425031416,70578.9250203929,9935.50001102317,235.9481
2003,95357.1276924094,88401.0176591195,6956.11003328998,777.6516
2004,113542.761745188,102926.171763046,10616.5899821425,129.6091
2005,103721.8978593,92201.5678255693,11520.3300337309,246.7312
2006,95114.1178156485,85044.6878238056,10069.4299918429,299.3812
2007,101665.667012059,89903.4169624551,11762.2500496043,437.9718
2008,116614.618488062,102054.218457197,14560.4000308649,558.8561
2009,130538.123746114,115663.633788223,14874.4899578915,399.9882
2010,123576.194360546,105612.704314469,17963.4900460769,394.4949
2011,114460.93377279,94921.7137723495,19539.2200004409,163.86
2012,81024.4466368306,67715.9366388148,13308.5099980158,105.6786
2013,77006.4151546551,71220.6951211446,5785.72003351044,248.1272
2014,70021.5929583986,52944.2029145263,17077.3900438722,41.8506
2015,63322.1677065191,54466.337661765,8855.83004475407,756.9186
2016,72076.0292334487,62020.5692365352,10055.4599969135,75.0929
2017,67253.5043761988,53190.5843382791,14062.9200379197,333.8118
2018,62003.1429264314,58994.052889173,3009.09003725832,257.8951

Mature and immature numbers-at-age (millions)
Year,3,4,5,6,7,8+
1980,101.4506,238.635,40.184,4.4724,0.4528,0.6138
1981,26.4955,62.1481,146.1866,24.6165,2.7398,0.6533
1982,71.5099,16.5229,38.7562,91.1635,15.3511,2.116
1983,309.5894,42.4227,9.8021,22.9918,54.082,10.3622
1984,158.8301,194.5899,26.6645,6.161,14.4513,40.5059
1985,57.0369,98.5571,120.7467,16.5458,3.823,34.102
1986,132.5017,32.7632,56.6133,69.3595,9.5043,21.785
1987,628.5605,80.2187,19.8354,34.2746,41.9914,18.943
1988,124.974,415.5511,53.0338,13.1135,22.6595,40.2847
1989,26.7083,74.2958,247.0408,31.528,7.7958,37.4197
1990,57.5621,13.3884,37.2431,123.8371,15.8044,22.6657
1991,628.8353,35.585,8.2767,23.0237,76.5562,23.7823
1992,78.3648,427.5698,24.1956,5.6277,15.6547,68.2241
1993,39.4405,50.1842,273.8125,15.4947,3.6039,53.7154
1994,50.1447,21.5429,27.4112,149.5595,8.4634,31.3084
1995,197.6267,30.5546,13.1267,16.7024,91.131,24.2341
1996,180.2195,130.698,20.2069,8.6812,11.046,76.2953
1997,416.0803,105.6522,76.6207,11.8462,5.0893,51.2031
1998,423.77,254.4103,64.6006,46.8493,7.2433,34.4197
1999,117.9132,276.6589,166.0921,42.1746,30.5857,27.1998
2000,249.8329,73.6741,172.8609,103.777,26.3513,36.1053
2001,358.6632,165.8858,48.9186,114.7774,68.9066,41.4704
2002,235.9481,222.5227,102.9193,30.3502,71.2105,68.4804
2003,777.6516,148.9244,140.4507,64.96,19.1563,88.1693
2004,129.6091,520.7421,99.7249,94.0506,43.4994,71.8689
2005,246.7312,83.5545,335.7046,64.2892,60.6312,74.374
2006,299.3812,156.8883,53.1296,213.4636,40.8794,85.8454
2007,437.9718,192.2747,100.76,34.122,137.095,81.3878
2008,558.8561,280.3505,123.0772,64.4976,21.8419,139.8532
2009,399.9882,355.4594,178.3164,78.283,41.0236,102.8459
2010,394.4949,254.5058,226.1728,113.4597,49.8101,91.5417
2011,163.86,243.9279,157.3685,139.8494,70.1555,87.402
2012,105.6786,97.6441,145.3566,93.7758,83.3362,93.8885
2013,248.1272,63.0947,58.2978,86.7843,55.9883,105.811
2014,41.8506,163.3297,41.5321,38.3745,57.1257,106.5043
2015,756.9186,22.6717,88.4806,22.4992,20.7886,88.6433
2016,75.0929,484.4914,14.5118,56.635,14.4014,70.0456
2017,333.8118,45.9021,296.1554,8.8706,34.6193,51.62
2018,257.8951,195.1585,26.836,173.1432,5.1861,50.4186

Mature numbers-at-age (millions)
Year,3,4,5,6,7,8+
1980,32.5207,208.6489,39.7963,4.4694,0.4527,0.6138
1981,8.4933,54.3388,144.7758,24.6003,2.7396,0.6533
1982,22.923,14.4467,38.3822,91.1033,15.3504,2.116
1983,99.2411,37.092,9.7075,22.9767,54.0796,10.3622
1984,50.9141,170.1384,26.4071,6.1569,14.4507,40.5058
1985,18.2836,86.1728,119.5815,16.5349,3.8229,34.1019
1986,42.4744,28.6463,56.067,69.3137,9.5038,21.7849
1987,201.4896,70.1387,19.644,34.252,41.9895,18.943
1988,40.0613,363.3344,52.522,13.1048,22.6585,40.2846
1989,8.5615,64.96,244.6567,31.5072,7.7955,37.4195
1990,18.4519,11.7061,36.8837,123.7553,15.8037,22.6656
1991,201.5777,31.1135,8.1968,23.0085,76.5528,23.7822
1992,25.1204,373.8429,23.9621,5.6239,15.654,68.2239
1993,12.6429,43.8782,271.17,15.4845,3.6038,53.7152
1994,16.0742,18.8359,27.1466,149.4607,8.463,31.3083
1995,63.3506,26.7153,13,16.6914,91.1269,24.2341
1996,57.7707,114.275,20.0119,8.6755,11.0455,76.2951
1997,133.3775,92.3764,75.8812,11.8383,5.089,51.203
1998,135.8425,222.442,63.9771,46.8184,7.243,34.4196
1999,37.7979,241.8949,164.4893,42.1467,30.5843,27.1997
2000,80.0857,64.4164,171.1927,103.7085,26.3502,36.1051
2001,114.9721,145.0412,48.4465,114.7016,68.9035,41.4702
2002,75.6348,194.5613,101.9261,30.3302,71.2073,68.4801
2003,249.2818,130.2111,139.0952,64.9171,19.1554,88.169
2004,41.5471,455.3074,98.7625,93.9885,43.4975,71.8686
2005,79.0915,73.0554,332.4649,64.2468,60.6285,74.3738
2006,95.9688,137.1743,52.6169,213.3227,40.8776,85.8451
2007,140.395,168.1142,99.7877,34.0995,137.0889,81.3876
2008,179.1453,245.1226,121.8894,64.455,21.8409,139.8528
2009,128.2191,310.7936,176.5956,78.2313,41.0217,102.8455
2010,126.4582,222.5254,223.9902,113.3848,49.8079,91.5414
2011,52.5265,213.2768,155.8498,139.757,70.1524,87.4018
2012,33.876,85.3745,143.9538,93.7139,83.3325,93.8882
2013,79.5389,55.1665,57.7352,86.727,55.9858,105.8106
2014,13.4155,142.8062,41.1313,38.3492,57.1232,106.504
2015,242.6357,19.8229,87.6267,22.4843,20.7877,88.643
2016,24.0716,423.6119,14.3718,56.5976,14.4007,70.0454
2017,107.0058,40.1342,293.2973,8.8648,34.6178,51.6198
2018,82.6701,170.6356,26.577,173.0289,5.1859,50.4185

Spawning numbers-at-age (millions)
Year,3,4,5,6,7,8+
1980,19.5979,178.2516,34.6777,3.8997,0.395,0.5356
1981,5.534,47.3975,128.4484,21.8509,2.4336,0.5803
