MODEL RESULTS

Report produced by model_selection.R
Contact: Sherri.Dressel@alaska.gov or Jane.Sullivan1@alaska.gov
HER_condCatch.19_321

Model structure
Survival time blocks:,1980-1998; 1999-2014; 2015-2018
Maturity time blocks:,1980-2014; 2015-2018
Selectivity time blocks:,1980-2018

Model diagnostics
Number of parameters:,59
Negative log likelihood:,-1238.9
Maximum gradient compoent:,2.75412909674275e-05

Forecast
Mature biomass forecast (tons):,60729.6
Threshold placeholder, TODO
GHL (tons):,12145.9
Harvest rate:, 0.2

Forecast values by age
Age,Mature and immature numbers-at-age forecast (millions),Mature numbers-at-age (millions),Proportion mature numbers-at-age,Weight-at-age used in forecast (g),Survival,Maturity,Selectivity
3,659.8722,70.8792,0.139823163522944,80.5,0.490220494655175,0.1096,0.0783
4,210.1422,140.5391,0.27724101796673,95.9,0.490220494655175,0.3099,0.2331
5,115.3582,166.5333,0.328519690373418,100.8,0.490220494655175,0.6211,0.521
6,8.581,18.4453,0.0363869823323311,126.8,0.490220494655175,0.8568,0.7956
7,38.9204,97.2337,0.191812598548529,151.4,0.490220494655175,0.9562,0.933
8+,5.077,13.2897,0.0262165472560479,155.2,0.490220494655175,0.9876,0.9803

Catch and biomass time series
Year,Mature biomass (tons),Spawning biomass (tons),Catch (tons),Mature and immature age-3 abundance (recruitment in millions)
1980,26877.0905443242,22492.0905443242,4385,432.5027
1981,33752.798783042,30246.7987609956,3506.00002204634,111.522
1982,28488.9965607707,24125.9966048634,4362.99995590732,298.1299
1983,35507.7931612249,30057.7931612249,5450,1471.08
1984,37202.2671355189,31372.2671355189,5830,664.8987
1985,37058.8781719174,29583.8781719174,7475,196.9022
1986,33740.9715822659,28297.9716263586,5442.99995590732,512.5176
1987,46446.4586961794,42230.458674133,4216.00002204634,3276.575
1988,49885.1861813532,40310.1861813532,9575,437.0876
1989,44905.9239621685,32770.9239621685,12135,84.8855
1990,36880.7537644128,33076.7537864591,3803.99997795366,220.1629
1991,45444.7649860006,43536.7650300933,1907.99995590732,3849.5387
1992,55983.3514848211,50615.3515289138,5367.99995590732,291.1393
1993,52739.1560660508,42553.1560440045,10186.0000220463,125.9038
1994,46328.2868890408,41441.3769042527,4886.90998478802,176.9307
1995,41243.8987852466,38265.9988094976,2977.89997574902,745.0797
1996,31750.8332414736,23501.6832381666,8249.15000330695,573.5739
1997,38757.104543751,27502.5844926035,11254.5200511475,1371.3644
1998,48130.268303975,41343.7083048568,6786.55999911815,1160.5083
1999,48632.1093939461,39210.6493749862,9421.46001895985,225.7479
2000,57185.225754536,52565.8557287418,4619.37002579422,573.7309
2001,65686.7783681298,53626.7783681298,12060,815.54
2002,67436.5010251549,57501.0010141317,9935.50001102317,544.7251
2003,82300.9239621685,75344.8139288785,6956.11003328998,1851.6609
2004,91870.6644767301,81254.0744945876,10616.5899821425,285.3666
2005,99156.4685068013,87636.1384730704,11520.3300337309,536.0797
2006,95650.1835357922,85580.7535439494,10069.4299918429,647.1472
2007,94809.3523887211,83047.1023391168,11762.2500496043,920.8368
2008,98767.1005754095,84206.7005445446,14560.4000308649,1145.6721
2009,105785.64055645,90911.1505985582,14874.4899578915,826.1649
2010,105968.132233956,88004.6421878789,17963.4900460769,789.8698
2011,101533.428536784,81994.2085363434,19539.2200004409,336.3168
2012,78378.7110606495,65070.2010626337,13308.5099980158,229.8323
2013,78381.7407791177,72596.0207456073,5785.72003351044,608.1998
2014,67139.1861593069,50061.7961154346,17077.3900438722,94.0659
2015,72115.6771533764,63259.8471086223,8855.83004475407,2248.0299
2016,62892.2443175555,52836.784320642,10055.4599969135,203.1884
2017,66723.0261910536,52660.1061531339,14062.9200379197,1153.6945
2018,61242.0785290681,58232.9884918098,3009.09003725832,929.2833

Mature and immature numbers-at-age (millions)
Year,3,4,5,6,7,8+
1980,432.5027,758.5892,106.8546,9.3252,0.545,0.4392
1981,111.522,198.8472,339.4928,45.3914,3.7591,0.3844
1982,298.1299,51.55,90.4594,149.8199,19.4421,1.747
1983,1471.08,137.2827,23.1808,38.8601,61.4901,8.4876
1984,664.8987,676.7536,61.5525,9.8902,15.7752,27.6519
1985,196.9022,305.8653,303.3893,26.253,4.0128,17.0693
1986,512.5176,90.3122,135.8883,126.6704,10.2911,7.9198
1987,3276.575,235.8163,40.5128,58.0449,51.518,7.1923
1988,437.0876,1514.9923,107.3685,17.9135,24.9384,24.8406
1989,84.8855,200.5046,673.3578,44.8733,7.0335,18.8066
1990,220.1629,38.7377,87.6986,270.7773,16.5359,8.9782
1991,3849.5387,101.7811,17.6292,38.7358,116.1395,10.7603
1992,291.1393,1787.31,46.9237,8.0204,17.3985,56.6193
1993,125.9038,134.6006,813.5226,20.7335,3.4421,31.1716
1994,176.9307,57.8011,59.9696,341.9548,8.2168,13.1721
1995,745.0797,81.7832,26.2934,26.4616,146.4378,8.9907
1996,573.5739,345.1815,37.458,11.7854,11.6137,67.4752
1997,1371.3644,261.6674,150.8273,15.0263,4.3253,27.2773
1998,1160.5083,625.666,114.3599,60.5354,5.5194,10.9099
1999,225.7479,534.5207,281.556,49.213,24.9145,6.5722
2000,573.7309,133.7983,307.1752,152.3718,25.0607,15.4943
2001,815.54,343.1231,79.0281,177.2044,85.9,22.5615
2002,544.7251,483.7446,197.6638,43.0152,91.0836,53.9869
2003,1851.6609,324.0334,281.1175,109.8221,22.852,75.0751
2004,285.3666,1106.8178,191.0893,161.5875,61.5638,54.0144
2005,536.0797,170.1799,648.1407,108.0745,88.3041,61.8789
2006,647.1472,319.7353,99.6946,366.9018,59.145,80.5739
2007,920.8368,386.2952,187.7712,56.7589,202.609,75.7208
2008,1145.6721,548.7874,225.7625,105.7114,30.793,147.8835
2009,826.1649,681.4719,318.8602,125.3828,56.1232,92.0496
2010,789.8698,491.7311,396.7131,177.8812,67.0438,77.1457
2011,336.3168,469.1096,284.3691,217.9086,92.7848,72.8457
2012,229.8323,199.3975,269.8603,154.2669,111.4019,81.6922
2013,608.1998,136.5138,115.3498,148.3447,80.5672,97.8057
2014,94.0659,363.9293,80.7602,66.7855,84.1051,99.8536
2015,2248.0299,55.4957,206.191,42.2427,32.162,84.055
2016,203.1884,1089.7031,26.2969,93.5325,18.347,49.0737
2017,1153.6945,98.1148,510.3238,11.6032,38.855,26.9179
2018,929.2833,554.4777,45.2869,217.4837,4.5531,24.5414

Mature numbers-at-age (millions)
Year,3,4,5,6,7,8+
1980,40.6442,185.3498,53.6391,7.0739,0.4945,0.4253
1981,10.4802,48.5853,170.4193,34.433,3.4109,0.3722
1982,28.0166,12.5955,45.409,113.6505,17.6411,1.6916
1983,138.2439,33.543,11.6363,29.4785,55.7941,8.2185
1984,62.4835,165.3545,30.8982,7.5025,14.3139,26.775
1985,18.5038,74.7336,152.296,19.9151,3.6411,16.528
1986,48.1635,22.0664,68.2135,96.0897,9.3378,7.6687
1987,307.9143,57.6182,20.3367,44.0318,46.7457,6.9643
1988,41.0751,370.1655,53.897,13.5888,22.6283,24.0529
1989,7.9771,48.9903,338.0135,34.04,6.382,18.2102
1990,20.6897,9.465,44.0231,205.4065,15.0041,8.6935
1991,361.7582,24.8687,8.8496,29.3842,105.3811,10.4191
1992,27.3596,436.7023,23.5548,6.0841,15.7868,54.8239
1993,11.8317,32.8876,408.3737,15.7281,3.1232,30.1831
1994,16.627,14.1228,30.1037,259.4004,7.4557,12.7544
1995,70.0184,19.9825,13.1988,20.0733,132.8728,8.7056
1996,53.9013,84.3399,18.8033,8.9402,10.5379,65.3355
1997,128.8732,63.9345,75.7126,11.3986,3.9246,26.4123
