MODEL RESULTS

Report produced by model_selection.R
Contact: Sherri.Dressel@alaska.gov or Jane.Sullivan1@alaska.gov
HER_condEffort.13_121

Model structure
Survival time blocks:,1980-2018
Maturity time blocks:,1980-2014; 2015-2018
Selectivity time blocks:,1980-2018

Model diagnostics
Number of parameters:,96
Negative log likelihood:,-1189.9
Maximum gradient compoent:,0.000771153128359575

Forecast
Mature biomass forecast (tons):,74847.6
Threshold placeholder, TODO
GHL (tons):,14969.5
Harvest rate:, 0.2

Forecast values by age
Age,Mature and immature numbers-at-age forecast (millions),Mature numbers-at-age (millions),Proportion mature numbers-at-age,Weight-at-age used in forecast (g),Survival,Maturity,Selectivity
3,566.1892,82.2936,0.131753681825175,80.5,0.576546086832947,0.1567,0.0999
4,228.1649,186.7723,0.299026147695036,95.9,0.576546086832947,0.4382,0.2779
5,126.7701,197.4728,0.316157859910449,100.8,0.576546086832947,0.766,0.5718
6,10.668,21.8769,0.0350253497467747,126.8,0.576546086832947,0.9321,0.8224
7,52.777,118.7405,0.190105889847597,151.4,0.576546086832947,0.9829,0.9414
8+,7.547,17.4458,0.0279310709749682,155.2,0.576546086832947,0.9959,0.9824

Catch and biomass time series
Year,Mature biomass (tons),Spawning biomass (tons),Catch (tons),Mature and immature age-3 abundance (recruitment in millions)
1980,20052.1042130558,15667.1042130558,4385,174.0087
1981,26955.3936374259,23449.3936153795,3506.00002204634,46.86
1982,23126.390352521,18763.3903966137,4362.99995590732,129.6204
1983,27121.2337132653,21671.2337132653,5450,629.0505
1984,30276.9462510196,24446.9462510196,5830,291.4166
1985,31989.077360612,24514.077360612,7475,90.1927
1986,28516.9206772636,23073.9207213563,5442.99995590732,233.4799
1987,34723.5279657841,30507.5279437377,4216.00002204634,1355.1195
1988,41303.856125576,31728.856125576,9575,199.8261
1989,38643.6435988448,26508.6435988448,12135,41.66
1990,30263.3265724553,26459.3265945016,3803.99997795366,105.1296
1991,33830.721686986,31922.7217310787,1907.99995590732,1612.8264
1992,47248.9083754051,41880.9084194978,5367.99995590732,150.8717
1993,47861.4669635574,37675.4669415111,10186.0000220463,68.5869
1994,42283.9605150025,37397.0505302145,4886.90998478802,102.574
1995,40240.6617209374,37262.7617451884,2977.89997574902,435.922
1996,35504.7346722811,27255.5846689742,8249.15000330695,382.4097
1997,46267.9373442977,35013.4172931502,11254.5200511475,961.8818
1998,63788.1677285654,57001.6077294473,6786.55999911815,985.8655
1999,74382.232853458,64960.7728344981,9421.46001895985,247.0122
2000,77666.4355475209,73047.0655217267,4619.37002579422,599.0955
2001,82565.6764919862,70505.6764919862,12060,825.557
2002,82887.4791110915,72951.9791000683,9935.50001102317,550.2107
2003,102890.969046937,95934.8590136467,6956.11003328998,1976.8795
2004,114863.711281113,104247.12129897,10616.5899821425,284.6793
2005,118322.749950396,106802.419916665,11520.3300337309,539.7504
2006,105990.658854913,95921.2288630702,10069.4299918429,656.6749
2007,104245.925615644,92483.6755660398,11762.2500496043,951.5657
2008,112802.517361494,98242.117330629,14560.4000308649,1209.9325
2009,124943.255693468,110068.765735576,14874.4899578915,863.7601
2010,123138.961837783,105175.471791706,17963.4900460769,818.5544
2011,114132.023854141,94592.8038537005,19539.2200004409,315.3999
2012,83293.7209815031,69985.2109834873,13308.5099980158,202.018
2013,77464.350184087,71678.6301505765,5785.72003351044,506.3428
2014,63206.6766242642,46129.286580392,17077.3900438722,68.4133
2015,61472.5518640182,52616.7218192641,8855.83004475407,1472.0031
2016,62530.7404263762,52475.2804294627,10055.4599969135,140.389
2017,70358.3860975771,56295.4660596574,14062.9200379197,811.093
2018,69034.6985162812,66025.6084790229,3009.09003725832,743.5079

Mature and immature numbers-at-age (millions)
Year,3,4,5,6,7,8+
1980,174.0087,384.6447,58.0688,5.5424,0.29,0.2917
1981,46.86,97.3735,204.0817,28.2178,2.4987,0.2515
1982,129.6204,26.572,53.6033,106.9825,14.1877,1.3549
1983,629.0505,72.9741,14.3376,26.9652,50.6945,7.1529
1984,291.4166,353.1485,39.0674,7.0971,12.4846,25.9113
1985,90.1927,163.7213,189.4485,19.42,3.3058,17.2176
1986,233.4799,50.3284,86.1854,90.5824,8.5539,8.5975
1987,1355.1195,131.3107,27.0786,43.1021,42.5625,7.7843
1988,199.8261,769.263,72.506,14.2843,21.8677,25.0505
1989,41.66,111.5485,405.3914,34.7453,6.312,19.8098
1990,105.1296,22.9637,56.753,180.7065,13.836,9.7232
1991,1612.8264,59.7052,12.6953,30.0128,92.0111,11.752
1992,150.8717,923.5773,33.7775,7.0398,16.3609,56.09
1993,68.5869,85.7102,511.043,17.895,3.5939,36.1712
1994,102.574,38.4473,45.696,250.8198,8.1842,17.4036
1995,435.922,58.3375,21.3405,24.365,129.2308,12.9217
1996,382.4097,249.2282,32.8567,11.7255,13.1077,75.6878
1997,961.8818,214.1642,132.5288,16.0397,5.3214,38.5334
1998,985.8655,539.2602,114.2185,65.0893,7.3429,19.2227
1999,247.0122,560.6254,299.2133,60.8564,33.5008,13.3955
2000,599.0955,140.1328,309.0146,157.2655,30.7143,23.1734
2001,825.557,342.9805,79.2216,171.1022,85.548,29.0316
2002,550.2107,467.6901,188.3116,41.3049,85.3618,55.8773
2003,1976.8795,312.6748,259.0181,99.9492,21.1421,70.8936
2004,284.6793,1130.444,176.1945,142.4682,53.8519,48.9772
2005,539.7504,162.2841,631.532,95.2049,74.8227,53.1629
2006,656.6749,307.6091,90.5952,340.7296,49.8926,66.0213
2007,951.5657,374.4897,172.0349,49.0616,179.5228,60.1279
2008,1209.9325,541.4953,208.1898,92.0255,25.3959,121.9676
2009,863.7601,686.9171,299.0861,109.8889,46.7296,73.0839
2010,818.5544,490.8863,380.4897,158.7945,56.2727,60.0949
2011,315.3999,463.7407,269.5471,198.4248,79.2465,56.6627
2012,202.018,178.1807,252.6448,138.3103,96.744,64.4519
2013,506.3428,114.2894,97.4567,130.6953,68.2276,77.5025
2014,68.4133,289.4774,64.3621,53.5345,70.2858,77.4431
2015,1472.0031,38.133,151.9156,30.5791,23.366,61.4869
2016,140.389,832.1967,20.8172,78.2787,14.9994,40.4232
2017,811.093,79.0587,449.3793,10.4888,37.1779,25.4152
2018,743.5079,454.3494,42.0673,219.6681,4.7693,27.3691

Mature numbers-at-age (millions)
Year,3,4,5,6,7,8+
1980,23.6358,143.7845,40.2957,4.9657,0.2814,0.2893
1981,6.365,36.3993,141.6183,25.2818,2.4246,0.2495
1982,17.6065,9.9329,37.1969,95.851,13.7668,1.344
1983,85.4446,27.2785,9.9493,24.1595,49.1903,7.0957
1984,39.5834,132.0109,27.11,6.3587,12.1142,25.7043
1985,12.251,61.2009,131.4639,17.3993,3.2077,17.0801
1986,31.7138,18.8133,59.8066,81.1573,8.3001,8.5289
1987,184.0673,49.0854,18.7906,38.6173,41.2996,7.7221
1988,27.1426,287.5591,50.314,12.798,21.2189,24.8505
1989,5.6587,41.6981,281.313,31.1301,6.1248,19.6515
1990,14.2799,8.5841,39.3826,161.9039,13.4254,9.6455
1991,219.0719,22.3185,8.8097,26.8899,89.2811,11.6581
1992,20.4931,345.2435,23.4392,6.3073,15.8754,55.642
1993,9.3162,32.0394,354.6278,16.033,3.4872,35.8823
1994,13.9327,14.372,31.7098,224.7219,7.9414,17.2646
1995,59.2117,21.8072,14.8088,21.8298,125.3964,12.8185
1996,51.9431,93.1643,22.8002,10.5054,12.7188,75.0833
