MODEL RESULTS

Report produced by model_selection.R
Contact: Sherri.Dressel@alaska.gov or Jane.Sullivan1@alaska.gov
HER_condCatch.12_322

Model structure
Survival time blocks:,1980-1998; 1999-2014; 2015-2018
Maturity time blocks:,1980-1998; 1999-2018
Selectivity time blocks:,1980-1998; 1999-2018

Model diagnostics
Number of parameters:,61
Negative log likelihood:,-1244
Maximum gradient compoent:,0.000115298079020369

Forecast
Mature biomass forecast (tons):,60069.1
Threshold placeholder, TODO
GHL (tons):,12013.8
Harvest rate:, 0.2

Forecast values by age
Age,Mature and immature numbers-at-age forecast (millions),Mature numbers-at-age (millions),Proportion mature numbers-at-age,Weight-at-age used in forecast (g),Survival,Maturity,Selectivity
3,741.9202,75.2424,0.151354208846456,80.5,0.496684630784536,0.1054,0.0966
4,217.1757,128.5778,0.258641287282408,95.9,0.496684630784536,0.278,0.2682
5,123.4959,156.2502,0.314305835580743,100.8,0.496684630784536,0.5573,0.5568
6,9.4334,18.2969,0.0368052165247615,126.8,0.496684630784536,0.8045,0.8116
7,45.0083,104.1671,0.209537827186927,151.4,0.496684630784536,0.9308,0.9366
8+,5.9365,14.5935,0.029355624578705,155.2,0.496684630784536,0.9778,0.9806

Catch and biomass time series
Year,Mature biomass (tons),Spawning biomass (tons),Catch (tons),Mature and immature age-3 abundance (recruitment in millions)
1980,26343.9346105514,21958.9346105514,4385,573.2441
1981,32854.6708481228,29348.6708260764,3506.00002204634,146.6494
1982,28370.5159946207,24007.5160387134,4362.99995590732,393.3994
1983,36179.5361449767,30729.5361449767,5450,1942.054
1984,36695.5187504134,30865.5187504134,5830,874.9299
1985,35810.703278291,28335.703278291,7475,258.1688
1986,33278.1015895412,27835.1016336339,5442.99995590732,666.7764
1987,47204.8647456955,42988.8647236491,4216.00002204634,4332.5041
1988,48560.7415286933,38985.7415286933,9575,570.9519
1989,43193.2425758945,31058.2425758945,12135,110.7084
1990,36778.6547322472,32974.6547542935,3803.99997795366,286.4996
1991,46880.1268766948,44972.1269207875,1907.99995590732,5129.7705
1992,54809.3602151723,49441.360259265,5367.99995590732,375.4403
1993,50586.8094534712,40400.8094314249,10186.0000220463,161.0219
1994,45830.8583743028,40943.9483895148,4886.90998478802,224.2158
1995,41318.270244053,38340.370268304,2977.89997574902,948.275
1996,30629.4173151965,22380.2673118896,8249.15000330695,701.1155
1997,35519.3973632576,24264.8773121101,11254.5200511475,1563.05
1998,41449.864525232,34663.3045261139,6786.55999911815,1180.7005
1999,53673.8238276858,44252.3638087259,9421.46001895985,211.9881
2000,62277.0562622633,57657.6862364691,4619.37002579422,533.6161
2001,70301.4655305452,58241.4655305452,12060,755.6732
2002,71939.2285985141,62003.7285874909,9935.50001102317,505.3172
2003,86604.3896470381,79648.2796137481,6956.11003328998,1679.9329
2004,96457.5894530303,85840.9994708878,10616.5899821425,263.8746
2005,103226.945369166,91706.6153354351,11520.3300337309,493.4678
2006,98249.2526290262,88179.8226371834,10069.4299918429,595.4229
2007,97349.4164333429,85587.1663837386,11762.2500496043,845.3128
2008,102007.458167067,87447.0581362023,14560.4000308649,1048.2464
2009,109842.113692983,94967.6237350912,14874.4899578915,760.5429
2010,109724.233669173,91760.7436230958,17963.4900460769,727.618
2011,104698.069732578,85158.849732137,19539.2200004409,310.0805
2012,80458.5155096012,67150.0055115854,13308.5099980158,213.756
2013,80303.6637712472,74517.9437377367,5785.72003351044,581.8714
2014,69487.6543795057,52410.2643356335,17077.3900438722,92.1398
2015,68924.9737648537,60069.1437200997,8855.83004475407,2323.2199
2016,59849.939041866,49794.4790449525,10055.4599969135,206.5172
2017,64412.9566348465,50350.0365969267,14062.9200379197,1177.3959
2018,60149.9876540488,57140.8976167905,3009.09003725832,935.6863

Mature and immature numbers-at-age (millions)
Year,3,4,5,6,7,8+
1980,573.2441,961.457,126.5929,10.4112,0.5745,0.421
1981,146.6494,249.7973,409.8926,51.372,3.9888,0.3676
1982,393.3994,64.1655,107.9537,172.3476,20.9365,1.7445
1983,1942.054,171.7115,27.5068,44.448,67.7322,8.6807
1984,874.9299,846.7937,73.3563,11.2233,17.1932,28.6592
1985,258.1688,381.419,361.5127,29.8779,4.3279,17.0378
1986,666.7764,112.345,161.8589,144.9203,11.2017,7.6339
1987,4332.5041,290.8338,48.0493,66.2398,56.3531,7.091
1988,570.9519,1895.524,125.6586,20.191,26.9675,25.3689
1989,110.7084,248.3929,803.6974,50.2587,7.5393,18.6779
1990,286.4996,48.0165,104.236,312.6585,17.8515,8.7238
1991,5129.7705,125.3844,20.7667,43.913,127.8465,10.6713
1992,375.4403,2251.0089,54.7082,8.9486,18.6599,58.4064
1993,161.0219,164.2433,972.2535,22.9693,3.6377,30.6386
1994,224.2158,70.1211,69.8673,392.2627,8.7104,12.4199
1995,948.275,98.1151,30.3151,29.4051,160.1265,8.4543
1996,701.1155,415.5173,42.6073,12.9059,12.2412,69.3161
1997,1563.05,303.7598,173.7302,16.411,4.5012,26.4018
1998,1180.7005,676.672,126.6709,66.4376,5.6485,9.8226
1999,211.9881,514.62,288.7017,51.507,25.5444,5.7261
2000,533.6161,127.6756,300.3137,159.3895,27.0055,15.9416
2001,755.6732,324.6476,76.6749,176.3882,91.7599,24.4468
2002,505.3172,455.3294,189.697,42.4513,92.8835,59.535
2003,1679.9329,305.4865,268.5804,107.2096,23.0664,80.9632
2004,263.8746,1021.3336,183.0929,157.0828,61.3321,58.6811
2005,493.4678,159.9642,607.1768,105.239,87.5557,65.6925
2006,595.4229,299.1281,95.0811,348.8648,58.6256,83.8557
2007,845.3128,361.2545,178.2504,54.9287,195.9363,78.6672
2008,1048.2464,511.9158,214.1421,101.8188,30.3305,148.8068
2009,760.5429,633.4088,301.5484,120.6689,55.0775,94.3379
2010,727.618,459.9079,373.9141,170.7122,65.7349,79.4799
2011,310.0805,438.7922,269.3766,208.1074,90.6189,74.8967
2012,213.756,186.5815,255.3838,147.8542,108.1369,83.2506
2013,581.8714,128.8968,109.2616,142.0732,78.4309,98.7238
2014,92.1398,354.0861,77.4577,64.2615,81.9559,101.0192
2015,2323.2199,55.1193,202.637,40.9493,31.4987,85.5585
2016,206.5172,1139.1995,26.4087,93.2577,18.1626,50.7144
2017,1177.3959,100.875,539.8143,11.8652,39.8778,28.5294
2018,935.6863,572.2701,47.1246,235.0298,4.8332,26.7858

Mature numbers-at-age (millions)
Year,3,4,5,6,7,8+
1980,42.5879,181.4703,50.9912,6.8883,0.4883,0.3969
1981,10.895,47.148,165.1034,33.9889,3.3907,0.3465
1982,29.2267,12.1109,43.4834,114.0291,17.7968,1.6445
1983,144.2805,32.4097,11.0796,29.4078,57.5749,8.1828
1984,65.0009,159.8282,29.5477,7.4256,14.6149,27.0152
1985,19.1801,71.991,145.6162,19.7679,3.6789,16.0604
1986,49.5366,21.2046,65.1963,95.8826,9.5219,7.196
1987,321.8735,54.8934,19.3541,43.8258,47.9023,6.6843
1988,42.4176,357.7708,50.6149,13.3588,22.9234,23.9136
1989,8.2248,46.8829,323.7268,33.2523,6.4087,17.6064
1990,21.2848,9.0629,41.9859,206.862,15.1744,8.2234
1991,381.1046,23.6657,8.3647,29.0538,108.6743,10.0592
1992,27.8925,424.8668,22.0363,5.9206,15.8616,55.0559
1993,11.9628,31.0001,391.6207,15.197,3.0922,28.881
1994,16.6576,13.235,28.1423,259.53,7.4042,11.7074
1995,70.4499,18.5187,12.2108,19.4551,136.1136,7.9693
1996,52.0878,78.4269,17.1621,8.5388,10.4055,65.3398
1997,116.1232,57.3332,69.978,10.8579,3.8262,24.8873
1998,87.7175,127.7185,51.0226,43.9566,4.8015,9.2591
1999,22.3397,143.0838,160.905,41.4398,23.7776,5.5989
2000,56.2335,35.4986,167.3768,128.2364,25.1376,15.5873
2001,79.6344,90.2643,42.734,141.9127,85.4131,23.9036
2002,53.2513,126.5988,105.7257,34.1541,86.459,58.2119
2003,177.0347,84.9368,149.6906,86.2552,21.4709,79.1639
2004,27.8076,283.9693,102.045,126.3806,57.0899,57.377
2005,52.0026,44.4761,338.4039,84.6697,81.4997,64.2326
2006,62.7469,83.1689,52.9925,280.6783,54.5706,81.9921
2007,89.0808,100.4424,99.346,44.1927,182.3839,76.9189
2008,110.4663,142.3319,119.3499,81.9181,28.2326,145.4998
2009,80.1475,176.1116,168.065,97.0838,51.2679,92.2414
2010,76.6778,127.8718,208.3972,137.3461,61.1882,77.7136
2011,32.6769,122.0008,150.1344,167.4322,84.351,73.2322
2012,22.526,51.8767,142.3356,118.9557,100.6574,81.4005
2013,61.3188,35.8382,60.8958,114.3046,73.006,96.5298
2014,9.7099,98.4493,43.1703,51.7014,76.2872,98.7742
2015,244.8256,15.3253,112.9377,32.9456,29.32,83.6571
2016,21.7632,316.7405,14.7186,75.0302,16.9063,49.5873
2017,124.0764,28.0471,300.8601,9.5461,37.1196,27.8954
2018,98.6045,159.1127,26.2644,189.0926,4.4989,26.1905

Spawning numbers-at-age (millions)
Year,3,4,5,6,7,8+
1980,37.1858,151.7858,41.1777,5.5446,0.3983,0.327
1981,10.1073,42.7523,146.9933,30.2099,3.0347,0.3117
1982,26.1638,10.4742,36.5694,95.6511,15.0882,1.4053
1983,127.1678,27.4525,9.0858,24.0436,47.6575,6.8358
1984,57.117,134.8293,24.1103,6.0405,12.0405,22.4676
1985,16.3953,58.5115,113.5381,15.3539,2.9032,12.824
1986,43.8869,18.0859,53.9146,79.0648,7.9447,6.0569
1987,298.2965,49.7081,17.2032,38.8888,42.8065,6.0048
1988,36.1153,289.221,39.205,10.3063,17.977,18.9824
1989,6.6682,35.4404,230.7683,23.5738,4.6472,12.9817
1990,19.8105,8.2533,37.5734,184.8257,13.6479,7.4328
1991,368.3535,22.6446,7.9401,27.5588,103.3936,9.5921
1992,25.8118,383.9959,19.5423,5.2414,14.1432,49.356
1993,10.3409,25.5801,311.0632,12.0283,2.4833,23.4466
1994,15.4781,12.0265,25.119,231.2688,6.6428,10.5569
1995,66.7338,17.259,11.2335,17.8769,125.6864,7.3859
1996,41.4826,57.835,11.8605,5.8651,7.3287,46.8763
1997,91.2919,41.5231,47.2745,7.2872,2.638,17.5013
1998,76.8571,107.3265,41.438,35.5869,3.9381,7.6681
1999,18.6969,118.5259,132.3006,34.0013,19.5203,4.5997
2000,52.3884,32.9437,154.8994,118.5838,23.2502,14.4208
2001,66.9833,75.1707,35.3326,117.0949,70.5138,19.7473
2002,46.4374,109.5481,90.9769,29.3432,74.3114,50.0594
2003,163.7487,78.2275,137.4433,79.1294,19.7016,72.6615
2004,24.968,253.4475,90.6846,112.1742,50.6887,50.9643
2005,46.6622,39.6686,300.5165,75.098,72.3096,57.013
2006,56.8313,74.9158,47.5458,251.5491,48.9215,73.5317
2007,79.1297,88.6323,87.247,38.7583,160.0128,67.5145
2008,95.8379,122.493,102.1193,69.9766,24.1274,124.4115
2009,70.098,152.8686,145.0906,83.6834,44.2093,79.5826
2010,65.0959,107.5419,174.0798,114.5089,51.0399,64.8661
2011,27.0664,99.9525,122.0313,135.7863,68.4484,59.4703
2012,19.1083,43.592,118.7916,99.0877,83.8881,67.8831
2013,57.2571,33.3395,56.4983,105.9699,67.6961,89.5316
2014,7.5157,75.0332,32.535,38.8405,57.3585,74.345
2015,215.2508,13.3767,98.0641,28.5646,25.431,72.5965
2016,18.3461,264.3941,12.1991,62.0618,13.9916,41.0658
2017,98.8794,22.052,234.2507,7.4121,28.8425,21.6952
2018,94.0014,151.2945,24.9277,179.3754,4.2683,24.8523

Catch in numbers-at-age (millions)
Year,3,4,5,6,7,8+
1980,5.4021,29.6845,9.8135,1.3437,0.09,0.0699
1981,0.7877,4.3957,18.1101,3.779,0.356,0.0348
1982,3.0629,1.6367,6.914,18.378,2.7086,0.2392
1983,17.1127,4.9572,1.9938,5.3642,9.9174,1.347
1984,7.8839,24.9989,5.4374,1.3851,2.5744,4.5476
1985,2.7848,13.4795,32.0781,4.414,0.7757,3.2364
1986,5.6497,3.1187,11.2817,16.8178,1.5772,1.1391
1987,23.577,5.1853,2.1509,4.937,5.0958,0.6795
1988,6.3023,68.5498,11.4099,3.0525,4.9464,4.9312
1989,1.5566,11.4425,92.9585,9.6785,1.7615,4.6247
1990,1.4743,0.8096,4.4125,22.0363,1.5265,0.7906
1991,12.7511,1.0211,0.4246,1.495,5.2807,0.4671
1992,2.0807,40.8709,2.494,0.6792,1.7184,5.6999
1993,1.6219,5.42,80.5575,3.1687,0.6089,5.4344
1994,1.1795,1.2085,3.0233,28.2612,0.7614,1.1505
1995,3.7161,1.2597,0.9773,1.5782,10.4272,0.5834
1996,10.6052,20.5919,5.3016,2.6737,3.0768,18.4635
1997,24.8313,15.8101,22.7035,3.5707,1.1882,7.386
1998,10.8604,20.392,9.5846,8.3697,0.8634,1.591
1999,3.6428,24.5579,28.6044,7.4385,4.2573,0.9992
2000,3.8451,2.5549,12.4774,9.6526,1.8874,1.1665
