MODEL RESULTS

Report produced by model_selection.R
Contact: Sherri.Dressel@alaska.gov or Jane.Sullivan1@alaska.gov
model.6_122

Model structure
Survival time blocks:,1980-2017
Maturity time blocks:,1980-1998; 1999-2017
Selectivity time blocks:,1980-1998; 1999-2017

Model diagnostics
Number of parameters:,58
Negative log likelihood:,-1149.7
Maximum gradient compoent:,3.58249698274437e-05

Forecast
Mature biomass forecast (tons):,74771.6
Threshold placeholder, TODO
GHL (tons):,14954.3
Harvest rate:, 0.2

Forecast values by age
Age,Mature and immature numbers-at-age forecast (millions),Mature numbers-at-age (millions),Proportion mature numbers-at-age,Weight-at-age used in forecast (g),Survival,Maturity,Selectivity
3,551.9895,48.7877,0.0805689403074744,77.2,0.573555828590891,0.0884,0.1361
4,436.388,195.9066,0.323523903796249,88.2,0.573555828590891,0.2454,0.3931
5,41.4376,42.0531,0.0694472931424161,117.1,0.573555828590891,0.5215,0.869
6,166.9688,272.2001,0.449516447969233,124.8,0.573555828590891,0.785,1.3383
7,3.2698,6.5082,0.0107477658776516,137.1,0.573555828590891,0.9245,1.5867
8+,18.817,40.0841,0.0661956489069752,174.6,0.573555828590891,0.9762,1.6768

Catch and biomass time series
Year,Mature biomass (tons),Spawning biomass (tons),Catch (tons),Mature and immature age-3 abundance (recruitment in millions)
1980,24847.38861086,20462.38861086,4385,172.9019
1981,30411.9462510196,26905.9462289733,3506.00002204634,45.3565
1982,24464.5711986596,20101.5712427523,4362.99995590732,124.0339
1983,29960.6509182301,24510.6509182301,5450,604.4446
1984,34766.8698604467,28936.8698604467,5830,278.811
1985,35364.8784144271,27889.8784144271,7475,85.6249
1986,30333.6055689058,24890.6056129985,5442.99995590732,223.3574
1987,39525.8357768028,35309.8357547565,4216.00002204634,1329.328
1988,48455.4222976697,38880.4222976697,9575,188.5463
1989,42520.9151436319,30385.9151436319,12135,37.7705
1990,31410.4829251086,27606.4829471549,3803.99997795366,100.1936
1991,37953.0539694438,36045.0540135364,1907.99995590732,1590.1588
1992,56090.0044092683,50722.004453361,5367.99995590732,142.5233
1993,53151.9617936903,42965.961771644,10186.0000220463,64.3947
1994,43637.1414713728,38750.2314865848,4886.90998478802,95.6915
1995,41479.4302123063,38501.5302365572,2977.89997574902,401.5736
1996,37693.50768315,29444.357679843,8249.15000330695,344.2753
1997,50731.4575938623,39476.9375427148,11254.5200511475,917.6282
1998,73549.1315946119,66762.5715954937,6786.55999911815,1035.9993
1999,53639.9703476708,44218.510328711,9421.46001895985,264.8378
2000,61003.6810776252,56384.3110518309,4619.37002579422,667.4203
2001,68436.2078088141,56376.2078088141,12060,941.478
2002,69848.9330673075,59913.4330562843,9935.50001102317,623.6944
2003,86961.1253554972,80005.0153222073,6956.11003328998,2251.5136
2004,97960.5870940717,87343.9971119293,10616.5899821425,325.4611
2005,106008.506801296,94488.1767675654,11520.3300337309,617.0662
2006,100285.9737869,90216.5437950572,10069.4299918429,748.8734
2007,97671.1451972045,85908.8951476003,11762.2500496043,1075.7826
2008,101973.723627064,87413.3235961992,14560.4000308649,1356.6954
2009,110573.580766772,95699.0908088803,14874.4899578915,971.5
2010,111019.261337331,93055.7712912542,17963.4900460769,926.9153
2011,105696.740999581,86157.5209991402,19539.2200004409,376.021
2012,80331.7099142397,67023.1999162239,13308.5099980158,250.5253
2013,78321.6958045812,72535.9757710708,5785.72003351044,676.1614
2014,65333.6938645032,48256.303820631,17077.3900438722,89.1437
2015,59655.4749884257,50799.6449436716,8855.83004475407,2150.4178
2016,59778.1303600168,49722.6703631032,10055.4599969135,260.2112
2017,74733.427544699,60670.5075067793,14062.9200379197,1413.9247

Mature and immature numbers-at-age (millions)
Year,3,4,5,6,7,8+
1980,172.9019,367.6751,60.1138,6.2634,0.3163,0.3177
1981,45.3565,96.2238,193.7571,28.9004,2.7794,0.2688
1982,124.0339,25.5713,52.6171,100.8082,14.422,1.4908
1983,604.4446,69.4575,13.7176,26.2886,47.3924,7.2611
1984,278.811,337.7112,37.0184,6.7585,12.1038,24.327
1985,85.6249,155.7943,180.0509,18.2521,3.1152,16.1414
1986,223.3574,47.5849,81.7659,85.7917,7.9901,7.9954
1987,1329.328,124.9511,25.4533,40.6003,39.9636,7.1857
1988,188.5463,750.275,68.5366,13.3284,20.4514,23.3019
1989,37.7705,104.7661,393.5954,32.6252,5.8261,18.2135
1990,100.1936,20.7756,53.3567,175.3605,12.8696,8.7829
1991,1590.1588,56.5677,11.4059,27.9926,88.5767,10.7187
1992,142.5233,905.4858,31.8051,6.2848,15.1723,53.3985
1993,64.3947,80.5075,497.8298,16.7359,3.1883,34.0436
1994,95.6915,35.9133,42.6861,242.5445,7.5773,16.0948
1995,401.5736,54.0994,19.7919,22.5729,123.93,11.8595
1996,344.2753,228.1962,30.2434,10.7789,12.0327,71.6501
1997,917.6282,191.4134,119.9223,14.4522,4.7393,34.9245
1998,1035.9993,510.7329,100.9006,57.6912,6.4193,16.7558
1999,264.8378,585.5067,281.2004,53.2528,29.3941,11.5688
2000,667.4203,149.7073,321.7936,146.3866,26.1977,19.4676
2001,941.478,380.4553,84.3377,177.2996,78.8677,24.2621
2002,623.6944,532.243,209.1501,43.93,87.3057,49.0972
2003,2251.5136,353.5776,295.0255,111.055,22.3153,67.4117
2004,325.4611,1282.8809,198.9301,162.0752,59.5565,47.3282
2005,617.0662,185.0154,716.9037,107.6145,84.8224,54.7819
2006,748.8734,350.8084,103.4115,387.9969,56.361,71.6396
2007,1075.7826,426.0502,196.4959,56.2392,204.7757,66.2467
2008,1356.6954,611.0078,237.464,105.6628,29.153,137.4686
2009,971.5,769.0858,338.6381,126.0486,53.6462,81.9492
2010,926.9153,551.0992,427.1041,180.5847,64.4732,67.4513
2011,376.021,524.6538,304.0648,224.3647,90.1565,63.7056
2012,250.5253,212.4464,287.9034,157.7185,109.7275,72.4717
2013,676.1614,141.7768,117.1524,151.0506,78.5806,87.8624
2014,89.1437,385.5227,79.9214,64.6415,81.5666,88.6424
2015,2150.4178,50.0537,207.6665,39.6734,29.3939,72.9336
2016,260.2112,1218.334,27.6942,109.801,20.0159,49.9752
2017,1413.9247,147.179,670.7714,14.4761,54.3776,33.381

Mature numbers-at-age (millions)
Year,3,4,5,6,7,8+
1980,30.7825,179.1347,48.4812,5.9386,0.3124,0.3168
1981,8.075,46.8811,156.2635,27.4016,2.7451,0.2681
1982,22.0823,12.4586,42.4352,95.5801,14.2444,1.4866
1983,107.6119,33.8403,11.0631,24.9252,46.8087,7.2405
1984,49.6379,164.536,29.855,6.408,11.9548,24.258
1985,15.2442,75.9044,145.2095,17.3055,3.0769,16.0956
1986,39.7653,23.1838,65.9435,81.3424,7.8917,7.9728
1987,236.666,60.8773,20.5279,38.4947,39.4714,7.1653
1988,33.5677,365.5408,55.2742,12.6371,20.1995,23.2358
1989,6.7244,51.043,317.4314,30.9332,5.7544,18.1619
1990,17.8379,10.1221,43.0317,166.266,12.7111,8.758
1991,283.1028,27.5603,9.1988,26.5409,87.4858,10.6883
1992,25.374,441.1609,25.6505,5.9588,14.9855,53.2471
1993,11.4645,39.224,401.4955,15.868,3.1491,33.9471
1994,17.0364,17.4973,34.426,229.9657,7.484,16.0492
1995,71.4939,26.3577,15.962,21.4023,122.4037,11.8259
1996,61.2928,111.1792,24.3911,10.2199,11.8845,71.447
1997,163.3693,93.2583,96.7163,13.7026,4.681,34.8255
