MODEL RESULTS

Report produced by model_selection.R
Contact: Sherri.Dressel@alaska.gov or Jane.Sullivan1@alaska.gov
HER_condEffort.21_131

Model structure
Survival time blocks:,1980-2018
Maturity time blocks:,1980-1998; 1999-2014; 2015-2018
Selectivity time blocks:,1980-2018

Model diagnostics
Number of parameters:,98
Negative log likelihood:,-1216
Maximum gradient compoent:,8.51410623828633e-05

Forecast
Mature biomass forecast (tons):,78211.2
Threshold placeholder, TODO
GHL (tons):,15642.2
Harvest rate:, 0.2

Forecast values by age
Age,Mature and immature numbers-at-age forecast (millions),Mature numbers-at-age (millions),Proportion mature numbers-at-age,Weight-at-age used in forecast (g),Survival,Maturity,Selectivity
3,605.5286,78.5055,0.121569803742787,80.5,0.569839805862405,0.1433,0.0949
4,260.6661,184.3593,0.285489856368758,95.9,0.569839805862405,0.3771,0.2666
5,148.9975,207.4095,0.321184276380503,100.8,0.569839805862405,0.6866,0.5575
6,12.6439,24.5134,0.0379602604539609,126.8,0.569839805862405,0.888,0.8137
7,59.434,130.254,0.201705017058842,151.4,0.569839805862405,0.9663,0.938
8+,9.1008,20.7231,0.0320907859951487,155.2,0.569839805862405,0.9905,0.9813

Catch and biomass time series
Year,Mature biomass (tons),Spawning biomass (tons),Catch (tons),Mature and immature age-3 abundance (recruitment in millions)
1980,24238.8875416125,19853.8875416125,4385,177.6326
1981,29993.039970017,26487.0399479706,3506.00002204634,46.1787
1982,24266.6262483741,19903.6262924668,4362.99995590732,127.5744
1983,29709.3056504773,24259.3056504773,5450,627.3149
1984,34327.4344672502,28497.4344672502,5830,287.3944
1985,35115.875239754,27640.875239754,7475,88.31
1986,30082.2338455433,24639.233889636,5442.99995590732,229.3829
1987,39197.8497100906,34981.8496880443,4216.00002204634,1377.8799
1988,47944.7988271346,38369.7988271346,9575,194.186
1989,42375.7668819859,30240.7668819859,12135,38.4685
1990,31286.7913754712,27482.7913975176,3803.99997795366,102.6748
1991,37608.2027822483,35700.202826341,1907.99995590732,1633.2887
1992,55145.8394144492,49777.8394585419,5367.99995590732,145.5193
1993,52669.3383892943,42483.338367248,10186.0000220463,65.9411
1994,43482.5449194206,38595.6349346326,4886.90998478802,98.0424
1995,41252.5036927622,38274.6037170132,2977.89997574902,415.3022
1996,37402.0820564827,29152.9320531758,8249.15000330695,358.8885
1997,50826.6956943495,39572.175643202,11254.5200511475,958.9793
1998,73673.7935139664,66887.2335148482,6786.55999911815,1069.4107
1999,53835.1570801825,44413.6970612227,9421.46001895985,272.0808
2000,61414.5760488547,56795.2060230605,4619.37002579422,682.4658
2001,68483.729689808,56423.729689808,12060,964.1728
2002,69791.18300668,59855.6829956569,9935.50001102317,635.1226
2003,86055.3115148041,79099.2014815141,6956.11003328998,2288.5834
2004,96645.7129786812,86029.1229965387,10616.5899821425,328.2073
2005,104579.323618246,93058.9935845147,11520.3300337309,622.5888
2006,98791.5380630085,88722.1080711656,10069.4299918429,753.818
2007,95704.5393416962,83942.289292092,11762.2500496043,1082.0681
2008,99507.0926387266,84946.6926078617,14560.4000308649,1365.5721
2009,107654.47110827,92779.9811503781,14874.4899578915,968.9781
2010,107894.943781829,89931.4537357526,17963.4900460769,916.3227
2011,102447.511849909,82908.2918494676,19539.2200004409,369.7593
2012,77586.2623735091,64277.7523754933,13308.5099980158,241.2876
2013,74467.712581847,68681.9925483366,5785.72003351044,594.5974
2014,60883.9845455147,43806.5945016425,17077.3900438722,81.7254
2015,65763.5484688816,56907.7184241275,8855.83004475407,1655.7435
2016,64010.2441632311,53954.7841663176,10055.4599969135,167.7866
2017,73134.702374391,59071.7823364713,14062.9200379197,966.5266
2018,73285.880861571,70276.7908243127,3009.09003725832,862.1243

Mature and immature numbers-at-age (millions)
Year,3,4,5,6,7,8+
1980,177.6326,373.5637,59.4765,6.1672,0.2944,0.2891
1981,46.1787,98.2584,195.8388,28.4693,2.7248,0.2463
1982,127.5744,25.8809,53.4423,101.239,14.0733,1.4363
1983,627.3149,70.9872,13.7952,26.4853,47.056,6.9809
1984,287.3944,347.9974,37.5151,6.7152,11.9924,23.5859
1985,88.31,159.5371,184.2573,18.3341,3.0583,15.5346
1986,229.3829,48.6911,82.879,86.5353,7.8785,7.5573
1987,1377.8799,127.4612,25.8533,40.7422,39.7488,6.8222
1988,194.186,772.9752,69.5125,13.4404,20.3064,22.7178
1989,38.4685,107.1531,402.4592,32.7995,5.8153,17.7112
1990,102.6748,20.9737,53.9396,176.9637,12.8028,8.5373
1991,1633.2887,57.634,11.4576,28.1407,88.6563,10.4542
1992,145.5193,924.3718,32.2195,6.273,15.1268,52.786
1993,65.9411,81.7077,505.3841,16.8381,3.1506,33.283
1994,98.0424,36.5466,43.0692,244.6859,7.5644,15.6022
1995,415.3022,55.1133,20.046,22.6612,124.1125,11.4958
1996,358.8885,234.6429,30.6632,10.8659,12.0046,71.0178
1997,958.9793,198.4901,122.9564,14.6639,4.7943,34.8206
1998,1069.4107,530.8126,104.2493,59.082,6.5154,16.7489
1999,272.0808,600.9164,290.8274,54.723,29.8659,11.494
2000,682.4658,152.5829,327.4077,150.8944,27.1961,20.0892
2001,964.1728,386.2524,85.303,179.2721,81.1225,25.163
2002,635.1226,540.528,210.2517,44.1725,88.8401,51.4684
2003,2288.5834,357.2146,296.9215,110.968,22.5071,70.1265
2004,328.2073,1294.7027,199.4631,162.1689,59.4379,49.0281
2005,622.5888,185.1834,717.5874,107.2598,84.9141,55.9514
2006,753.818,351.2259,102.5922,385.5204,56.0871,72.5672
2007,1082.0681,425.5202,194.9185,55.3176,202.6627,66.6424
2008,1365.5721,609.663,234.9027,103.9431,28.6138,137.0822
2009,968.9781,767.7845,334.5805,123.7324,52.8084,82.3024
2010,916.3227,545.2595,422.3514,177.1075,63.3163,67.7755
2011,369.7593,514.1892,297.5955,219.9259,88.4825,63.9586
2012,241.2876,206.974,278.6883,152.7208,107.5618,72.588
2013,594.5974,135.2482,112.615,144.183,75.5826,86.9947
2014,81.7254,336.3671,75.5142,61.496,77.2093,86.0843
2015,1655.7435,45.2444,176.7504,36.3227,27.3643,69.4848
2016,167.7866,927.9154,24.6047,91.3437,17.9476,46.5695
2017,966.5266,93.7039,499.6959,12.4577,43.8046,29.9363
2018,862.1243,537.4149,49.8433,246.5716,5.7538,32.834

Mature numbers-at-age (millions)
Year,3,4,5,6,7,8+
1980,30.4172,174.8905,46.9564,5.804,0.2902,0.2881
1981,7.9075,46.0014,154.6138,26.7926,2.6853,0.2455
1982,21.8454,12.1166,42.1924,95.2764,13.8696,1.4313
1983,107.4193,33.2339,10.8913,24.9254,46.3748,6.9569
1984,49.2125,162.9212,29.618,6.3197,11.8188,23.5048
1985,15.1219,74.6901,145.4702,17.2543,3.014,15.4812
1986,39.2788,22.7956,65.4325,81.4386,7.7645,7.5313
1987,235.9436,59.6732,20.4111,38.3426,39.1734,6.7987
1988,33.2518,361.8821,54.8798,12.6488,20.0125,22.6397
1989,6.5872,50.1656,317.7396,30.8678,5.7311,17.6504
1990,17.5817,9.8192,42.585,166.5411,12.6175,8.508
1991,279.679,26.9824,9.0457,26.4833,87.3729,10.4183
1992,24.9183,432.7611,25.4371,5.9036,14.9078,52.6046
1993,11.2915,38.2529,398.9983,15.8464,3.105,33.1687
1994,16.7885,17.1099,34.0029,230.2747,7.4549,15.5486
1995,71.115,25.8023,15.8262,21.3265,122.3158,11.4563
1996,61.4549,109.8523,24.2084,10.2259,11.8308,70.7738
1997,164.2125,92.9267,97.0735,13.8003,4.7249,34.701
