MODEL RESULTS

Report produced by model_selection.R
Contact: Sherri.Dressel@alaska.gov or Jane.Sullivan1@alaska.gov
model.2_211

Model structure
Survival time blocks:,1980-1998; 1999-2017
Maturity time blocks:,1980-2017
Selectivity time blocks:,1980-2017

Model diagnostics
Number of parameters:,55
Negative log likelihood:,-1186.9
Maximum gradient compoent:,1.97928866779359e-05

Forecast
Mature biomass forecast (tons):,81654.4
Threshold placeholder, TODO
GHL (tons):,16330.9
Harvest rate:, 0.2

Forecast values by age
Age,Mature and immature numbers-at-age forecast (millions),Mature numbers-at-age (millions),Proportion mature numbers-at-age,Weight-at-age used in forecast (g),Survival,Maturity,Selectivity
3,613.6478,62.5201,0.0938210841390099,77.2,0.604230216815429,0.1026,0.1368
4,479.2639,222.9475,0.334567221678818,88.2,0.604230216815429,0.2671,0.4067
5,45.0615,45.0168,0.0675546741043117,117.1,0.604230216815429,0.5372,0.8978
6,180.9863,282.4829,0.4239093016283,124.8,0.604230216815429,0.7872,1.3493
7,3.7529,7.0864,0.0106342397187893,137.1,0.604230216815429,0.9218,1.5679
8+,22.9553,46.3221,0.0695134787307702,174.6,0.604230216815429,0.9741,1.6416

Catch and biomass time series
Year,Mature biomass (tons),Spawning biomass (tons),Catch (tons),Mature and immature age-3 abundance (recruitment in millions)
1980,26944.0006393439,22559.0006393439,4385,388.4748
1981,33820.9027976807,30314.9027756344,3506.00002204634,100.5076
1982,28359.7751273176,23996.7751714103,4362.99995590732,268.8754
1983,35145.9526224123,29695.9526224123,5450,1319.9333
1984,37142.5900041888,31312.5900041888,5830,597.5514
1985,37113.8691329174,29638.8691329174,7475,177.2095
1986,33532.3306289821,28089.3306730748,5442.99995590732,461.4558
1987,45740.9282612051,41524.9282391587,4216.00002204634,2924.9944
1988,49738.3412332723,40163.3412332723,9575,392.2097
1989,44747.6468837496,32612.6468837496,12135,76.7806
1990,36273.7555942591,32469.7556163055,3803.99997795366,198.8445
1991,44613.8562358077,42705.8562799003,1907.99995590732,3451.7247
1992,56022.4443881038,50654.4444321965,5367.99995590732,265.7424
1993,52987.8491589321,42801.8491368857,10186.0000220463,115.4155
1994,46111.9380938733,41225.0281090853,4886.90998478802,163.446
1995,41248.3080535285,38270.4080777795,2977.89997574902,689.7957
1996,32331.1031989241,24081.9531956172,8249.15000330695,534.4259
1997,39843.4805661501,28588.9605150025,11254.5200511475,1278.114
1998,49868.524989528,43081.9649904098,6786.55999911815,1098.4699
1999,50834.9678123415,41413.5077933817,9421.46001895985,217.7668
2000,58882.4656628233,54263.095637029,4619.37002579422,551.974
2001,67075.2762406579,55015.2762406579,12060,781.3941
2002,68726.2283119116,58790.7283008885,9935.50001102317,521.7201
2003,84201.1264578143,77245.0164245244,6956.11003328998,1784.2531
2004,94080.5889680108,83463.9989858683,10616.5899821425,273.5071
2005,101072.222271214,89551.8922374832,11520.3300337309,514.0566
2006,96565.9742278269,86496.544235984,10069.4299918429,621.6727
2007,95649.3093983553,83887.0593487511,11762.2500496043,886.1225
2008,100184.858131793,85624.4581009282,14560.4000308649,1103.4887
2009,107783.854141405,92909.3641835137,14874.4899578915,792.0516
2010,107623.173460614,89659.6834145374,17963.4900460769,751.5842
2011,102397.078529068,82857.8585286272,19539.2200004409,313.1838
2012,78216.9646597147,64908.4546616989,13308.5099980158,211.9871
2013,77434.3742145991,71648.6541810886,5785.72003351044,576.8698
2014,66062.4884807866,48985.0984369144,17077.3900438722,79.1964
2015,61232.3251173968,52376.4950726427,8855.83004475407,1908.1039
2016,61727.6323331643,51672.1723362508,10055.4599969135,243.7153
2017,78570.3065543773,64507.3865164576,14062.9200379197,1402.7163

Mature and immature numbers-at-age (millions)
Year,3,4,5,6,7,8+
1980,388.4748,698.2522,100.3207,8.9221,0.5139,0.4313
1981,100.5076,182.6526,318.8114,43.3239,3.6502,0.3747
1982,268.8754,47.5369,84.9112,143.5167,18.9165,1.7302
1983,1319.9333,126.6503,21.8259,37.1477,59.9301,8.4172
1984,597.5514,621.0323,57.9486,9.4721,15.3164,27.4338
1985,177.2095,281.1442,284.1357,25.1452,3.9046,17.0765
1986,461.4558,83.1147,127.3969,120.5428,9.9997,7.9999
1987,2924.9944,217.1644,38.0548,55.3752,49.8254,7.2263
1988,392.2097,1383.6911,101.0131,17.1533,24.2276,24.58
1989,76.7806,183.9577,627.0418,42.8606,6.8231,18.6811
1990,198.8445,35.8116,81.9334,255.2986,15.9434,8.9458
1991,3451.7247,94.054,16.6518,36.9021,111.5594,10.6948
1992,265.7424,1640.3054,44.3517,7.7414,16.9301,55.7155
1993,115.4155,125.7092,762.9394,19.9891,3.3864,31.1906
1994,163.446,54.1889,57.1475,326.1373,8.0463,13.374
1995,689.7957,77.3068,25.1933,25.7304,142.4425,9.1862
1996,534.4259,327.0729,36.2121,11.5381,11.5371,67.2689
1997,1278.114,249.3453,145.8234,14.7797,4.3092,27.7297
1998,1098.4699,596.3797,111.2005,59.5575,5.5261,11.2877
1999,217.7668,517.74,274.3365,48.8615,25.0413,6.8804
2000,551.974,129.5218,298.2525,148.6998,24.9556,15.7852
2001,781.3941,331.3602,76.749,172.5201,84.0827,22.7475
2002,521.7201,465.0311,191.2372,41.7804,88.7209,53.2701
2003,1784.2531,311.4178,270.8382,106.3346,22.2182,73.6313
2004,273.5071,1070.4797,184.2003,156.0244,59.7506,53.0313
2005,514.0566,163.6929,628.5183,104.3444,85.4189,60.5433
2006,621.6727,307.6971,96.1445,356.3296,57.1983,78.5006
2007,886.1225,372.4179,181.1745,54.8178,197.0556,73.6978
2008,1103.4887,529.9382,218.1573,102.0901,29.7655,144.0834
2009,792.0516,658.6108,308.5434,121.2147,54.2278,89.7117
2010,751.5842,473.0563,384.2631,172.2666,64.8768,75.0922
2011,313.1838,447.8478,274.0573,211.055,89.8511,70.7921
2012,211.9871,186.2638,257.9496,148.4939,107.7316,79.1958
2013,576.8698,126.3099,107.89,141.6203,77.4019,94.5632
2014,79.1964,346.4312,74.9275,62.5616,80.3835,96.3971
2015,1908.1039,46.8358,196.0803,38.9484,29.8637,80.0843
2016,243.7153,1138.5606,27.2485,108.7591,20.632,56.5894
2017,1402.7163,145.2117,659.4475,14.9578,56.6764,38.9449

Mature numbers-at-age (millions)
Year,3,4,5,6,7,8+
1980,39.874,186.4898,53.8962,7.0232,0.4737,0.4202
1981,10.3163,48.783,171.2781,34.1033,3.3646,0.365
1982,27.598,12.6962,45.6177,112.9721,17.4367,1.6853
1983,135.4811,33.8259,11.7258,29.2416,55.2419,8.1988
1984,61.3341,165.8658,31.1323,7.4561,14.1183,26.7219
1985,18.1892,75.0882,152.649,19.7936,3.5991,16.6334
1986,47.3649,22.1983,68.4427,94.8878,9.2174,7.7923
1987,300.2285,58.0005,20.4445,43.5897,45.9276,7.0388
1988,40.2573,369.5574,54.2683,13.5026,22.3323,23.9423
1989,7.8809,49.1316,336.8717,33.7386,6.2893,18.1963
1990,20.4099,9.5646,44.0179,200.9636,14.6962,8.7137
1991,354.2934,25.12,8.946,29.0483,102.8323,10.4173
1992,27.2764,438.0941,23.8275,6.0938,15.6057,54.2698
1993,11.8465,33.5745,409.8813,15.7349,3.1215,30.3813
1994,16.7765,14.4728,30.7019,256.7257,7.4168,13.027
1995,70.8023,20.6472,13.5349,20.2542,131.2996,8.9478
1996,54.8548,87.3549,19.4546,9.0824,10.6346,65.5234
