MODEL RESULTS

Report produced by model_selection.R
Contact: Sherri.Dressel@alaska.gov or Jane.Sullivan1@alaska.gov
HER_condEffort_fixedmat.1_1

Model structure
Survival time blocks:,1980-2018
Maturity time blocks:,
Selectivity time blocks:,

Model diagnostics
Number of parameters:,92
Negative log likelihood:,-232.1
Maximum gradient compoent:,4.65862024135175e-05

Forecast
Mature biomass forecast (tons):,91173.8
Threshold:25000
GHL (tons):,18234.8
Harvest rate:, 0.2

Forecast values by age
Age,Mature and immature numbers-at-age forecast (millions),Mature numbers-at-age (millions),Proportion mature numbers-at-age,Weight-at-age used in forecast (g),Survival,Maturity,Selectivity
3,347.6895,33.7069,0.0432802208405918,80.5,0.597739642662506,0.0805,0.1109
4,258.8491,368.6843,0.473396780020085,95.9,0.597739642662506,0.7685,0.3088
5,113.7981,234.377,0.300943970521032,100.8,0.597739642662506,0.9921,0.6153
6,9.8116,22.4378,0.028810508803154,126.8,0.597739642662506,0.9998,0.8514
7,43.0435,102.9921,0.132243571281735,151.4,0.597739642662506,1,0.9535
8+,6.8374,16.608,0.0213249485334026,155.2,0.597739642662506,1,0.9866

Catch and biomass time series
Year,Mature biomass (tons),Spawning biomass (tons),Catch (tons),Mature and immature age-3 abundance (recruitment in millions)
1980,29227.6326638594,24842.6326638594,4385,139.4455
1981,32627.7467536762,29121.7467316299,3506.00002204634,41.8504
1982,23210.5842280474,18847.58427214,4362.99995590732,111.5665
1983,24484.8173460614,19034.8173460614,5450,494.7697
1984,38430.7623624859,32600.7623624859,5830,230.1267
1985,38605.4354152428,31130.4354152428,7475,67.7076
1986,28193.9985449415,22750.9985890341,5442.99995590732,182.7392
1987,29103.5045966622,24887.5045746158,4216.00002204634,1062.2233
1988,56032.2100354946,46457.2100354946,9575,153.6751
1989,43865.2632333164,31730.2632333164,12135,35.3005
1990,27806.2866244847,24002.286646531,3803.99997795366,78.228
1991,24466.6305474107,22558.6305915033,1907.99995590732,1216.9278
1992,63899.5052800988,58531.5053241915,5367.99995590732,120.9852
1993,53558.4213717234,43372.421349677,10186.0000220463,52.3783
1994,38958.7437994665,34071.8338146785,4886.90998478802,81.4964
1995,34077.778059481,31099.878083732,2977.89997574902,339.4974
1996,37699.8199916224,29450.6699883154,8249.15000330695,286.6217
1997,44622.4528759452,33367.9328247977,11254.5200511475,643.2083
1998,65930.1100112436,59143.5500121255,6786.55999911815,693.8606
1999,81861.6111466302,72440.1511276704,9421.46001895985,177.2549
2000,71156.0138010097,66536.6437752155,4619.37002579422,448.1382
2001,76885.4617606208,64825.4617606208,12060,574.7908
2002,83951.786194581,74016.2861835579,9935.50001102317,407.8469
2003,90255.7710707908,83299.6610375008,6956.11003328998,1431.2828
2004,135138.560594369,124521.970612227,10616.5899821425,222.1719
2005,118521.228973302,107000.898939571,11520.3300337309,402.6481
2006,99592.4669856038,89523.0369937609,10069.4299918429,512.2256
2007,102701.260940497,90939.0108908927,11762.2500496043,738.75
2008,119024.630944245,104464.23091338,14560.4000308649,913.046
2009,141218.127493992,126343.637536101,14874.4899578915,715.2096
2010,134041.115434644,116077.625388567,17963.4900460769,710.2219
2011,130027.390595031,110488.17059459,19539.2200004409,255.4486
2012,90150.8039198395,76842.2939218237,13308.5099980158,168.2097
2013,77961.8288542516,72176.1088207412,5785.72003351044,426.045
2014,72704.5245706475,55627.1345267753,17077.3900438722,60.0844
2015,51125.5798187791,42269.749774025,8855.83004475407,1150.1749
2016,76695.4516193038,66639.9916223903,10055.4599969135,124.0426
2017,68530.9904318878,54468.0703939681,14062.9200379197,698.2223
2018,73171.8846314954,70162.7945942371,3009.09003725832,808.0751

Mature and immature numbers-at-age (millions)
Year,3,4,5,6,7,8+
1980,139.4455,310.9925,52.4937,4.9412,0.2609,0.2711
1981,41.8504,80.3591,167.8917,25.613,2.2303,0.2309
1982,111.5665,24.5051,45.352,89.4968,13.0664,1.2312
1983,494.7697,64.7382,13.4858,22.9917,42.593,6.6159
1984,230.1267,286.077,35.2756,6.703,10.647,22.0711
1985,67.7076,133.1905,156.3091,17.6293,3.1275,14.7231
1986,182.7392,38.8428,71.0074,74.3837,7.6867,7.4189
1987,1062.2233,105.7777,21.2309,35.5119,34.7408,6.8172
1988,153.6751,622.2978,59.784,11.3502,18.189,20.8744
1989,35.3005,88.1458,331.6031,28.4224,4.9423,16.2685
1990,78.228,19.9053,44.791,143.4097,10.8568,7.5769
1991,1216.9278,45.8081,11.2356,23.8836,73.191,9.2079
1992,120.9852,720.7639,26.6898,6.3821,13.3035,45.4965
1993,52.3783,70.9333,408.2411,14.3298,3.2883,29.6284
1994,81.4964,30.1728,38.2527,198.7649,6.4489,14.1764
1995,339.4974,47.8235,17.1322,20.6393,103.1114,10.4796
1996,286.6217,200.6552,27.7013,9.6185,11.3121,61.5939
1997,643.2083,164.8396,107.7171,13.3653,4.2746,30.9665
1998,693.8606,369.9285,88.498,51.9805,5.9412,14.9668
1999,177.2549,406.7289,209.4139,47.4631,26.7422,10.5206
2000,448.1382,103.526,227.9236,110.0659,23.7449,18.2125
2001,574.7908,265.1618,60.1531,128.7576,60.8448,22.9475
2002,407.8469,335.0141,147.7391,31.2553,63.4007,40.2284
2003,1431.2828,238.7908,189.0272,78.7182,15.9348,51.7102
2004,222.1719,845.6819,138.1997,105.9455,43.0434,36.4987
2005,402.6481,130.7372,483.9099,75.7245,56.1454,41.4597
2006,512.2256,236.8824,74.7601,264.8027,40.057,50.7777
2007,738.75,301.6285,135.8088,41.1215,141.0797,47.6118
2008,913.046,433.862,171.6512,73.6051,21.465,96.7781
2009,715.2096,534.7069,244.962,91.5791,37.594,58.9688
2010,710.2219,419.5453,303.3013,131.9036,47.3754,48.9273
2011,255.4486,415.0694,235.5212,159.9742,66.311,47.2571
2012,168.2097,148.8198,230.9719,122.0696,78.4994,54.2512
2013,426.045,98.2067,83.3099,121.1472,60.8956,64.6173
2014,60.0844,252.0455,57.0347,47.0177,66.8812,68.5248
2015,1150.1749,34.4734,134.4142,27.1584,20.5184,56.5526
2016,124.0426,671.2738,19.2793,70.3627,13.5113,37.3122
2017,698.2223,72.0277,370.1358,9.8117,33.6661,23.527
2018,808.0751,402.7198,38.9792,181.4739,4.4584,25.038

Mature numbers-at-age (millions)
Year,3,4,5,6,7,8+
1980,11.2259,238.9825,52.0797,4.9401,0.2609,0.2711
1981,3.3691,61.7521,166.5676,25.6076,2.2303,0.2309
1982,8.9815,18.831,44.9943,89.478,13.0664,1.2312
1983,39.8308,49.7481,13.3794,22.9869,42.5927,6.6159
1984,18.526,219.8362,34.9974,6.7016,10.6469,22.0711
1985,5.4507,102.3504,155.0764,17.6256,3.1275,14.7231
1986,14.7112,29.8488,70.4474,74.3681,7.6867,7.4189
1987,85.5128,81.285,21.0635,35.5045,34.7406,6.8172
1988,12.3714,478.2055,59.3125,11.3478,18.1889,20.8744
1989,2.8418,67.7357,328.988,28.4164,4.9423,16.2685
1990,6.2976,15.2962,44.4377,143.3796,10.8567,7.5769
1991,97.9671,35.2013,11.147,23.8786,73.1906,9.2079
1992,9.7398,553.8718,26.4794,6.3807,13.3034,45.4965
1993,4.2166,54.5088,405.0215,14.3268,3.2882,29.6284
1994,6.5608,23.1863,37.9511,198.7232,6.4488,14.1764
1995,27.3308,36.75,16.9971,20.635,103.1108,10.4796
1996,23.0741,154.1937,27.4828,9.6164,11.312,61.5939
