MODEL RESULTS

Report produced by model_selection.R
Contact: Sherri.Dressel@alaska.gov or Jane.Sullivan1@alaska.gov
HER_condEffort.22_132

Model structure
Survival time blocks:,1980-2018
Maturity time blocks:,1980-1998; 1999-2014; 2015-2018
Selectivity time blocks:,1980-1998; 1999-2018

Model diagnostics
Number of parameters:,100
Negative log likelihood:,-1217.5
Maximum gradient compoent:,9.71664789390861e-05

Forecast
Mature biomass forecast (tons):,79767.1
Threshold placeholder, TODO
GHL (tons):,15953.4
Harvest rate:, 0.2

Forecast values by age
Age,Mature and immature numbers-at-age forecast (millions),Mature numbers-at-age (millions),Proportion mature numbers-at-age,Weight-at-age used in forecast (g),Survival,Maturity,Selectivity
3,656.5266,75.2145,0.114768359092235,80.5,0.562536082665501,0.1298,0.0797
4,289.7262,183.8421,0.280521124903717,95.9,0.562536082665501,0.337,0.2258
5,165.5689,212.7126,0.32457406564217,100.8,0.562536082665501,0.6339,0.4957
6,13.7939,25.8967,0.0395152765079059,126.8,0.562536082665501,0.8551,0.7682
7,62.5745,137.1581,0.20928690708851,151.4,0.562536082665501,0.9526,0.9178
8+,8.8914,20.5352,0.0313342667654624,155.2,0.562536082665501,0.9856,0.9741

Catch and biomass time series
Year,Mature biomass (tons),Spawning biomass (tons),Catch (tons),Mature and immature age-3 abundance (recruitment in millions)
1980,24564.8055512688,20179.8055512688,4385,187.3582
1981,30443.9979937829,26937.9979717366,3506.00002204634,49.0793
1982,24651.5234021914,20288.5234462841,4362.99995590732,134.6262
1983,30195.5050816817,24745.5050816817,5450,660.6238
1984,34771.8026191054,28941.8026191054,5830,302.5232
1985,35553.2684803457,28078.2684803457,7475,92.3534
1986,30530.997156022,25087.9972001146,5442.99995590732,241.2326
1987,39864.5619391962,35648.5619171498,4216.00002204634,1453.5709
1988,48484.5693247206,38909.5693247206,9575,205.5593
1989,43002.0720253974,30867.0720253974,12135,40.8565
1990,31921.0178795829,28117.0179016292,3803.99997795366,107.6051
1991,38216.4446967526,36308.4447408453,1907.99995590732,1712.8937
1992,55448.0861571022,50080.0862011949,5367.99995590732,152.0509
1993,52959.8845874027,42773.8845653564,10186.0000220463,68.4404
1994,43735.7804404859,38848.8704556979,4886.90998478802,101.52
1995,41204.6766904032,38226.7767146542,2977.89997574902,427.7371
1996,37030.5003417183,28781.3503384113,8249.15000330695,369.1818
1997,50386.5282523865,39132.008201239,11254.5200511475,993.4524
1998,73349.0266540268,66562.4666549086,6786.55999911815,1122.0698
1999,52250.8574924491,42829.3974734893,9421.46001895985,285.8667
2000,59987.5643202011,55368.1942944069,4619.37002579422,722.1167
2001,67272.5584779206,55212.5584779206,12060,1020.1875
2002,68628.7242884543,58693.2242774312,9935.50001102317,673.3789
2003,85020.7757005225,78064.6656672325,6956.11003328998,2432.9229
2004,95591.7048435812,84975.1148614387,10616.5899821425,348.7415
2005,103829.160695783,92308.8306620516,11520.3300337309,661.3439
2006,98559.130051368,88489.7000595251,10069.4299918429,800.2876
2007,95340.0957913534,83577.8457417492,11762.2500496043,1149.5143
2008,98836.4143830331,84276.0143521682,14560.4000308649,1451.4085
2009,106863.615048833,91989.1250909412,14874.4899578915,1031.3215
2010,107410.020282634,89446.5302365572,17963.4900460769,978.3964
2011,102324.259904319,82785.039903878,19539.2200004409,394.6125
2012,77763.1626579069,64454.6526598911,13308.5099980158,257.9245
2013,74887.4139641526,69101.6939306422,5785.72003351044,640.2467
2014,61149.2543927335,44071.8643488613,17077.3900438722,88.7745
2015,65197.8888423466,56342.0587975925,8855.83004475407,1821.0362
2016,63074.2297008312,53018.7697039176,10055.4599969135,188.6454
2017,73410.7941092176,59347.8740712979,14062.9200379197,1095.6669
2018,74930.2583831213,71921.168345863,3009.09003725832,973.7685

Mature and immature numbers-at-age (millions)
Year,3,4,5,6,7,8+
1980,187.3582,388.2641,61.9814,6.2919,0.3229,0.3213
1981,49.0793,102.4269,201.4878,29.5792,2.807,0.2775
1982,134.6262,27.1602,55.0137,103.1387,14.567,1.4924
1983,660.6238,73.9272,14.2728,26.935,47.7046,7.2365
1984,302.5232,361.8011,38.5577,6.8816,12.1915,24.1485
1985,92.3534,165.8585,189.2708,18.7049,3.1418,16.0545
1986,241.2326,50.2885,85.1121,88.2841,8.0803,7.9392
1987,1453.5709,132.3096,26.3378,41.3855,40.4397,7.1146
1988,205.5593,805.1287,71.2459,13.5525,20.5318,23.1931
1989,40.8565,112.0588,414.4861,33.4499,5.9086,18.3394
1990,107.6051,21.9999,55.7186,181.2924,13.1976,9.0345
1991,1712.8937,59.6135,11.8528,28.7022,90.0799,10.8473
1992,152.0509,957.0036,32.8931,6.41,15.2733,53.3078
1993,68.4404,84.2986,516.674,17.016,3.204,33.6286
1994,101.52,37.4438,43.8391,247.6372,7.6377,15.9166
1995,427.7371,56.3114,20.2435,22.7428,124.2761,11.6092
1996,369.1818,238.4824,30.8892,10.8173,11.8996,70.4166
1997,993.4524,201.3484,122.9313,14.5407,4.7337,34.5536
1998,1122.0698,542.6784,104.2543,58.3979,6.4453,16.7361
1999,285.8667,622.4626,293.4846,54.1197,29.3334,11.4349
2000,722.1167,158.4436,335.7295,150.5246,26.3828,19.2707
2001,1020.1875,403.7236,87.5843,181.7381,79.7783,23.8731
2002,673.3789,565.544,217.858,44.9693,88.7434,49.1197
2003,2432.9229,374.3733,307.6981,113.8933,22.5812,67.5123
2004,348.7415,1359.7148,206.7333,166.1891,60.1532,46.8394
2005,661.3439,194.4384,745.7652,110.0042,85.7677,54.1479
2006,800.2876,368.7157,106.6341,396.7463,56.7537,70.8055
2007,1149.5143,446.491,202.611,56.9756,206.0695,65.0207
2008,1451.4085,640.2456,244.1754,107.1235,29.1144,135.7275
2009,1031.3215,806.7877,348.1692,127.5133,53.7013,80.2408
2010,978.3964,573.6695,439.5903,182.5992,64.3472,65.8613
2011,394.6125,542.9147,310.4354,227.0996,90.02,62.2576
2012,257.9245,218.5209,292.082,158.3331,109.7562,71.1264
2013,640.2467,143.0266,118.0248,150.2633,77.5517,85.8958
2014,88.7745,357.9186,79.0416,63.8531,79.5694,85.3382
2015,1821.0362,48.7074,187.5743,38.0597,28.2274,68.9262
2016,188.6454,1009.6105,26.2919,96.3757,18.6049,45.8743
2017,1095.6669,104.2566,540.1025,13.2447,45.6923,29.306
2018,973.7685,603.4306,55.2266,266.2602,6.0725,32.8502

Mature numbers-at-age (millions)
Year,3,4,5,6,7,8+
1980,31.1285,176.2897,48.1194,5.8857,0.3176,0.3201
1981,8.1542,46.5065,156.4254,27.6695,2.7614,0.2765
1982,22.3674,12.332,42.71,96.48,14.33,1.4865
1983,109.7588,33.5664,11.0807,25.196,46.9286,7.2079
1984,50.2625,164.2743,29.9343,6.4373,11.9932,24.0532
1985,15.344,75.3074,146.9407,17.4973,3.0907,15.9911
1986,40.0794,22.8333,66.0769,82.5844,7.9488,7.9079
1987,241.5024,60.0746,20.4474,38.7136,39.7819,7.0865
1988,34.1525,365.5654,55.3119,12.6775,20.1978,23.1016
1989,6.7881,50.8798,321.787,31.2904,5.8125,18.2671
1990,17.878,9.989,43.2572,169.5879,12.9829,8.9988
1991,284.5873,27.0673,9.202,26.8492,88.6146,10.8045
1992,25.2624,434.5235,25.5366,5.9961,15.0248,53.0974
1993,11.371,38.2754,401.1208,15.9174,3.1519,33.4959
1994,16.867,17.0012,34.0346,231.6494,7.5135,15.8537
1995,71.066,25.568,15.7161,21.2745,122.2546,11.5634
1996,61.3374,108.282,23.9809,10.119,11.7061,70.1387
1997,165.0564,91.4214,95.4379,13.602,4.6567,34.4172
