MODEL RESULTS

Report produced by model_selection.R
Contact: Sherri.Dressel@alaska.gov or Jane.Sullivan1@alaska.gov
HER_condCatch.33_331

Model structure
Survival time blocks:,1980-1998; 1999-2014; 2015-2018
Maturity time blocks:,1980-1998; 1999-2014; 2015-2018
Selectivity time blocks:,1980-2018

Model diagnostics
Number of parameters:,61
Negative log likelihood:,-1239.3
Maximum gradient compoent:,0.000114375794585457

Forecast
Mature biomass forecast (tons):,60865.6
Threshold placeholder, TODO
GHL (tons):,12173.1
Harvest rate:, 0.2

Forecast values by age
Age,Mature and immature numbers-at-age forecast (millions),Mature numbers-at-age (millions),Proportion mature numbers-at-age,Weight-at-age used in forecast (g),Survival,Maturity,Selectivity
3,682.8662,72.0028,0.141593860099694,80.5,0.488996474081764,0.1079,0.0767
4,212.4086,140.9177,0.277115349672105,95.9,0.488996474081764,0.3069,0.2293
5,115.903,166.8724,0.328155394791594,100.8,0.488996474081764,0.6183,0.5157
6,8.5601,18.4243,0.0362314765069524,126.8,0.488996474081764,0.8557,0.7922
7,38.8059,97.2523,0.191247125953067,151.4,0.488996474081764,0.9559,0.9317
8+,4.9657,13.0469,0.0256567929765884,155.2,0.488996474081764,0.9876,0.9799

Catch and biomass time series
Year,Mature biomass (tons),Spawning biomass (tons),Catch (tons),Mature and immature age-3 abundance (recruitment in millions)
1980,26724.6174959765,22339.6174959765,4385,470.8594
1981,33337.4590489208,29831.4590268745,3506.00002204634,121.5992
1982,28462.336691726,24099.3367358187,4362.99995590732,324.2163
1983,35996.28309707,30546.28309707,5450,1595.4363
1984,37158.8373861858,31328.8373861858,5830,721.7841
1985,36545.5294428889,29070.5294428889,7475,213.3924
1986,33568.5794439913,28125.579488084,5442.99995590732,554.3864
1987,46980.1732842435,42764.1732621971,4216.00002204634,3550.8139
1988,49387.2703322384,39812.2703322384,9575,474.1959
1989,44057.1411406777,31922.1411406777,12135,91.9829
1990,36721.9752419586,32917.9752640049,3803.99997795366,237.231
1991,46019.8263850614,44111.8264291541,1907.99995590732,4148.3848
1992,55174.557860623,49806.5579047157,5367.99995590732,311.7914
1993,51258.5880420644,41072.5880200181,10186.0000220463,134.1508
1994,45568.7651844176,40681.8551996296,4886.90998478802,187.5405
1995,40998.0608038096,38020.1608280606,2977.89997574902,788.4238
1996,31180.6790273154,22931.5290240085,8249.15000330695,601.5981
1997,37464.5441918914,26210.0241407438,11254.5200511475,1414.7099
1998,45685.6047311449,38899.0447320267,6786.55999911815,1168.8281
1999,50190.2104323288,40768.7504133689,9421.46001895985,224.6213
2000,58707.4387662867,54088.0687404925,4619.37002579422,569.0963
2001,66901.2076985824,54841.2076985824,12060,807.567
2002,68557.9725082123,58622.4724971891,9935.50001102317,539.7383
2003,83424.5769307083,76468.4668974184,6956.11003328998,1828.4033
2004,93358.3339579797,82741.7439758372,10616.5899821425,282.6483
2005,100757.55649375,89237.226460019,11520.3300337309,531.2676
2006,96637.0897727022,86567.6597808594,10069.4299918429,641.4163
2007,95533.754161247,83771.5041116427,11762.2500496043,913.0066
2008,99723.2976917481,85162.8976608832,14560.4000308649,1136.6612
2009,107287.977027712,92413.4870698208,14874.4899578915,820.3783
2010,107576.514473423,89613.0244273463,17963.4900460769,784.5952
2011,102988.39337287,83449.1733724288,19539.2200004409,333.5931
2012,79350.2123062678,66041.702308252,13308.5099980158,228.2183
2013,79093.8871006856,73308.1670671752,5785.72003351044,607.4609
2014,67795.3365374016,50717.9464935294,17077.3900438722,94.2049
2015,71510.3333406821,62654.503295928,8855.83004475407,2270.1401
2016,62526.0466500584,52470.5866531449,10055.4599969135,204.575
2017,66540.9961639366,52478.0761260169,14062.9200379197,1166.4931
2018,61184.5627108181,58175.4726735598,3009.09003725832,943.3034

Mature and immature numbers-at-age (millions)
Year,3,4,5,6,7,8+
1980,470.8594,817.7988,113.7052,9.7139,0.5809,0.4541
1981,121.5992,213.5742,361.7651,47.9041,3.895,0.4028
1982,324.2163,55.4292,95.9142,157.8848,20.3213,1.7958
1983,1595.4363,147.2593,24.6221,40.8064,64.3124,8.8012
1984,721.7841,724.0177,65.2398,10.41,16.4555,28.7327
1985,213.3924,327.5292,320.698,27.5704,4.1949,17.663
1986,554.3864,96.5628,143.8394,132.8028,10.7502,8.1813
1987,3550.8139,251.6065,42.7918,60.8539,53.6105,7.4294
1988,474.1959,1618.9766,113.0769,18.7072,25.8838,25.5832
1989,91.9829,214.6078,711.2837,46.8706,7.3057,19.3693
1990,237.231,41.4252,92.8661,284.244,17.2328,9.2693
1991,4148.3848,108.1442,18.6067,40.545,120.6513,11.0673
1992,311.7914,1898.729,49.1701,8.3541,17.9812,58.0397
1993,134.1508,142.1358,852.8883,21.4701,3.5467,31.6874
1994,187.5405,60.7482,62.558,355.0333,8.443,13.3188
1995,788.4238,85.4728,27.2671,27.2689,150.3181,9.0473
1996,601.5981,360.0907,38.6116,12.0627,11.8173,68.3227
1997,1414.7099,270.7195,155.4362,15.3374,4.3906,27.429
1998,1168.8281,636.6004,116.8471,61.7283,5.5804,10.8833
1999,224.6213,530.732,282.5376,49.611,25.0621,6.4947
2000,569.0963,133.1619,305.1132,152.9139,25.2377,15.4987
2001,807.567,340.4025,78.6691,176.0334,86.1812,22.6481
2002,539.7383,479.1175,196.1589,42.8184,90.38,54.0585
2003,1828.4033,321.117,278.4766,108.96,22.7196,74.5922
2004,282.6483,1093.0234,189.3791,160.0228,61.0228,53.5927
2005,531.2676,168.5747,640.0707,107.0546,87.3235,61.2278
2006,641.4163,316.8958,98.7563,362.1646,58.5058,79.5292
2007,913.0066,382.9146,186.1142,56.2054,199.7675,74.6736
2008,1136.6612,544.1791,223.7968,104.7315,30.4495,145.5008
2009,820.3783,676.1809,316.185,124.2127,55.4996,90.3733
2010,784.5952,488.3362,393.6375,176.2848,66.3024,75.7404
2011,333.5931,466.0337,282.4201,216.0884,91.7731,71.5389
2012,228.2183,197.8111,268.1176,153.1213,110.2452,80.283
2013,607.4609,135.5753,114.4476,147.328,79.8407,96.2527
2014,94.2049,363.5299,80.2148,66.2576,83.4831,98.4846
2015,2270.1401,55.5899,206.0226,41.9408,31.8375,82.8201
2016,204.575,1097.7688,26.2796,93.2073,18.1516,48.2037
2017,1166.4931,98.5514,512.9538,11.5659,38.5775,26.3651
2018,943.3034,559.366,45.3995,218.1392,4.5232,24.1205

Mature numbers-at-age (millions)
Year,3,4,5,6,7,8+
1980,41.908,183.9472,52.64,6.9857,0.5134,0.4348
1981,10.8227,48.0392,167.4798,34.4501,3.4424,0.3857
1982,28.8563,12.4677,44.4037,113.5424,17.96,1.7196
1983,141.9989,33.123,11.3988,29.3458,56.8394,8.4282
1984,64.2411,162.853,30.2029,7.4863,14.5434,27.5149
1985,18.9926,73.671,148.4677,19.8271,3.7074,16.9144
1986,49.3422,21.7198,66.5907,95.5048,9.501,7.8346
1987,316.0338,56.5938,19.8106,43.7629,47.381,7.1145
1988,42.2049,364.1558,52.3491,13.4533,22.8761,24.4988
1989,8.1868,48.2717,329.29,33.7069,6.4568,18.5483
1990,21.1143,9.3177,42.9925,204.4133,15.2304,8.8764
1991,369.2195,24.3248,8.614,29.1578,106.6318,10.5982
1992,27.7504,427.0804,22.7634,6.0078,15.8918,55.5796
1993,11.9398,31.9705,394.8461,15.4402,3.1346,30.3443
1994,16.6917,13.6641,28.9613,255.3213,7.4619,12.7542
1995,70.1722,19.2254,12.6234,19.6103,132.8515,8.6638
1996,53.5442,80.9951,17.8753,8.6748,10.4442,65.4268
1997,125.9137,60.8928,71.9595,11.0299,3.8805,26.2664
