MODEL RESULTS

Report produced by model_selection.R
Contact: Sherri.Dressel@alaska.gov or Jane.Sullivan1@alaska.gov
HER_best_condEffort.19_321

Model structure
Survival time blocks:,1980-1998; 1999-2014; 2015-2018
Maturity time blocks:,1980-2014; 2015-2018
Selectivity time blocks:,1980-2018

Model diagnostics
Number of parameters:,98
Negative log likelihood:,-400.7
Maximum gradient compoent:,0.000226145847122575

Forecast
Mature biomass forecast (tons):,60875.7
Threshold:25000
GHL (tons):,12175.1
Harvest rate:, 0.2

Forecast values by age
Age,Mature and immature numbers-at-age forecast (millions),Mature numbers-at-age (millions),Proportion mature numbers-at-age,Weight-at-age used in forecast (g),Survival,Maturity,Selectivity
3,665.9579,70.1615,0.138125832384264,80.5,0.488703164199079,0.1078,0.0767
4,212.5657,141.0357,0.277654745956077,95.9,0.488703164199079,0.3067,0.2294
5,116.2631,167.4479,0.329652025234593,100.8,0.488703164199079,0.6182,0.5161
6,8.5859,18.4879,0.0363968355371112,126.8,0.488703164199079,0.8556,0.7926
7,38.8911,97.503,0.191952609835349,151.4,0.488703164199079,0.9559,0.9319
8+,5.0671,13.3175,0.0262179510526062,155.2,0.488703164199079,0.9876,0.98

Catch and biomass time series
Year,Mature biomass (tons),Spawning biomass (tons),Catch (tons),Mature and immature age-3 abundance (recruitment in millions)
1980,27155.1165149144,22770.1165149144,4385,441.3473
1981,34084.0949976851,30578.0949756388,3506.00002204634,113.6761
1982,28666.2489252409,24303.2489693335,4362.99995590732,303.7995
1983,35681.1591966313,30231.1591966313,5450,1500.1543
1984,37419.1608060142,31589.1608060142,5830,675.1241
1985,37294.496902489,29819.496902489,7475,199.2039
1986,33792.9301792368,28349.9302233294,5442.99995590732,518.2853
1987,46506.6212879473,42290.6212659009,4216.00002204634,3328.6287
1988,50044.5286492207,40469.5286492207,9575,442.0881
1989,45050.5848894376,32915.5848894376,12135,85.4907
1990,36798.2206397848,32994.2206618312,3803.99997795366,220.5912
1991,44974.7330188055,43066.7330628982,1907.99995590732,3842.3016
1992,55358.8774002954,49990.8774443881,5367.99995590732,289.6982
1993,52086.0388236072,41900.0388015609,10186.0000220463,124.7443
1994,45506.8898123856,40619.9798275976,4886.90998478802,175.3589
1995,40277.3638087259,37299.4638329769,2977.89997574902,740.5351
1996,31033.7305716616,22784.5805683547,8249.15000330695,574.4669
1997,38319.6514473423,27065.1313961948,11254.5200511475,1378.2806
1998,47796.7133314227,41010.1533323045,6786.55999911815,1166.9069
1999,48284.7807491347,38863.3207301748,9421.46001895985,225.952
2000,56811.8790096783,52192.5089838841,4619.37002579422,575.4256
2001,65242.7336361031,53182.7336361031,12060,818.6405
2002,67116.9774465927,57181.4774355696,9935.50001102317,546.4151
2003,81954.6738243788,74998.5637910889,6956.11003328998,1857.3341
2004,91551.2627042042,80934.6727220618,10616.5899821425,285.9494
2005,98851.2849710091,87330.9549372782,11520.3300337309,537.0217
2006,95223.055402456,85153.6254106131,10069.4299918429,648.6056
2007,94269.5870720254,82507.3370224211,11762.2500496043,923.4393
2008,98291.1756211557,83730.7755902908,14560.4000308649,1150.8315
2009,105478.372649309,90603.8826914174,14874.4899578915,832.9684
2010,105804.143389405,87840.6533433277,17963.4900460769,798.1942
2011,101517.047774422,81977.8277739809,19539.2200004409,340.1251
2012,78528.3783813576,65219.8683833418,13308.5099980158,232.7436
2013,78434.6585021716,72648.9384686611,5785.72003351044,616.3001
2014,67175.8811922661,50098.4911483939,17077.3900438722,95.2456
2015,71907.0303578121,63051.200313058,8855.83004475407,2289.2404
2016,62874.5882845742,52819.1282876607,10055.4599969135,206.4658
2017,66887.6645208228,52824.7444829031,14062.9200379197,1174.075
2018,61446.2263277409,58437.1362904826,3009.09003725832,945.2776

Mature and immature numbers-at-age (millions)
Year,3,4,5,6,7,8+
1980,441.3473,768.0286,107.6829,9.3539,0.5455,0.4376
1981,113.6761,201.7107,341.8084,45.5904,3.7741,0.3857
1982,303.7995,52.2309,91.2099,149.9867,19.4342,1.7467
1983,1500.1543,138.9953,23.3196,38.8952,61.1895,8.4451
1984,675.1241,685.6292,61.8615,9.8738,15.6953,27.399
1985,199.2039,308.6306,305.3618,26.2342,3.994,16.9333
1986,518.2853,90.7429,136.0058,126.4434,10.23,7.8509
1987,3328.6287,236.9057,40.401,57.6337,51.0881,7.1065
1988,442.0881,1529.7857,107.2035,17.7576,24.6307,24.5065
1989,85.4907,201.4934,675.2396,44.5539,6.9637,18.62
1990,220.5912,38.7279,87.3316,269.3525,16.4054,8.9569
1991,3842.3016,101.3514,17.51,38.3116,114.7738,10.6308
1992,289.6982,1773.2947,46.4429,7.9169,17.0995,55.5975
1993,124.7443,133.1212,802.0914,20.393,3.3783,30.4613
1994,175.3589,56.8909,58.8685,334.7488,8.0488,12.8726
1995,740.5351,80.5479,25.7017,25.7791,142.25,8.7288
1996,574.4669,340.9918,36.6589,11.4435,11.2377,65.1035
1997,1378.2806,260.3269,147.945,14.657,4.2287,26.7968
1998,1166.9069,624.6981,113.0082,59.2236,5.4262,10.9138
1999,225.952,534.1383,279.3037,48.3437,24.2791,6.5242
2000,575.4256,133.4695,305.6662,150.5935,24.6109,15.202
2001,818.6405,343.1793,78.6023,175.7974,84.6545,22.0907
2002,546.4151,484.0205,196.936,42.647,90.3614,53.2897
2003,1857.3341,324.0538,280.3029,109.0656,22.6226,74.3584
2004,285.9494,1107.1286,190.5466,160.6521,60.9843,53.3802
2005,537.0217,170.0366,646.2894,107.4387,87.602,61.1531
2006,648.6056,319.3703,99.2932,364.6869,58.6544,79.6809
2007,923.4393,386.0618,186.9772,56.3541,200.8721,74.8301
2008,1150.8315,548.7613,224.9337,104.973,30.5268,146.4319
2009,832.9684,682.4977,317.7841,124.5613,55.6774,91.273
2010,798.1942,494.3244,396.0311,176.7826,66.5309,76.5601
2011,340.1251,472.5747,284.8293,216.8512,92.1555,72.4356
2012,232.7436,201.0078,270.8241,154.0694,110.9438,81.5288
2013,616.3001,137.7806,115.7794,148.1742,80.2168,97.3828
2014,95.2456,367.7641,81.2783,66.8415,83.7819,99.1754
2015,2289.2404,55.9206,206.6668,42.0674,31.9567,83.4188
2016,206.4658,1105.6099,26.3815,93.299,18.2017,48.6039
2017,1174.075,99.309,515.2715,11.5876,38.7033,26.7325
2018,945.2776,561.8666,45.5862,218.7281,4.5614,24.6654

Mature numbers-at-age (millions)
Year,3,4,5,6,7,8+
1980,41.0642,187.2982,54.2147,7.1202,0.496,0.4242
1981,10.5767,49.1909,172.089,34.7038,3.4317,0.3739
1982,28.2664,12.7375,45.9211,114.1711,17.6709,1.693
1983,139.5786,33.8966,11.7407,29.6073,55.6378,8.1853
1984,62.8155,167.2036,31.1452,7.516,14.2713,26.5561
1985,18.5345,75.2654,153.7394,19.9697,3.6317,16.4124
1986,48.2227,22.1294,68.4744,96.2498,9.3019,7.6094
1987,309.7051,57.7739,20.3405,43.8713,46.4529,6.8879
1988,41.1331,373.067,53.9734,13.5172,22.396,23.7526
1989,7.9543,49.138,339.9605,33.9148,6.3319,18.0472
1990,20.5244,9.4445,43.9685,205.0334,14.9169,8.6813
1991,357.4987,24.7164,8.8157,29.1631,104.3605,10.3038
1992,26.9543,432.4513,23.3824,6.0264,15.5481,53.8872
1993,11.6066,32.4641,403.8261,15.5234,3.0718,29.5242
1994,16.3159,13.8739,29.6383,254.8137,7.3186,12.4766
1995,68.9015,19.6431,12.94,19.6233,129.3438,8.4602
1996,53.45,83.1573,18.4565,8.7109,10.2181,63.1007
1997,128.2391,63.4856,74.4853,11.1571,3.845,25.9725
1998,108.5723,152.3444,56.8959,45.0815,4.9339,10.578
1999,21.0232,130.2597,140.62,36.7997,22.0763,6.3235
2000,53.5392,32.549,153.8927,114.6331,22.378,14.7343
2001,76.1686,83.6907,39.5736,133.8185,76.9739,21.4112
2002,50.84,118.0375,99.1507,32.4633,82.163,51.6504
2003,172.8116,79.0266,141.1231,83.0217,20.57,72.0709
