MODEL RESULTS

Report produced by model_selection.R
Contact: Sherri.Dressel@alaska.gov or Jane.Sullivan1@alaska.gov
HER_condEffort.28_233

Model structure
Survival time blocks:,1980-1998; 1999-2018
Maturity time blocks:,1980-1998; 1999-2014; 2015-2018
Selectivity time blocks:,1980-1998; 1999-2014; 2015-2018

Model diagnostics
Number of parameters:,103
Negative log likelihood:,-1264.2
Maximum gradient compoent:,0.000252425544735636

Forecast
Mature biomass forecast (tons):,102109.8
Threshold placeholder, TODO
GHL (tons):,20422
Harvest rate:, 0.2

Forecast values by age
Age,Mature and immature numbers-at-age forecast (millions),Mature numbers-at-age (millions),Proportion mature numbers-at-age,Weight-at-age used in forecast (g),Survival,Maturity,Selectivity
3,833.8351,87.7028,0.10429560497844,80.5,0.602721527920285,0.128,0.0787
4,412.9413,247.7679,0.294643991123859,95.9,0.602721527920285,0.3395,0.2938
5,223.6392,277.219,0.329667049586993,100.8,0.602721527920285,0.6427,0.6697
6,18.1755,32.1084,0.0381831025108633,126.8,0.602721527920285,0.8629,0.9081
7,84.415,168.4162,0.200279460486666,151.4,0.602721527920285,0.9566,0.9797
8+,13.3926,27.6917,0.0329307913131789,155.2,0.602721527920285,0.9872,0.9958

Catch and biomass time series
Year,Mature biomass (tons),Spawning biomass (tons),Catch (tons),Mature and immature age-3 abundance (recruitment in millions)
1980,26449.9923940122,22064.9923940122,4385,596.7391
1981,33020.2551864018,29514.2551643555,3506.00002204634,153.2041
1982,28489.8142595736,24126.8143036663,4362.99995590732,410.3038
1983,36278.3065102846,30828.3065102846,5450,2024.5779
1984,36738.5420754426,30908.5420754426,5830,908.2589
1985,35867.0223108975,28392.0223108975,7475,266.5485
1986,33257.5489979938,27814.5490420865,5442.99995590732,688.6196
1987,47161.198439119,42945.1984170727,4216.00002204634,4503.5286
1988,48476.4290438502,38901.4290438502,9575,590.3284
1989,43165.5470799621,31030.5470799621,12135,114.6533
1990,36729.0025132829,32925.0025353293,3803.99997795366,293.473
1991,46350.041777817,44442.0418219097,1907.99995590732,5234.5976
1992,53927.8410017858,48559.8410458784,5367.99995590732,382.9953
1993,49716.0451068145,39530.0450847682,10186.0000220463,163.4862
1994,44998.0377653828,40111.1277805948,4886.90998478802,228.5313
1995,40430.9838179854,37453.0838422364,2977.89997574902,970.9656
1996,30014.9405851099,21765.7905818029,8249.15000330695,731.0818
1997,35438.4721885403,24183.9521373928,11254.5200511475,1641.8173
1998,41828.8756365881,35042.31563747,6786.55999911815,1251.9157
1999,53609.1163826363,44187.6563636764,9421.46001895985,223.9649
2000,62245.7052624617,57626.3352366675,4619.37002579422,564.9905
2001,70120.974558522,58060.974558522,12060,798.962
2002,71593.0395290902,61657.539518067,9935.50001102317,532.6124
2003,86120.9209859124,79164.8109526224,6956.11003328998,1774.2079
2004,95427.0291452633,84810.4391631209,10616.5899821425,276.7256
2005,101816.388588814,90296.0585550828,11520.3300337309,516.9862
2006,96742.0379637999,86672.607971957,10069.4299918429,623.4489
2007,95559.7846072444,83797.5345576402,11762.2500496043,888.6213
2008,100041.768116581,85481.3680857162,14560.4000308649,1104.9653
2009,107678.257346943,92803.7673890518,14874.4899578915,790.0098
2010,107358.436804162,89394.9467580855,17963.4900460769,746.0492
2011,101900.207896999,82360.9878965586,19539.2200004409,307.1267
2012,77589.2029145263,64280.6929165105,13308.5099980158,202.6126
2013,75656.2231310214,69870.503097511,5785.72003351044,513.7477
2014,63479.7332392689,46402.3431953967,17077.3900438722,75.636
2015,63652.0024691902,54796.1724244362,8855.83004475407,1684.6529
2016,64210.1444035362,54154.6844066227,10055.4599969135,187.3482
2017,79847.2919376529,65784.3718997332,14062.9200379197,1219.32
2018,88811.6987808373,85802.608743579,3009.09003725832,1214.5277

Mature and immature numbers-at-age (millions)
Year,3,4,5,6,7,8+
1980,596.7391,991.4594,129.4084,10.4914,0.5718,0.4131
1981,153.2041,257.3654,418.6357,52.1257,4.0036,0.3632
1982,410.3038,66.3378,110.1003,174.3383,21.048,1.7326
1983,2024.5779,177.2036,28.1385,44.8663,67.8517,8.6382
1984,908.2589,873.3762,74.8802,11.3564,17.178,28.4139
1985,266.5485,391.7999,369.025,30.2137,4.3463,16.8409
1986,688.6196,114.7425,164.4129,146.3156,11.225,7.5192
1987,4503.5286,297.1722,48.5458,66.5629,56.3181,6.9893
1988,590.3284,1949.8445,127.0875,20.1995,26.8392,25.0707
1989,114.6533,254.1078,818.0737,50.3659,7.4986,18.4758
1990,293.473,49.1848,105.4242,315.0764,17.8123,8.6628
1991,5234.5976,127.0959,21.0527,43.9649,127.5289,10.521
1992,382.9953,2273.0432,54.8819,8.9786,18.4849,57.576
1993,163.4862,165.7975,971.6198,22.8084,3.6129,29.9256
1994,228.5313,70.4378,69.7733,388.0526,8.579,12.0799
1995,970.9656,98.9517,30.1301,29.0491,156.6244,8.1683
1996,731.0818,421.0174,42.5259,12.695,11.9649,67.0156
1997,1641.8173,313.4253,174.3064,16.2915,4.4492,25.976
1998,1251.9157,703.4419,129.502,66.4355,5.6604,9.8941
1999,223.9649,540.0387,297.2122,52.2483,25.4221,5.7436
2000,564.9905,132.3888,309.8623,162.3266,27.1976,15.745
2001,798.962,337.8309,78.2017,179.3752,92.1382,24.0571
2002,532.6124,472.5949,194.1698,42.8566,93.847,59.0463
2003,1774.2079,316.2188,274.1919,108.4324,23.0589,80.2351
2004,276.7256,1060.2226,186.5005,158.2346,61.2641,57.4227
2005,516.9862,164.7986,619.9013,105.7754,87.1222,64.0154
2006,623.4489,307.7975,96.2898,351.0986,58.1196,81.3492
2007,888.6213,371.5914,180.3447,54.842,194.5252,75.755
2008,1104.9653,528.6141,216.6562,101.7104,29.9438,144.5182
2009,790.0098,655.6613,306.2549,120.6437,54.4923,90.7065
2010,746.0492,469.1161,380.5625,171.1679,64.9925,76.152
2011,307.1267,441.5066,269.9517,209.0622,89.8751,71.7766
2012,202.6126,181.2506,252.282,146.2228,107.495,80.2052
2013,513.7477,119.793,104.0545,137.9383,76.2398,94.7506
2014,75.636,307.129,70.7254,60.1744,78.1766,95.5279
2015,1684.6529,44.1472,170.6694,36.2284,28.4737,77.6932
2016,187.3482,1002.0943,25.3315,91.9571,18.7562,54.2033
2017,1219.32,111.3199,572.6531,13.5222,47.0109,36.7382
2018,1214.5277,723.5031,63.2867,302.1096,6.8034,41.4828

Mature numbers-at-age (millions)
Year,3,4,5,6,7,8+
1980,42.7466,182.1616,51.2914,6.8927,0.485,0.3892
1981,10.9746,47.2859,165.9276,34.246,3.3958,0.3422
1982,29.3916,12.1883,43.6386,114.5383,17.8528,1.6325
1983,145.0279,32.5578,11.1528,29.4767,57.5513,8.1389
1984,65.0619,160.4661,29.679,7.461,14.5702,26.7713
1985,19.0938,71.9857,146.2642,19.85,3.6865,15.8673
1986,49.3283,21.0817,65.1656,96.1278,9.5209,7.0845
1987,322.6042,54.5997,19.2413,43.7311,47.7686,6.5853
1988,42.2874,358.2465,50.3715,13.2709,22.7648,23.6214
1989,8.213,46.6874,324.246,33.0898,6.3603,17.4077
1990,21.0225,9.0368,41.7852,207.0018,15.1082,8.162
1991,374.9734,23.3514,8.3443,28.8844,108.1691,9.9128
1992,27.4354,417.628,21.7526,5.8989,15.6788,54.2476
1993,11.7111,30.4621,385.1045,14.9849,3.0644,28.1957
1994,16.3705,12.9416,27.6549,254.9463,7.2766,11.3816
1995,69.5538,18.1805,11.9422,19.085,132.8476,7.6961
1996,52.3701,77.3539,16.8553,8.3405,10.1485,63.1416
1997,117.6094,57.5859,69.0869,10.7033,3.7738,24.4744
