MODEL RESULTS

Report produced by model_selection.R
Contact: Sherri.Dressel@alaska.gov or Jane.Sullivan1@alaska.gov
HER_condCatch.16_222

Model structure
Survival time blocks:,1980-1998; 1999-2018
Maturity time blocks:,1980-2014; 2015-2018
Selectivity time blocks:,1980-2014; 2015-2018

Model diagnostics
Number of parameters:,60
Negative log likelihood:,-1194
Maximum gradient compoent:,7.03490492513818e-05

Forecast
Mature biomass forecast (tons):,68730.9
Threshold placeholder, TODO
GHL (tons):,13746.2
Harvest rate:, 0.2

Forecast values by age
Age,Mature and immature numbers-at-age forecast (millions),Mature numbers-at-age (millions),Proportion mature numbers-at-age,Weight-at-age used in forecast (g),Survival,Maturity,Selectivity
3,336.1216,130.9756,0.229963223610491,80.5,0.642299868147636,0.3557,1
4,95.354,132.9237,0.233383642038928,95.9,0.642299868147636,0.7657,1
5,79.191,137.0862,0.240692040842054,100.8,0.642299868147636,0.9508,1
6,9.736,17.5718,0.03085206536667,126.8,0.642299868147636,0.9913,1
7,60.8129,110.5528,0.194105453742269,151.4,0.642299868147636,0.9985,1
8+,22.218,40.4401,0.0710035743995876,155.2,0.642299868147636,0.9998,1

Catch and biomass time series
Year,Mature biomass (tons),Spawning biomass (tons),Catch (tons),Mature and immature age-3 abundance (recruitment in millions)
1980,27714.1631208801,23329.1631208801,4385,312.2512
1981,34423.6665270398,30917.6665049935,3506.00002204634,79.2005
1982,28202.2970083115,23839.2970524042,4362.99995590732,213.3232
1983,34693.1266121387,29243.1266121387,5450,1045.4322
1984,37662.3213695187,31832.3213695187,5830,474.3699
1985,37753.0254194316,30278.0254194316,7475,143.2055
1986,33347.0083114707,27904.0083555634,5442.99995590732,369.5243
1987,44989.8925240856,40773.8925020393,4216.00002204634,2300.7045
1988,50628.0779999559,41053.0779999559,9575,309.4621
1989,45102.3692100796,32967.3692100796,12135,59.243
1990,35054.5626005864,31250.5626226328,3803.99997795366,157.0404
1991,42695.4604378403,40787.460481933,1907.99995590732,2661.6189
1992,56106.7784783615,50738.7785224542,5367.99995590732,207.8926
1993,52891.2569721555,42705.2569501091,10186.0000220463,91.5393
1994,44302.5900041888,39415.6800194008,4886.90998478802,128.5852
1995,39630.3545051699,36652.4545294208,2977.89997574902,546.3259
1996,32063.4603937477,23814.3103904407,8249.15000330695,416.7866
1997,39513.133666968,28258.6136158205,11254.5200511475,993.8197
1998,49212.433034238,42425.8730351198,6786.55999911815,843.5908
1999,50203.69882493,40782.2388059701,9421.46001895985,166.0115
2000,57265.2476906457,52645.8776648515,4619.37002579422,411.9665
2001,65056.436649838,52996.436649838,12060,586.0189
2002,66976.6551290813,57041.1551180582,9935.50001102317,389.4138
2003,81151.3852818625,74195.2752485725,6956.11003328998,1310.4725
2004,91751.4443660574,81134.854383915,10616.5899821425,205.5611
2005,98237.1400383606,86716.8100046297,11520.3300337309,388.3174
2006,93063.3984435283,82993.9684516854,10069.4299918429,472.0979
2007,93214.5224762451,81452.2724266408,11762.2500496043,675.3989
2008,99096.5035604841,84536.1035296193,14560.4000308649,846.8923
2009,107798.682731101,92924.1927732093,14874.4899578915,608.3148
2010,107679.561608501,89716.0715624242,17963.4900460769,574.5674
2011,102436.844727617,82897.6247271765,19539.2200004409,253.0033
2012,78382.2280032629,65073.718005247,13308.5099980158,172.3321
2013,77493.0318128707,71707.3117793602,5785.72003351044,404.5512
2014,67024.8428095858,49947.4527657135,17077.3900438722,56.6218
2015,83433.3090456139,74577.4790008598,8855.83004475407,929.9571
2016,79840.7409775348,69785.2809806213,10055.4599969135,89.506
2017,75848.6903370886,61785.7702991689,14062.9200379197,419.5591
2018,66503.0238761877,63493.9338389294,3009.09003725832,279.7855

Mature and immature numbers-at-age (millions)
Year,3,4,5,6,7,8+
1980,312.2512,581.9398,86.6252,8.2525,0.484,0.4389
1981,79.2005,153.6968,276.7442,38.8588,3.5174,0.3822
1982,213.3232,39.2733,74.6472,129.8442,17.7005,1.7508
1983,1045.4322,105.1955,18.7752,33.8672,56.2859,8.2441
1984,474.3699,514.9802,50.1367,8.4624,14.5378,27.0301
1985,143.2055,233.6936,245.4989,22.609,3.6353,17.354
1986,369.5243,70.2315,109.9689,107.6367,9.3103,8.3113
1987,2300.7045,182.0034,33.4598,49.5244,46.1469,7.35
1988,309.4621,1141.4109,88.5175,15.7446,22.6552,24.1323
1989,59.243,151.8189,537.6358,38.8923,6.5045,18.6599
1990,157.0404,28.826,69.8189,224.0311,14.8134,9.0617
1991,2661.6189,77.8489,13.9885,32.7005,101.7855,10.6721
1992,207.8926,1328.202,38.4896,6.8119,15.7218,53.7349
1993,91.5393,103.1208,645.6611,18.0931,3.1115,31.1853
1994,128.5852,44.9303,48.6415,284.5624,7.5096,13.7007
1995,546.3259,63.7339,21.7947,22.7625,129.1264,9.4545
1996,416.7866,271.7902,31.2399,10.4246,10.6637,64.276
1997,993.8197,203.0237,125.4021,13.1136,4.0161,27.3223
1998,843.5908,484.1127,93.6775,52.6447,5.0527,11.4252
1999,166.0115,416.3574,232.011,42.7268,23.0011,7.0183
2000,411.9665,104.3547,251.6118,131.0921,22.7495,15.4941
2001,586.0189,262.2368,65.3645,153.457,78.1618,22.5267
2002,389.4138,368.6815,158.8594,37.128,82.3592,52.4655
2003,1310.4725,246.0031,225.9988,92.5638,20.7003,73.391
2004,205.5611,833.5715,153.7719,137.2438,54.8451,54.9355
2005,388.3174,130.3187,516.1503,91.543,78.9848,62.0001
2006,472.0979,246.191,80.7041,307.3559,52.7046,79.6872
2007,675.3989,299.6547,152.9643,48.3926,178.7706,75.6746
2008,846.8923,427.8103,185.0924,90.5897,27.6378,142.5761
2009,608.3148,535.105,262.3851,107.9732,50.5935,92.5436
2010,574.5674,384.7261,329.0825,153.951,60.8223,78.7346
2011,253.0033,362.2547,234.5061,189.4378,84.2963,74.2485
2012,172.3321,159.1142,219.2203,132.902,101.324,82.0859
2013,404.5512,108.6537,96.9899,126.2046,72.779,97.6872
2014,56.6218,257.7483,68.2299,59.4674,75.8279,101.261
2015,929.9571,35.3703,152.9561,37.0405,29.7904,84.603
2016,89.506,559.0705,21.2639,91.954,22.268,68.7709
2017,419.5591,51.582,322.1907,12.2543,52.9928,52.4654
2018,279.7855,232.3605,28.5672,178.4359,6.7867,58.405

Mature numbers-at-age (millions)
Year,3,4,5,6,7,8+
1980,39.5888,193.9437,54.788,7.0607,0.4614,0.4327
1981,10.0414,51.2227,175.0328,33.247,3.353,0.3769
1982,27.0462,13.0886,47.2122,111.0927,16.8732,1.7262
1983,132.5451,35.0586,11.8748,28.9763,53.6553,8.1283
1984,60.143,171.628,31.71,7.2403,13.8584,26.6506
1985,18.1563,77.8833,155.271,19.3439,3.4654,17.1103
1986,46.8501,23.4061,69.5522,92.0923,8.8752,8.1946
1987,291.6949,60.6564,21.1623,42.3724,43.9901,7.2468
1988,39.2352,380.3992,55.9848,13.4709,21.5963,23.7934
1989,7.5111,50.5968,340.0393,33.2757,6.2005,18.3979
1990,19.9104,9.6069,44.1584,191.6777,14.1211,8.9345
1991,337.4534,25.9448,8.8473,27.978,97.0284,10.5223
1992,26.3577,442.6513,24.3436,5.8281,14.987,52.9804
1993,11.6058,34.3672,408.3622,15.4802,2.9661,30.7475
1994,16.3027,14.974,30.7643,243.4674,7.1586,13.5083
1995,69.2659,21.2407,13.7845,19.4752,123.0914,9.3217
1996,52.8423,90.5798,19.7583,8.9191,10.1653,63.3735
1997,126.0014,67.6619,79.3132,11.2198,3.8284,26.9386
