MODEL RESULTS

Report produced by model_selection.R
Contact: Sherri.Dressel@alaska.gov or Jane.Sullivan1@alaska.gov
HER_condEffort.16_222

Model structure
Survival time blocks:,1980-1998; 1999-2018
Maturity time blocks:,1980-2014; 2015-2018
Selectivity time blocks:,1980-2014; 2015-2018

Model diagnostics
Number of parameters:,99
Negative log likelihood:,-1256.8
Maximum gradient compoent:,9.95074665329231e-05

Forecast
Mature biomass forecast (tons):,96886.7
Threshold placeholder, TODO
GHL (tons):,19377.3
Harvest rate:, 0.2

Forecast values by age
Age,Mature and immature numbers-at-age forecast (millions),Mature numbers-at-age (millions),Proportion mature numbers-at-age,Weight-at-age used in forecast (g),Survival,Maturity,Selectivity
3,755.4475,81.3586,0.10242164124944,80.5,0.594461098887901,0.1289,0.0799
4,387.6564,229.6696,0.28912908256905,95.9,0.594461098887901,0.331,0.294
5,214.8349,260.7839,0.328298607024085,100.8,0.594461098887901,0.6232,0.6661
6,17.7908,31.11,0.0391641112220474,126.8,0.594461098887901,0.8468,0.9053
7,82.0552,163.763,0.206159831117202,151.4,0.594461098887901,0.9487,0.9786
8+,13.3053,27.6646,0.0348267268181759,155.2,0.594461098887901,0.9841,0.9955

Catch and biomass time series
Year,Mature biomass (tons),Spawning biomass (tons),Catch (tons),Mature and immature age-3 abundance (recruitment in millions)
1980,26980.5097114134,22595.5097114134,4385,434.607
1981,33967.3753830552,30461.3753610088,3506.00002204634,112.7153
1982,28598.961837783,24235.9618818757,4362.99995590732,300.4718
1983,35495.5404660597,30045.5404660597,5450,1480.4473
1984,37257.4263101038,31427.4263101038,5830,667.4222
1985,37192.5095350427,29717.5095350427,7475,196.8794
1986,33706.1890694239,28263.1891135166,5442.99995590732,511.9122
1987,46183.5823100157,41967.5822879693,4216.00002204634,3282.5354
1988,49790.1920236337,40215.1920236337,9575,437.3854
1989,44912.2460812628,32777.2460812628,12135,85.1087
1990,36713.4300800282,32909.4301020746,3803.99997795366,218.371
1991,44703.6322449789,42795.6322890716,1907.99995590732,3794.3543
1992,55140.1202627924,49772.1203068851,5367.99995590732,288.1238
1993,52013.8238276858,41827.8238056395,10186.0000220463,124.1105
1994,45523.4297493331,40636.5197645451,4886.90998478802,174.8449
1995,40361.6656010935,37383.7656253445,2977.89997574902,739.2534
1996,31213.181838224,22964.031834917,8249.15000330695,578.1942
1997,38712.5853744571,27458.0653233096,11254.5200511475,1390.449
1998,48586.480301594,41799.9203024758,6786.55999911815,1188.4766
1999,49359.4038669283,39937.9438479684,9421.46001895985,232.5907
2000,57725.7354659494,53106.3654401552,4619.37002579422,592.0503
2001,65947.1119292753,53887.1119292753,12060,839.6676
2002,67631.3414096431,57695.8413986199,9935.50001102317,559.7653
2003,82704.3224056968,75748.2123724068,6956.11003328998,1912.0754
2004,92185.3682841332,81568.7783019908,10616.5899821425,292.2285
2005,99250.2572808043,87729.9272470734,11520.3300337309,549.0384
2006,95193.3573271016,85123.9273352587,10069.4299918429,662.8702
2007,93995.5750788157,82233.3250292114,11762.2500496043,945.889
2008,98045.9549372782,83485.5549064133,14560.4000308649,1179.9673
2009,105278.82217421,90404.3322163187,14874.4899578915,843.2123
2010,105300.113869353,87336.6238232765,17963.4900460769,798.2969
2011,100382.362816641,80843.1428161997,19539.2200004409,331.9225
2012,76838.6103088692,63530.1003108534,13308.5099980158,220.6201
2013,75387.400295421,69601.6802619105,5785.72003351044,555.3208
2014,63230.2842875725,46152.8942437003,17077.3900438722,81.151
2015,65178.150973346,56322.3209285919,8855.83004475407,1740.2419
2016,64556.7966665932,54501.3366696797,10055.4599969135,192.7263
2017,79001.8786789832,64938.9586410635,14062.9200379197,1216.4424
2018,86435.8926563637,83426.8026191054,3009.09003725832,1170.8291

Mature and immature numbers-at-age (millions)
Year,3,4,5,6,7,8+
1980,434.607,761.0144,106.9674,9.2809,0.5371,0.4283
1981,112.7153,199.1997,339.7245,45.4542,3.7541,0.3787
1982,300.4718,51.947,90.3513,149.5611,19.4228,1.7371
1983,1480.4473,137.8793,23.2677,38.6812,61.2009,8.4457
1984,667.4222,678.7112,61.5918,9.9019,15.6824,27.4819
1985,196.8794,306.0168,303.2921,26.2318,4.0194,16.9746
1986,511.9122,89.9256,135.2408,126.0269,10.2487,7.8595
1987,3282.5354,234.6777,40.1663,57.5406,51.0762,7.1211
1988,437.3854,1513.4774,106.5773,17.7325,24.6944,24.5844
1989,85.1087,199.9073,670.121,44.4712,6.973,18.6647
1990,218.371,38.6459,86.8546,268.1042,16.3838,8.9324
1991,3794.3543,100.6437,17.5303,38.245,114.5991,10.6288
1992,288.1238,1757.0342,46.2821,7.9576,17.1369,55.7122
1993,124.1105,132.8134,797.393,20.4011,3.407,30.574
1994,174.8449,56.7554,58.8977,333.885,8.0658,12.8975
1995,739.2534,80.5627,25.7261,25.8922,142.3545,8.7603
1996,578.1942,341.5265,36.7986,11.504,11.3351,65.3924
1997,1390.449,262.8067,148.8142,14.8175,4.2807,27.013
1998,1188.4766,632.1645,114.5993,60.0221,5.5279,11.0511
1999,232.5907,545.7936,283.8014,49.3121,24.7554,6.6477
2000,592.0503,136.0443,309.6024,152.0246,24.9446,15.3695
2001,839.6676,349.6691,79.3697,176.5342,84.7206,22.1548
2002,559.7653,491.5691,198.866,42.7623,90.1029,52.8769
2003,1912.0754,328.7084,282.0552,109.2747,22.5025,73.2883
2004,292.2285,1128.6983,191.4833,160.289,60.5814,52.2136
2005,549.0384,172.0662,652.6969,107.057,86.6441,59.6985
2006,662.8702,323.2985,99.52,365.0703,57.9069,77.543
2007,945.889,390.6763,187.4741,55.985,199.2333,72.4838
2008,1179.9673,556.5594,225.4638,104.3476,30.0535,142.7945
2009,843.2123,692.8335,319.2478,123.8055,54.8521,88.1403
2010,798.2969,495.4286,398.1728,176.047,65.5087,73.6398
2011,331.9225,467.8751,282.6826,216.0846,90.8689,69.562
2012,220.6201,194.1519,265.4329,151.4632,109.3493,78.3617
2013,555.3208,129.2546,110.658,143.6967,77.8845,93.5095
2014,81.151,328.0702,75.471,63.2131,80.3085,94.4514
2015,1740.2419,47.0824,181.7755,38.3691,29.4879,77.1526
2016,192.7263,1021.2181,26.6922,97.053,19.7112,54.0341
2017,1216.4424,112.9571,576.3314,14.1055,49.1661,36.7977
2018,1170.8291,711.7836,63.3628,300.4072,7.0135,42.0693

Mature numbers-at-age (millions)
Year,3,4,5,6,7,8+
1980,40.4709,186.1518,54.0446,7.0819,0.4889,0.4153
1981,10.4961,48.7263,171.6436,34.6842,3.4176,0.3672
1982,27.9802,12.7068,45.6494,114.1238,17.6818,1.6845
1983,137.8604,33.7267,11.7558,29.516,55.715,8.19
1984,62.1509,166.0196,31.1189,7.5558,14.2766,26.6499
1985,18.3336,74.8548,153.2364,20.0164,3.6591,16.4607
1986,47.6697,21.9967,68.3295,96.1658,9.3301,7.6215
1987,305.6722,57.4045,20.2938,43.9068,46.4978,6.9055
1988,40.7297,370.2119,53.8475,13.5309,22.4808,23.8401
1989,7.9254,48.8993,338.5743,33.9341,6.348,18.0995
1990,20.3349,9.4532,43.8827,204.5791,14.9152,8.6619
1991,353.3332,24.6185,8.8571,29.1831,104.3267,10.307
1992,26.8303,429.7883,23.3838,6.0721,15.6008,54.0253
1993,11.5573,32.4875,402.8777,15.5672,3.1016,29.6483
1994,16.2817,13.8829,29.7577,254.7736,7.3428,12.507
1995,68.8398,19.7065,12.9979,19.7572,129.5941,8.4951
1996,53.8419,83.5408,18.5923,8.7783,10.3191,63.4124
1997,129.4797,64.2852,75.1874,11.3066,3.897,26.1951
