MODEL RESULTS

Report produced by model_selection.R
Contact: Sherri.Dressel@alaska.gov or Jane.Sullivan1@alaska.gov
HER_condEffort.11_321

Model structure
Survival time blocks:,1980-1998; 1999-2014; 2015-2018
Maturity time blocks:,1980-1998; 1999-2018
Selectivity time blocks:,1980-2018

Model diagnostics
Number of parameters:,98
Negative log likelihood:,-1262.8
Maximum gradient compoent:,0.000174437963174561

Forecast
Mature biomass forecast (tons):,60571.9
Threshold placeholder, TODO
GHL (tons):,12114.4
Harvest rate:, 0.2

Forecast values by age
Age,Mature and immature numbers-at-age forecast (millions),Mature numbers-at-age (millions),Proportion mature numbers-at-age,Weight-at-age used in forecast (g),Survival,Maturity,Selectivity
3,728.006,66.3524,0.132858570509508,80.5,0.487873074596017,0.0961,0.0749
4,236.4718,132.2865,0.264879571616189,95.9,0.487873074596017,0.2598,0.225
5,131.2786,162.095,0.324565652285956,100.8,0.487873074596017,0.5366,0.51
6,9.7179,18.9952,0.0380344210389104,126.8,0.487873074596017,0.7926,0.7887
7,44.6063,105.7903,0.211825767142891,151.4,0.487873074596017,0.9265,0.9305
8+,5.4885,13.9019,0.0278360174065463,155.2,0.487873074596017,0.9765,0.9796

Catch and biomass time series
Year,Mature biomass (tons),Spawning biomass (tons),Catch (tons),Mature and immature age-3 abundance (recruitment in millions)
1980,27006.5730064596,22621.5730064596,4385,479.9102
1981,33681.1203950704,30175.1203730241,3506.00002204634,123.7494
1982,28645.9810621927,24282.9811062854,4362.99995590732,329.888
1983,36151.7675654225,30701.7675654225,5450,1624.6204
1984,37354.953702683,31524.953702683,5830,731.8551
1985,36774.0015211976,29299.0015211976,7475,215.6276
1986,33622.0849225071,28179.0849665998,5442.99995590732,559.9898
1987,47016.3135210212,42800.3134989748,4216.00002204634,3602.2902
1988,49530.3737957186,39955.3737957186,9575,478.8178
1989,44203.6082144668,32068.6082144668,12135,92.4998
1990,36643.8175444785,32839.8175665248,3803.99997795366,237.5752
1991,45546.0526025706,43638.0526466633,1907.99995590732,4141.1052
1992,54602.1086223241,49234.1086664168,5367.99995590732,310.1352
1993,50700.1780242069,40514.1780021605,10186.0000220463,132.8679
1994,44832.8953460173,39945.9853612293,4886.90998478802,185.7948
1995,40076.6295553253,37098.7295795763,2977.89997574902,783.3494
1996,30482.9920192244,22233.8420159175,8249.15000330695,600.7939
1997,36960.3956215966,25705.8755704491,11254.5200511475,1411.5971
1998,45126.6845609471,38340.124561829,6786.55999911815,1160.4065
1999,50552.1081813973,41130.6481624374,9421.46001895985,221.3864
2000,58960.0392424877,54340.6692166935,4619.37002579422,561.6579
2001,67002.1473136533,54942.1473136533,12060,797.7827
2002,68828.8257016248,58893.3256906017,9935.50001102317,533.2228
2003,83826.1033091558,76869.9932758659,6956.11003328998,1805.3262
2004,94039.3506250138,83422.7606428713,10616.5899821425,279.0382
2005,101505.65609912,89985.3260653895,11520.3300337309,524.1921
2006,96943.8476377345,86874.4176458917,10069.4299918429,633.2174
2007,95696.550629423,83934.3005798188,11762.2500496043,901.0458
2008,100118.438788333,85558.0387574682,14560.4000308649,1122.4852
2009,108077.609735664,93203.1197777729,14874.4899578915,815.6848
2010,108480.144513768,90516.6544676911,17963.4900460769,783.271
2011,103959.943120439,84420.7231199982,19539.2200004409,334.655
2012,80273.8919508808,66965.3819528649,13308.5099980158,231.5755
2013,80120.0378094755,74334.3177759651,5785.72003351044,631.7167
2014,69143.5956480522,52066.20560418,17077.3900438722,99.8736
2015,68498.7352013933,59642.9051566393,8855.83004475407,2526.8739
2016,59640.9248440221,49585.4648471086,10055.4599969135,227.8224
2017,64941.0156749487,50878.095637029,14062.9200379197,1309.0894
2018,61288.0297184682,58278.9396812099,3009.09003725832,1048.0409

Mature and immature numbers-at-age (millions)
Year,3,4,5,6,7,8+
1980,479.9102,827.1095,114.4713,9.742,0.5798,0.4513
1981,123.7494,216.3913,363.8326,48.0437,3.9052,0.4024
1982,329.888,56.0722,96.5965,157.8741,20.2772,1.7918
1983,1624.6204,148.8843,24.7341,40.7984,63.9068,8.7372
1984,731.8551,732.5103,65.4837,10.378,16.3474,28.4055
1985,215.6276,330.0394,322.3556,27.5098,4.1663,17.4672
1986,559.9898,96.9181,143.8007,132.3982,10.665,8.0775
1987,3602.2902,252.5032,42.6348,60.3597,53.0824,7.3156
1988,478.8178,1632.5679,112.7852,18.5256,25.5296,25.1833
1989,92.4998,215.3182,712.3559,46.476,7.2186,19.1125
1990,237.5752,41.3598,92.359,282.3814,17.0559,9.2002
1991,4141.1052,107.6379,18.4577,40.0508,119.0638,10.8948
1992,310.1352,1884.0837,48.6442,8.2358,17.649,56.8954
1993,132.8679,140.5249,841.036,21.1069,3.4758,30.9039
1994,185.7948,59.7755,61.3987,347.6206,8.263,12.9804
1995,783.3494,84.1495,26.6492,26.5642,146.0529,8.7656
1996,600.7939,355.6063,37.7749,11.7113,11.4338,65.9225
1997,1411.5971,268.572,152.4261,14.9501,4.2871,26.8992
1998,1160.4065,631.0289,115.1226,60.3283,5.4732,10.844
1999,221.3864,523.6144,278.1979,48.5613,24.3727,6.4165
2000,561.6579,131.2114,300.5981,150.3257,24.7322,15.1827
2001,797.7827,336.0939,77.5296,173.4007,84.7032,22.1886
2002,533.2228,473.2757,193.4926,42.1632,89.1931,53.3382
2003,1805.3262,317.2822,274.9446,107.4071,22.3862,73.7661
2004,279.0382,1079.6746,187.1484,157.9782,60.1521,52.9673
2005,524.1921,166.4707,632.1792,105.7546,86.2226,60.484
2006,633.2174,312.7669,97.511,357.549,57.7982,78.5985
2007,901.0458,378.1534,183.6931,55.4843,197.2437,73.8354
2008,1122.4852,537.2307,221.021,103.3793,30.0921,144.0258
2009,815.6848,667.8802,312.0577,122.6515,54.8633,89.743
2010,783.271,485.6578,388.7262,173.96,65.5504,75.296
2011,334.655,465.2673,280.685,213.2698,90.7062,71.2217
2012,231.5755,198.4336,267.467,152.1399,109.1391,80.1192
2013,631.7167,137.5514,114.6699,146.7007,79.2939,95.7468
2014,99.8736,378.239,81.4194,66.4129,83.1738,97.9708
2015,2526.8739,58.8564,213.4514,42.3191,31.852,82.7602
2016,227.8224,1219.0354,27.7638,96.488,18.3491,48.3948
2017,1309.0894,109.5269,569.077,12.257,40.3336,26.9474
2018,1048.0409,626.7294,50.4926,244.1878,4.9032,25.8434

Mature numbers-at-age (millions)
Year,3,4,5,6,7,8+
1980,42.2984,185.9115,53.2484,7.0426,0.5141,0.4329
1981,10.907,48.6388,169.2434,34.7314,3.4628,0.3859
1982,29.0757,12.6035,44.9336,114.1294,17.9798,1.7186
1983,143.1911,33.4651,11.5055,29.4937,56.6662,8.3802
1984,64.5044,164.6482,30.461,7.5024,14.4953,27.2449
1985,19.005,74.1838,149.9496,19.8872,3.6943,16.7536
1986,49.3565,21.7845,66.8916,95.7125,9.4566,7.7475
1987,317.4992,56.7558,19.8324,43.6349,47.0682,7.0167
1988,42.2021,366.9564,52.4641,13.3924,22.6371,24.1544
1989,8.1528,48.3976,331.3654,33.5981,6.4007,18.3317
1990,20.9394,9.2966,42.9625,204.1375,15.1234,8.8243
1991,364.9894,24.194,8.5859,28.9533,105.574,10.4497
1992,27.3347,423.4902,22.6278,5.9537,15.6494,54.5709
1993,11.7107,31.5861,391.2233,15.2585,3.082,29.6413
1994,16.3756,13.4359,28.5607,251.2998,7.3268,12.4501
1995,69.043,18.9145,12.3964,19.2036,129.5053,8.4075
1996,52.9529,79.9305,17.5717,8.4662,10.1383,63.2292
1997,124.4156,60.3676,70.9038,10.8076,3.8014,25.8002
