MODEL RESULTS

Report produced by model_selection.R
Contact: Sherri.Dressel@alaska.gov or Jane.Sullivan1@alaska.gov
HER_condCatch.35_332

Model structure
Survival time blocks:,1980-1998; 1999-2014; 2015-2018
Maturity time blocks:,1980-1998; 1999-2014; 2015-2018
Selectivity time blocks:,1980-2014; 2015-2018

Model diagnostics
Number of parameters:,63
Negative log likelihood:,-1240.5
Maximum gradient compoent:,5.35135489955516e-05

Forecast
Mature biomass forecast (tons):,63016.4
Threshold placeholder, TODO
GHL (tons):,12603.3
Harvest rate:, 0.2

Forecast values by age
Age,Mature and immature numbers-at-age forecast (millions),Mature numbers-at-age (millions),Proportion mature numbers-at-age,Weight-at-age used in forecast (g),Survival,Maturity,Selectivity
3,716.8815,66.3715,0.125869565134937,80.5,0.481138552220714,0.0966,0.0606
4,243.3965,153.821,0.291712291851491,95.9,0.481138552220714,0.2884,0.2372
5,122.9651,177.9989,0.337564227680514,100.8,0.481138552220714,0.6058,0.5997
6,8.6207,18.8949,0.035833043494092,126.8,0.481138552220714,0.8536,0.8783
7,38.7506,97.6526,0.185192293323128,151.4,0.481138552220714,0.9567,0.972
8+,4.7979,12.5649,0.0238285785158385,155.2,0.481138552220714,0.9882,0.9941

Catch and biomass time series
Year,Mature biomass (tons),Spawning biomass (tons),Catch (tons),Mature and immature age-3 abundance (recruitment in millions)
1980,26676.9345664587,22291.9345664587,4385,475.8627
1981,33266.3910139112,29760.3909918649,3506.00002204634,123.5527
1982,28448.1345488216,24085.1345929143,4362.99995590732,328.4676
1983,36035.1623713045,30585.1623713045,5450,1614.4517
1984,37146.4745695452,31316.4745695452,5830,731.4288
1985,36483.3551224674,29008.3551224674,7475,216.0051
1986,33555.8794285588,28112.8794726515,5442.99995590732,560.9971
1987,47043.1517449679,42827.1517229216,4216.00002204634,3595.4003
1988,49337.4160585551,39762.4160585551,9575,480.8929
1989,43979.2020326727,31844.2020326727,12135,93.5249
1990,36747.977137944,32943.9771599903,3803.99997795366,240.3075
1991,46149.5068233427,44241.5068674353,1907.99995590732,4204.244
1992,55162.6652924447,49794.6653365374,5367.99995590732,316.2146
1993,51178.3321942724,40992.332172226,10186.0000220463,135.7581
1994,45596.7114574836,40709.8014726956,4886.90998478802,189.6653
1995,41071.1714323508,38093.2714566018,2977.89997574902,796.3611
1996,31195.6717520228,22946.5217487158,8249.15000330695,610.032
1997,37462.1739897264,26207.6539385789,11254.5200511475,1433.7835
1998,45696.686104191,38910.1261050729,6786.55999911815,1184.6707
1999,50166.7430939836,40745.2830750237,9421.46001895985,228.0122
2000,58741.8117683371,54122.4417425428,4619.37002579422,578.6181
2001,66997.1641791045,54937.1641791045,12060,821.0038
2002,68681.5113869353,58746.0113759122,9935.50001102317,549.2553
2003,83632.6381754448,76676.5281421548,6956.11003328998,1860.1318
2004,93535.2843978042,82918.6944156617,10616.5899821425,287.643
2005,100956.368195948,89436.038162217,11520.3300337309,539.8713
2006,96929.7947485615,86860.3647567186,10069.4299918429,651.6164
2007,95815.8451464979,84053.5950968937,11762.2500496043,927.2676
2008,99921.8384444102,85361.4384135453,14560.4000308649,1153.1878
2009,107390.225203378,92515.735245486,14874.4899578915,832.8998
2010,107670.1581825,89706.6681364228,17963.4900460769,797.8332
2011,103115.188055292,83575.9680548513,19539.2200004409,338.1565
2012,79484.9708988293,66176.4609008135,13308.5099980158,230.4715
2013,79253.564121784,73467.8440882736,5785.72003351044,615.7217
2014,67846.8698604467,50769.4798165744,17077.3900438722,96.1985
2015,70472.1683679094,61616.3383231553,8855.83004475407,2435.7131
2016,61840.6903811812,51785.2303842677,10055.4599969135,219.3292
2017,67060.7607090103,52997.8406710906,14062.9200379197,1303.2916
2018,62807.6315615424,59798.541524284,3009.09003725832,1112.1064

Mature and immature numbers-at-age (millions)
Year,3,4,5,6,7,8+
1980,475.8627,826.392,114.9159,9.7794,0.5824,0.4484
1981,123.5527,215.3539,364.967,48.3981,3.918,0.3999
1982,328.4676,56.1937,96.5236,159.0584,20.4914,1.7985
1983,1614.4517,148.8554,24.9197,41.0441,64.7278,8.8463
1984,731.4288,731.1009,65.8671,10.5425,16.5648,28.8932
1985,216.0051,331.1747,323.3566,27.8359,4.2474,17.7232
1986,560.9971,97.5138,145.1888,133.853,10.8402,8.1832
1987,3595.4003,254.0345,43.143,61.4039,53.9927,7.4433
1988,480.8929,1635.8991,113.9954,18.8535,26.1109,25.7207
1989,93.5249,217.1429,717.6576,47.2613,7.361,19.4454
1990,240.3075,42.0138,93.7981,286.7626,17.3506,9.2526
1991,4204.244,109.3079,18.8373,40.9102,121.5631,11.0813
1992,316.2146,1920.3325,49.6109,8.4472,18.1224,58.3604
1993,135.7581,143.8409,861.0929,21.6432,3.5823,31.7982
1994,189.6653,61.3293,63.191,358.1883,8.4965,13.3014
1995,796.3611,86.2523,27.4786,27.5173,151.458,9.0373
1996,610.032,362.9538,38.8973,12.1449,11.9139,68.698
1997,1433.7835,273.9038,156.5435,15.4853,4.4309,27.529
1998,1184.6707,643.7231,118.1112,62.2899,5.6447,10.9
1999,228.0122,536.7446,285.2667,50.1422,25.2818,6.5102
2000,578.6181,134.7607,307.8565,154.2732,25.4706,15.5491
2001,821.0038,345.1029,79.4095,177.2713,86.7562,22.7311
2002,549.2553,485.66,198.4595,43.2126,90.9758,54.2375
2003,1860.1318,325.8315,281.6617,110.1581,22.9077,74.7778
2004,287.643,1108.8404,191.6997,161.6079,61.5958,53.6451
2005,539.8713,171.0584,647.8033,108.2277,88.0561,61.3716
2006,651.6164,321.0916,99.968,366.0064,59.0423,79.73
2007,927.2676,387.8913,188.1337,56.8184,201.586,74.8521
2008,1153.1878,551.103,226.2069,105.7755,30.753,146.2125
2009,832.8998,684.0345,319.5264,125.4779,56.0139,90.6147
2010,797.8332,494.3435,397.3004,177.9731,66.8929,75.8726
2011,338.1565,472.4943,285.2576,217.9462,92.5504,71.6392
2012,230.4715,199.9206,271.2562,154.6067,111.111,80.429
2013,615.7217,136.5116,115.4168,148.9658,80.5439,96.4514
2014,96.1985,367.4311,80.5692,66.7012,84.2554,98.7114
2015,2435.7131,56.597,207.8728,42.1675,32.0761,83.0116
2016,219.3292,1161.8309,26.3167,91.5297,17.7675,47.6342
2017,1303.2916,104.3647,534.9499,11.2851,37.025,25.8296
2018,1112.1064,618.4617,47.5234,222.5272,4.3527,23.5416

Mature numbers-at-age (millions)
Year,3,4,5,6,7,8+
1980,41.9258,183.5147,52.5766,6.9787,0.5127,0.4287
1981,10.8856,47.8231,166.9807,34.5377,3.4494,0.3823
1982,28.9396,12.4788,44.1617,113.5069,18.0409,1.7194
1983,142.2409,33.0559,11.4013,29.2898,56.9873,8.4575
1984,64.4424,162.3537,30.1357,7.5233,14.5839,27.6233
1985,19.0311,73.5431,147.943,19.8642,3.7395,16.9442
1986,49.4265,21.6546,66.4272,95.5198,9.5439,7.8235
1987,316.772,56.4128,19.7389,43.8189,47.5359,7.1162
1988,42.369,363.2798,52.1555,13.4542,22.9884,24.5902
1989,8.24,48.2204,328.3446,33.7265,6.4807,18.5907
1990,21.1722,9.3299,42.9147,204.6389,15.2758,8.8459
1991,370.414,24.2737,8.6185,29.1942,107.0258,10.5942
1992,27.86,426.4432,22.6981,6.0281,15.9552,55.7953
1993,11.9609,31.9424,393.9695,15.445,3.1539,30.4006
1994,16.7104,13.6192,28.9113,255.6094,7.4805,12.7168
1995,70.1632,19.1538,12.5721,19.6368,133.3457,8.64
1996,53.7467,80.6002,17.7964,8.6668,10.4892,65.6786
1997,126.3232,60.8251,71.6222,11.0506,3.901,26.3191
1998,104.3752,142.9499,54.0386,44.4512,4.9697,10.4209
